Tarih;Açýklama;Ýþlem Tutarý;Bakiye
11.10.2025;Ýþyeri no:000000000771359,Tutar : 3437 Komisyon : 0,Bloke No : 1634707870, BT: 10/09/2025, ÇT:10/10/2025;3437,00;2.380.063,84
11.10.2025;Ýþyeri no:000000000771359,Tutar : 300 Komisyon : 0,Bloke No : 1634707869, BT: 10/09/2025, ÇT:10/10/2025;300,00;2.376.626,84
11.10.2025;Ýþyeri no:000000000771359,Tutar : 2600 Komisyon : 0,Bloke No : 1634707859, BT: 10/09/2025, ÇT:10/10/2025;2600,00;2.376.326,84
11.10.2025;Ýþyeri no:000000000771359,Tutar : 10925,46 Komisyon : 0,Bloke No : 1634707858, BT: 10/09/2025, ÇT:10/10/2025;10925,46;2.373.726,84
11.10.2025;Ýþyeri no:000000000771359,Tutar : 378 Komisyon : 0,Bloke No : 1634707857, BT: 10/09/2025, ÇT:10/10/2025;378,00;2.362.801,38
11.10.2025;Ýþyeri no:000000000771359,Tutar : 1244 Komisyon : 0,Bloke No : 1634707856, BT: 10/09/2025, ÇT:10/10/2025;1244,00;2.362.423,38
11.10.2025;Ýþyeri no:000000000771359,Tutar : 596 Komisyon : 0,Bloke No : 1634707855, BT: 10/09/2025, ÇT:10/10/2025;596,00;2.361.179,38
11.10.2025;Ýþyeri no:000000000771359,Tutar : 754,2 Komisyon : 0,Bloke No : 1634707854, BT: 10/09/2025, ÇT:10/10/2025;754,20;2.360.583,38
11.10.2025;Ýþyeri no:000000000771359,Tutar : 3329,71 Komisyon : 0,Bloke No : 1634707853, BT: 10/09/2025, ÇT:10/10/2025;3329,71;2.359.829,18
11.10.2025;Ýþyeri no:000000000771359,Tutar : 356 Komisyon : 0,Bloke No : 1634707868, BT: 10/09/2025, ÇT:10/10/2025;356,00;2.356.499,47
11.10.2025;Ýþyeri no:000000000771359,Tutar : 14933,05 Komisyon : 0,Bloke No : 1634707867, BT: 10/09/2025, ÇT:10/10/2025;14933,05;2.356.143,47
11.10.2025;Ýþyeri no:000000000771359,Tutar : 20665,32 Komisyon : 0,Bloke No : 1634707866, BT: 10/09/2025, ÇT:10/10/2025;20665,32;2.341.210,42
11.10.2025;Ýþyeri no:000000000771359,Tutar : 7850 Komisyon : 0,Bloke No : 1634707865, BT: 10/09/2025, ÇT:10/10/2025;7850,00;2.320.545,1
11.10.2025;Ýþyeri no:000000000771359,Tutar : 27767,94 Komisyon : 0,Bloke No : 1634707864, BT: 10/09/2025, ÇT:10/10/2025;27767,94;2.312.695,1
11.10.2025;Ýþyeri no:000000000771359,Tutar : 18658,35 Komisyon : 0,Bloke No : 1634707862, BT: 10/09/2025, ÇT:10/10/2025;18658,35;2.284.927,16
11.10.2025;Ýþyeri no:000000000771359,Tutar : 13460,75 Komisyon : 0,Bloke No : 1634707861, BT: 10/09/2025, ÇT:10/10/2025;13460,75;2.266.268,81
11.10.2025;Ýþyeri no:000000000771359,Tutar : 11020,09 Komisyon : 0,Bloke No : 1634707860, BT: 10/09/2025, ÇT:10/10/2025;11020,09;2.252.808,06
11.10.2025;Ýþyeri no:000000000771359,Tutar : 175,92 Komisyon : 0,Bloke No : 1634707852, BT: 10/09/2025, ÇT:10/10/2025;175,92;2.241.787,97
11.10.2025;Ýþyeri no:000000000771359,Tutar : 46477,62 Komisyon : 0,Bloke No : 1634707851, BT: 10/09/2025, ÇT:10/10/2025;46477,62;2.241.612,05
11.10.2025;Ýþyeri no:000000000771359,Tutar : 111390,43 Komisyon : 0,Bloke No : 1634707850, BT: 10/09/2025, ÇT:10/10/2025;111390,43;2.195.134,43
11.10.2025;Ýþyeri no:000000000771359,Tutar : 865 Komisyon : 0,Bloke No : 1634707849, BT: 10/09/2025, ÇT:10/10/2025;865,00;2.083.744,
11.10.2025;Ýþyeri no:000000000771359,Tutar : 1102 Komisyon : 0,Bloke No : 1634707847, BT: 10/09/2025, ÇT:10/10/2025;1102,00;2.082.879,
11.10.2025;Ýþyeri no:000000000771359,Tutar : 82245,65 Komisyon : 0,Bloke No : 1634707846, BT: 10/09/2025, ÇT:10/10/2025;82245,65;2.081.777,
11.10.2025;Ýþyeri no:000000000771359,Tutar : 118908,46 Komisyon : 0,Bloke No : 1634707845, BT: 10/09/2025, ÇT:10/10/2025;118908,46;1.999.531,35
11.10.2025;Ýþyeri no:000000000771359,Tutar : 12907,9 Komisyon : 0,Bloke No : 1634707844, BT: 10/09/2025, ÇT:10/10/2025;12907,90;1.880.622,89
11.10.2025;Ýþyeri no:000000000771359,Tutar : 46685 Komisyon : 0,Bloke No : 1634707843, BT: 10/09/2025, ÇT:10/10/2025;46685,00;1.867.714,99
10.10.2025;MESAJ ÜCRETÝ TUTARI;-2,63;1.821.029,99
10.10.2025;BSMV TUTARI;-0,48;1.821.032,62
10.10.2025;KOMÝSYON TUTARI;-9,69;1.821.033,1
10.10.2025;Kuveyt Türk Katýlým Bankasý A.Þ./TR820020500009762743500001-MOR ELMA YAYINCILIK RESTAURANT REKLAM ORGANÝZASYON TURÝZM OY;-100000,00;1.821.042,79
10.10.2025;MESAJ ÜCRETÝ TUTARI;-1,07;1.921.042,79
10.10.2025;BSMV TUTARI;-0,56;1.921.043,86
10.10.2025;KOMÝSYON TUTARI;-11,17;1.921.044,42
10.10.2025;Akbank T.A.Þ./TR070004600311888000117839-PEDÝA YAYINCILIK SINAV HÝZMETLERÝ SAN.TÝC.LTD.ÞTÝ./CARÝ HESABA MAHSUBENFAST iþl;-40800,00;1.921.055,59
10.10.2025;KK TAHSÝLAT KART NO: 5472 **** **** 3403 FÝÞ NO:0002992;-1229369,43;1.961.855,59
10.10.2025;Ýþyeri no:000000000771359,Tutar : 629 Komisyon : 0,Bloke No : 1632545936, BT: 09/09/2025, ÇT:09/10/2025;629,00;3.191.225,02
10.10.2025;Ýþyeri no:000000000771359,Tutar : 199 Komisyon : 0,Bloke No : 1632545935, BT: 09/09/2025, ÇT:09/10/2025;199,00;3.190.596,02
10.10.2025;Ýþyeri no:000000000771359,Tutar : 1342,7 Komisyon : 0,Bloke No : 1632545934, BT: 09/09/2025, ÇT:09/10/2025;1342,70;3.190.397,02
10.10.2025;Ýþyeri no:000000000771359,Tutar : 11099,92 Komisyon : 0,Bloke No : 1632545933, BT: 09/09/2025, ÇT:09/10/2025;11099,92;3.189.054,32
10.10.2025;Ýþyeri no:000000000771359,Tutar : 1340 Komisyon : 0,Bloke No : 1632545932, BT: 09/09/2025, ÇT:09/10/2025;1340,00;3.177.954,4
10.10.2025;Ýþyeri no:000000000771359,Tutar : 2888,2 Komisyon : 0,Bloke No : 1632545931, BT: 09/09/2025, ÇT:09/10/2025;2888,20;3.176.614,4
10.10.2025;Ýþyeri no:000000000771359,Tutar : 9632,69 Komisyon : 0,Bloke No : 1632545922, BT: 09/09/2025, ÇT:09/10/2025;9632,69;3.173.726,2
10.10.2025;Ýþyeri no:000000000771359,Tutar : 288 Komisyon : 0,Bloke No : 1632545921, BT: 09/09/2025, ÇT:09/10/2025;288,00;3.164.093,51
10.10.2025;Ýþyeri no:000000000771359,Tutar : 838 Komisyon : 0,Bloke No : 1632545920, BT: 09/09/2025, ÇT:09/10/2025;838,00;3.163.805,51
10.10.2025;Ýþyeri no:000000000771359,Tutar : 5696,3 Komisyon : 0,Bloke No : 1632545919, BT: 09/09/2025, ÇT:09/10/2025;5696,30;3.162.967,51
10.10.2025;Ýþyeri no:000000000771359,Tutar : 5174 Komisyon : 0,Bloke No : 1632545917, BT: 09/09/2025, ÇT:09/10/2025;5174,00;3.157.271,21
10.10.2025;Ýþyeri no:000000000771359,Tutar : 3205,7 Komisyon : 0,Bloke No : 1632545916, BT: 09/09/2025, ÇT:09/10/2025;3205,70;3.152.097,21
10.10.2025;Ýþyeri no:000000000771359,Tutar : 1000 Komisyon : 0,Bloke No : 1632545915, BT: 09/09/2025, ÇT:09/10/2025;1000,00;3.148.891,51
10.10.2025;Ýþyeri no:000000000771359,Tutar : 516 Komisyon : 0,Bloke No : 1632545930, BT: 09/09/2025, ÇT:09/10/2025;516,00;3.147.891,51
10.10.2025;Ýþyeri no:000000000771359,Tutar : 8457,05 Komisyon : 0,Bloke No : 1632545928, BT: 09/09/2025, ÇT:09/10/2025;8457,05;3.147.375,51
10.10.2025;Ýþyeri no:000000000771359,Tutar : 34529,16 Komisyon : 0,Bloke No : 1632545927, BT: 09/09/2025, ÇT:09/10/2025;34529,16;3.138.918,46
10.10.2025;Ýþyeri no:000000000771359,Tutar : 47986,08 Komisyon : 0,Bloke No : 1632545926, BT: 09/09/2025, ÇT:09/10/2025;47986,08;3.104.389,3
10.10.2025;Ýþyeri no:000000000771359,Tutar : 14074,74 Komisyon : 0,Bloke No : 1632545925, BT: 09/09/2025, ÇT:09/10/2025;14074,74;3.056.403,22
10.10.2025;Ýþyeri no:000000000771359,Tutar : 7727,42 Komisyon : 0,Bloke No : 1632545924, BT: 09/09/2025, ÇT:09/10/2025;7727,42;3.042.328,48
10.10.2025;Ýþyeri no:000000000771359,Tutar : 9388,61 Komisyon : 0,Bloke No : 1632545923, BT: 09/09/2025, ÇT:09/10/2025;9388,61;3.034.601,06
10.10.2025;Ýþyeri no:000000000771359,Tutar : 29765,19 Komisyon : 0,Bloke No : 1632545914, BT: 09/09/2025, ÇT:09/10/2025;29765,19;3.025.212,45
10.10.2025;Ýþyeri no:000000000771359,Tutar : 58681,27 Komisyon : 0,Bloke No : 1632545913, BT: 09/09/2025, ÇT:09/10/2025;58681,27;2.995.447,26
10.10.2025;Ýþyeri no:000000000771359,Tutar : 1092,5 Komisyon : 0,Bloke No : 1632545912, BT: 09/09/2025, ÇT:09/10/2025;1092,50;2.936.765,99
10.10.2025;Ýþyeri no:000000000771359,Tutar : 70235,74 Komisyon : 0,Bloke No : 1632545911, BT: 09/09/2025, ÇT:09/10/2025;70235,74;2.935.673,49
10.10.2025;Ýþyeri no:000000000771359,Tutar : 90207,61 Komisyon : 0,Bloke No : 1632545910, BT: 09/09/2025, ÇT:09/10/2025;90207,61;2.865.437,75
10.10.2025;Ýþyeri no:000000000771359,Tutar : 33544,31 Komisyon : 0,Bloke No : 1632545909, BT: 09/09/2025, ÇT:09/10/2025;33544,31;2.775.230,14
10.10.2025;Ýþyeri no:000000000771359,Tutar : 10495,22 Komisyon : 0,Bloke No : 1632545907, BT: 09/09/2025, ÇT:09/10/2025;10495,22;2.741.685,83
09.10.2025;Ýþyeri no:000000000771359,Tutar : 1459,5 Komisyon : 0,Bloke No : 1630390916, BT: 08/09/2025, ÇT:08/10/2025;1459,50;2.731.190,61
09.10.2025;Ýþyeri no:000000000771359,Tutar : 2995,85 Komisyon : 0,Bloke No : 1630390914, BT: 08/09/2025, ÇT:08/10/2025;2995,85;2.729.731,11
09.10.2025;Ýþyeri no:000000000771359,Tutar : 2377,6 Komisyon : 0,Bloke No : 1630390912, BT: 08/09/2025, ÇT:08/10/2025;2377,60;2.726.735,26
09.10.2025;Ýþyeri no:000000000771359,Tutar : 661,6 Komisyon : 0,Bloke No : 1630390910, BT: 08/09/2025, ÇT:08/10/2025;661,60;2.724.357,66
09.10.2025;Ýþyeri no:000000000771359,Tutar : 807,5 Komisyon : 0,Bloke No : 1630390908, BT: 08/09/2025, ÇT:08/10/2025;807,50;2.723.696,06
09.10.2025;Ýþyeri no:000000000771359,Tutar : 4235,7 Komisyon : 0,Bloke No : 1630390891, BT: 08/09/2025, ÇT:08/10/2025;4235,70;2.722.888,56
09.10.2025;Ýþyeri no:000000000771359,Tutar : 11745,11 Komisyon : 0,Bloke No : 1630390888, BT: 08/09/2025, ÇT:08/10/2025;11745,11;2.718.652,86
09.10.2025;Ýþyeri no:000000000771359,Tutar : 1245 Komisyon : 0,Bloke No : 1630390887, BT: 08/09/2025, ÇT:08/10/2025;1245,00;2.706.907,75
09.10.2025;Ýþyeri no:000000000771359,Tutar : 6289,2 Komisyon : 0,Bloke No : 1630390885, BT: 08/09/2025, ÇT:08/10/2025;6289,20;2.705.662,75
09.10.2025;Ýþyeri no:000000000771359,Tutar : 4759,46 Komisyon : 0,Bloke No : 1630390883, BT: 08/09/2025, ÇT:08/10/2025;4759,46;2.699.373,55
09.10.2025;Ýþyeri no:000000000771359,Tutar : 396 Komisyon : 0,Bloke No : 1630390906, BT: 08/09/2025, ÇT:08/10/2025;396,00;2.694.614,09
09.10.2025;Ýþyeri no:000000000771359,Tutar : 1985,6 Komisyon : 0,Bloke No : 1630390904, BT: 08/09/2025, ÇT:08/10/2025;1985,60;2.694.218,09
09.10.2025;Ýþyeri no:000000000771359,Tutar : 11364,72 Komisyon : 0,Bloke No : 1630390902, BT: 08/09/2025, ÇT:08/10/2025;11364,72;2.692.232,49
09.10.2025;Ýþyeri no:000000000771359,Tutar : 5577,22 Komisyon : 0,Bloke No : 1630390900, BT: 08/09/2025, ÇT:08/10/2025;5577,22;2.680.867,77
09.10.2025;Ýþyeri no:000000000771359,Tutar : 45929,91 Komisyon : 0,Bloke No : 1630390898, BT: 08/09/2025, ÇT:08/10/2025;45929,91;2.675.290,55
09.10.2025;Ýþyeri no:000000000771359,Tutar : 11992,51 Komisyon : 0,Bloke No : 1630390896, BT: 08/09/2025, ÇT:08/10/2025;11992,51;2.629.360,64
09.10.2025;Ýþyeri no:000000000771359,Tutar : 8296,76 Komisyon : 0,Bloke No : 1630390895, BT: 08/09/2025, ÇT:08/10/2025;8296,76;2.617.368,13
09.10.2025;Ýþyeri no:000000000771359,Tutar : 4052,67 Komisyon : 0,Bloke No : 1630390893, BT: 08/09/2025, ÇT:08/10/2025;4052,67;2.609.071,37
09.10.2025;Ýþyeri no:000000000771359,Tutar : 65 Komisyon : 0,Bloke No : 1630390880, BT: 08/09/2025, ÇT:08/10/2025;65,00;2.605.018,7
09.10.2025;Ýþyeri no:000000000771359,Tutar : 3994,2 Komisyon : 0,Bloke No : 1630390878, BT: 08/09/2025, ÇT:08/10/2025;3994,20;2.604.953,7
09.10.2025;Ýþyeri no:000000000771359,Tutar : 58268 Komisyon : 0,Bloke No : 1630390877, BT: 08/09/2025, ÇT:08/10/2025;58268,00;2.600.959,5
09.10.2025;Ýþyeri no:000000000771359,Tutar : 28547,06 Komisyon : 0,Bloke No : 1630390876, BT: 08/09/2025, ÇT:08/10/2025;28547,06;2.542.691,5
09.10.2025;Ýþyeri no:000000000771359,Tutar : 1015,24 Komisyon : 0,Bloke No : 1630390874, BT: 08/09/2025, ÇT:08/10/2025;1015,24;2.514.144,44
09.10.2025;Ýþyeri no:000000000771359,Tutar : 2508,5 Komisyon : 0,Bloke No : 1630390873, BT: 08/09/2025, ÇT:08/10/2025;2508,50;2.513.129,2
09.10.2025;Ýþyeri no:000000000771359,Tutar : 97790,49 Komisyon : 0,Bloke No : 1630390871, BT: 08/09/2025, ÇT:08/10/2025;97790,49;2.510.620,7
09.10.2025;Ýþyeri no:000000000771359,Tutar : 73507,68 Komisyon : 0,Bloke No : 1630390868, BT: 08/09/2025, ÇT:08/10/2025;73507,68;2.412.830,21
09.10.2025;Ýþyeri no:000000000771359,Tutar : 25244,67 Komisyon : 0,Bloke No : 1630390866, BT: 08/09/2025, ÇT:08/10/2025;25244,67;2.339.322,53
09.10.2025;Ýþyeri no:000000000771359,Tutar : 6379,31 Komisyon : 0,Bloke No : 1630390862, BT: 08/09/2025, ÇT:08/10/2025;6379,31;2.314.077,86
08.10.2025;MESAJ ÜCRETÝ TUTARI;-0,32;2.307.698,55
08.10.2025;BSMV TUTARI;-0,29;2.307.698,87
08.10.2025;KOMÝSYON TUTARI;-5,79;2.307.699,16
08.10.2025;Türkiye Garanti Bankasý A.Þ./TR140006200060200006295863-DENÝZ YILDIZI ORTAK ÝÞ SAÐLIÐI VE ÝÞ GÜVENLÝÐÝ A.Þ/CARÝ HESABA M;-3400,00;2.307.704,95
08.10.2025;Ýþyeri no:000000000771359,Tutar : 2635,54 Komisyon : 0,Bloke No : 1628480180, BT: 07/09/2025, ÇT:07/10/2025;2635,54;2.311.104,95
08.10.2025;Ýþyeri no:000000000771359,Tutar : 974 Komisyon : 0,Bloke No : 1628480179, BT: 07/09/2025, ÇT:07/10/2025;974,00;2.308.469,41
08.10.2025;Ýþyeri no:000000000771359,Tutar : 1337,76 Komisyon : 0,Bloke No : 1628480178, BT: 07/09/2025, ÇT:07/10/2025;1337,76;2.307.495,41
08.10.2025;Ýþyeri no:000000000771359,Tutar : 746,1 Komisyon : 0,Bloke No : 1628480177, BT: 07/09/2025, ÇT:07/10/2025;746,10;2.306.157,65
08.10.2025;Ýþyeri no:000000000771359,Tutar : 3774,34 Komisyon : 0,Bloke No : 1628480175, BT: 07/09/2025, ÇT:07/10/2025;3774,34;2.305.411,55
08.10.2025;Ýþyeri no:000000000771359,Tutar : 2958,42 Komisyon : 0,Bloke No : 1628480166, BT: 07/09/2025, ÇT:07/10/2025;2958,42;2.301.637,21
08.10.2025;Ýþyeri no:000000000771359,Tutar : 982,6 Komisyon : 0,Bloke No : 1628480165, BT: 07/09/2025, ÇT:07/10/2025;982,60;2.298.678,79
08.10.2025;Ýþyeri no:000000000771359,Tutar : 7504,9 Komisyon : 0,Bloke No : 1628480163, BT: 07/09/2025, ÇT:07/10/2025;7504,90;2.297.696,19
08.10.2025;Ýþyeri no:000000000771359,Tutar : 7066,63 Komisyon : 0,Bloke No : 1628480162, BT: 07/09/2025, ÇT:07/10/2025;7066,63;2.290.191,29
08.10.2025;Ýþyeri no:000000000771359,Tutar : 684 Komisyon : 0,Bloke No : 1628480161, BT: 07/09/2025, ÇT:07/10/2025;684,00;2.283.124,66
08.10.2025;Ýþyeri no:000000000771359,Tutar : 7890,8 Komisyon : 0,Bloke No : 1628480160, BT: 07/09/2025, ÇT:07/10/2025;7890,80;2.282.440,66
08.10.2025;Ýþyeri no:000000000771359,Tutar : 589 Komisyon : 0,Bloke No : 1628480174, BT: 07/09/2025, ÇT:07/10/2025;589,00;2.274.549,86
08.10.2025;Ýþyeri no:000000000771359,Tutar : 80,02 Komisyon : 0,Bloke No : 1628480173, BT: 07/09/2025, ÇT:07/10/2025;80,02;2.273.960,86
08.10.2025;Ýþyeri no:000000000771359,Tutar : 21425,69 Komisyon : 0,Bloke No : 1628480172, BT: 07/09/2025, ÇT:07/10/2025;21425,69;2.273.880,84
08.10.2025;Ýþyeri no:000000000771359,Tutar : 4469,99 Komisyon : 0,Bloke No : 1628480171, BT: 07/09/2025, ÇT:07/10/2025;4469,99;2.252.455,15
08.10.2025;Ýþyeri no:000000000771359,Tutar : 41378,11 Komisyon : 0,Bloke No : 1628480170, BT: 07/09/2025, ÇT:07/10/2025;41378,11;2.247.985,16
08.10.2025;Ýþyeri no:000000000771359,Tutar : 26838,28 Komisyon : 0,Bloke No : 1628480169, BT: 07/09/2025, ÇT:07/10/2025;26838,28;2.206.607,05
08.10.2025;Ýþyeri no:000000000771359,Tutar : 19493,88 Komisyon : 0,Bloke No : 1628480168, BT: 07/09/2025, ÇT:07/10/2025;19493,88;2.179.768,77
08.10.2025;Ýþyeri no:000000000771359,Tutar : 7722,56 Komisyon : 0,Bloke No : 1628480167, BT: 07/09/2025, ÇT:07/10/2025;7722,56;2.160.274,89
08.10.2025;Ýþyeri no:000000000771359,Tutar : 879,4 Komisyon : 0,Bloke No : 1628480159, BT: 07/09/2025, ÇT:07/10/2025;879,40;2.152.552,33
08.10.2025;Ýþyeri no:000000000771359,Tutar : 5501,45 Komisyon : 0,Bloke No : 1628480158, BT: 07/09/2025, ÇT:07/10/2025;5501,45;2.151.672,93
08.10.2025;Ýþyeri no:000000000771359,Tutar : 50397,36 Komisyon : 0,Bloke No : 1628480157, BT: 07/09/2025, ÇT:07/10/2025;50397,36;2.146.171,48
08.10.2025;Ýþyeri no:000000000771359,Tutar : 58663,56 Komisyon : 0,Bloke No : 1628480156, BT: 07/09/2025, ÇT:07/10/2025;58663,56;2.095.774,12
08.10.2025;Ýþyeri no:000000000771359,Tutar : 916,2 Komisyon : 0,Bloke No : 1628480155, BT: 07/09/2025, ÇT:07/10/2025;916,20;2.037.110,56
08.10.2025;Ýþyeri no:000000000771359,Tutar : 272 Komisyon : 0,Bloke No : 1628480154, BT: 07/09/2025, ÇT:07/10/2025;272,00;2.036.194,36
08.10.2025;Ýþyeri no:000000000771359,Tutar : 89703,46 Komisyon : 0,Bloke No : 1628480152, BT: 07/09/2025, ÇT:07/10/2025;89703,46;2.035.922,36
08.10.2025;Ýþyeri no:000000000771359,Tutar : 62744,04 Komisyon : 0,Bloke No : 1628480151, BT: 07/09/2025, ÇT:07/10/2025;62744,04;1.946.218,9
08.10.2025;Ýþyeri no:000000000771359,Tutar : 38477,42 Komisyon : 0,Bloke No : 1628480150, BT: 07/09/2025, ÇT:07/10/2025;38477,42;1.883.474,86
08.10.2025;Ýþyeri no:000000000771359,Tutar : 13021,16 Komisyon : 0,Bloke No : 1628480149, BT: 07/09/2025, ÇT:07/10/2025;13021,16;1.844.997,44
07.10.2025;Ýþyeri no:000000000771359,Tutar : 1734 Komisyon : 0,Bloke No : 1626456156, BT: 06/09/2025, ÇT:06/10/2025;1734,00;1.831.976,28
07.10.2025;Ýþyeri no:000000000771359,Tutar : 4444 Komisyon : 0,Bloke No : 1626456155, BT: 06/09/2025, ÇT:06/10/2025;4444,00;1.830.242,28
07.10.2025;Ýþyeri no:000000000771359,Tutar : 2732,3 Komisyon : 0,Bloke No : 1626456154, BT: 06/09/2025, ÇT:06/10/2025;2732,30;1.825.798,28
07.10.2025;Ýþyeri no:000000000771359,Tutar : 1042,8 Komisyon : 0,Bloke No : 1626456153, BT: 06/09/2025, ÇT:06/10/2025;1042,80;1.823.065,98
07.10.2025;Ýþyeri no:000000000771359,Tutar : 606,28 Komisyon : 0,Bloke No : 1626456151, BT: 06/09/2025, ÇT:06/10/2025;606,28;1.822.023,18
07.10.2025;Ýþyeri no:000000000771359,Tutar : 2489,2 Komisyon : 0,Bloke No : 1626456150, BT: 06/09/2025, ÇT:06/10/2025;2489,20;1.821.416,9
07.10.2025;Ýþyeri no:000000000771359,Tutar : 5309,8 Komisyon : 0,Bloke No : 1626456140, BT: 06/09/2025, ÇT:06/10/2025;5309,80;1.818.927,7
07.10.2025;Ýþyeri no:000000000771359,Tutar : 4082,2 Komisyon : 0,Bloke No : 1626456139, BT: 06/09/2025, ÇT:06/10/2025;4082,20;1.813.617,9
07.10.2025;Ýþyeri no:000000000771359,Tutar : 7957,56 Komisyon : 0,Bloke No : 1626456138, BT: 06/09/2025, ÇT:06/10/2025;7957,56;1.809.535,7
07.10.2025;Ýþyeri no:000000000771359,Tutar : 664 Komisyon : 0,Bloke No : 1626456137, BT: 06/09/2025, ÇT:06/10/2025;664,00;1.801.578,14
07.10.2025;Ýþyeri no:000000000771359,Tutar : 1440 Komisyon : 0,Bloke No : 1626456136, BT: 06/09/2025, ÇT:06/10/2025;1440,00;1.800.914,14
07.10.2025;Ýþyeri no:000000000771359,Tutar : 10728,34 Komisyon : 0,Bloke No : 1626456135, BT: 06/09/2025, ÇT:06/10/2025;10728,34;1.799.474,14
07.10.2025;Ýþyeri no:000000000771359,Tutar : 200 Komisyon : 0,Bloke No : 1626456149, BT: 06/09/2025, ÇT:06/10/2025;200,00;1.788.745,8
07.10.2025;Ýþyeri no:000000000771359,Tutar : 4594,96 Komisyon : 0,Bloke No : 1626456148, BT: 06/09/2025, ÇT:06/10/2025;4594,96;1.788.545,8
07.10.2025;Ýþyeri no:000000000771359,Tutar : 10313,75 Komisyon : 0,Bloke No : 1626456147, BT: 06/09/2025, ÇT:06/10/2025;10313,75;1.783.950,84
07.10.2025;Ýþyeri no:000000000771359,Tutar : 8748,13 Komisyon : 0,Bloke No : 1626456146, BT: 06/09/2025, ÇT:06/10/2025;8748,13;1.773.637,09
07.10.2025;Ýþyeri no:000000000771359,Tutar : 49195,97 Komisyon : 0,Bloke No : 1626456145, BT: 06/09/2025, ÇT:06/10/2025;49195,97;1.764.888,96
07.10.2025;Ýþyeri no:000000000771359,Tutar : 21702,58 Komisyon : 0,Bloke No : 1626456144, BT: 06/09/2025, ÇT:06/10/2025;21702,58;1.715.692,99
07.10.2025;Ýþyeri no:000000000771359,Tutar : 12207,6 Komisyon : 0,Bloke No : 1626456142, BT: 06/09/2025, ÇT:06/10/2025;12207,60;1.693.990,41
07.10.2025;Ýþyeri no:000000000771359,Tutar : 4695,95 Komisyon : 0,Bloke No : 1626456141, BT: 06/09/2025, ÇT:06/10/2025;4695,95;1.681.782,81
07.10.2025;Ýþyeri no:000000000771359,Tutar : 645 Komisyon : 0,Bloke No : 1626456134, BT: 06/09/2025, ÇT:06/10/2025;645,00;1.677.086,86
07.10.2025;Ýþyeri no:000000000771359,Tutar : 47152,37 Komisyon : 0,Bloke No : 1626456132, BT: 06/09/2025, ÇT:06/10/2025;47152,37;1.676.441,86
07.10.2025;Ýþyeri no:000000000771359,Tutar : 49582,39 Komisyon : 0,Bloke No : 1626456131, BT: 06/09/2025, ÇT:06/10/2025;49582,39;1.629.289,49
07.10.2025;Ýþyeri no:000000000771359,Tutar : 3079,34 Komisyon : 0,Bloke No : 1626456130, BT: 06/09/2025, ÇT:06/10/2025;3079,34;1.579.707,1
07.10.2025;Ýþyeri no:000000000771359,Tutar : 123826,8 Komisyon : 0,Bloke No : 1626456129, BT: 06/09/2025, ÇT:06/10/2025;123826,80;1.576.627,76
07.10.2025;Ýþyeri no:000000000771359,Tutar : 116422,24 Komisyon : 0,Bloke No : 1626456128, BT: 06/09/2025, ÇT:06/10/2025;116422,24;1.452.800,96
07.10.2025;Ýþyeri no:000000000771359,Tutar : 26063,73 Komisyon : 0,Bloke No : 1626456127, BT: 06/09/2025, ÇT:06/10/2025;26063,73;1.336.378,72
07.10.2025;Ýþyeri no:000000000771359,Tutar : 26844,28 Komisyon : 0,Bloke No : 1626456125, BT: 06/09/2025, ÇT:06/10/2025;26844,28;1.310.314,99
06.10.2025;MESAJ ÜCRETÝ TUTARI;-0,32;1.283.470,71
06.10.2025;BSMV TUTARI;-0,29;1.283.471,03
06.10.2025;KOMÝSYON TUTARI;-5,79;1.283.471,32
06.10.2025;Türkiye Garanti Bankasý A.Þ./TR490006200008000006297455-ASLAN AS/TARFTAR BAYRAK BEDELLERÝFAST iþlemi;-2288,00;1.283.477,11
06.10.2025;Ýþyeri no:000000000771359,Tutar : 2131,6 Komisyon : 0,Bloke No : 1624310385, BT: 05/09/2025, ÇT:05/10/2025;2131,60;1.285.765,11
06.10.2025;Ýþyeri no:000000000771359,Tutar : 3747,93 Komisyon : 0,Bloke No : 1624310384, BT: 05/09/2025, ÇT:05/10/2025;3747,93;1.283.633,51
06.10.2025;Ýþyeri no:000000000771359,Tutar : 1647,4 Komisyon : 0,Bloke No : 1624310383, BT: 05/09/2025, ÇT:05/10/2025;1647,40;1.279.885,58
06.10.2025;Ýþyeri no:000000000771359,Tutar : 2086,4 Komisyon : 0,Bloke No : 1624310382, BT: 05/09/2025, ÇT:05/10/2025;2086,40;1.278.238,18
06.10.2025;Ýþyeri no:000000000771359,Tutar : 3827 Komisyon : 0,Bloke No : 1624310373, BT: 05/09/2025, ÇT:05/10/2025;3827,00;1.276.151,78
06.10.2025;Ýþyeri no:000000000771359,Tutar : 6592,76 Komisyon : 0,Bloke No : 1624310372, BT: 05/09/2025, ÇT:05/10/2025;6592,76;1.272.324,78
06.10.2025;Ýþyeri no:000000000771359,Tutar : 4211,8 Komisyon : 0,Bloke No : 1624310371, BT: 05/09/2025, ÇT:05/10/2025;4211,80;1.265.732,02
06.10.2025;Ýþyeri no:000000000771359,Tutar : 2370,41 Komisyon : 0,Bloke No : 1624310370, BT: 05/09/2025, ÇT:05/10/2025;2370,41;1.261.520,22
