Tarih;Açýklama;Ýþlem Tutarý;Bakiye
19.12.2025;BSMV TUTARI;-0,59;711.238,49
19.12.2025;KOMÝSYON TUTARI;-11,89;711.239,08
19.12.2025;Türkiye Ýþ Bankasý A.Þ./TR090006400000142090801041-MOBÝLÝZ BÝLGÝ VE ÝLETÝÞÝM TEKNOLOJÝLERÝ A.Þ/MBZ2025000056047 - MBZ202;-10080,00;711.250,97
18.12.2025;"Gönd: Milli Eðit.OD.HES20251218/155282567 S.GN.EMR Talimat No: 155282567;07-ALANYA;Rýfat Azakoðlu Turizm MTAL. Kýrtasiye";58888,08;721.330,97
17.12.2025;Gönd: Ahmet Yýlmaz O Anadolu Lisesi adýna 2025 yýlýnda alýnan deneme bedeli 0157-Enpara Bank A.Þ. FAST iþlemi;8535,00;662.442,89
17.12.2025;Gönd: BARBAROS AZAKOÐLU ORTAOKULU OKUL AÝLE BÝRLÝÐÝ GÝDEN EFT - BARBAROS AZAKOÐLU ORTAOKULU OKUL AÝLE BÝRLÝÐÝ TARAFINDAN;10995,18;653.907,89
16.12.2025;"Gönd: Milli Eðit.OD.HES20251216/154911255 S.GN.EMR Talimat No: 154911255;07-ALANYA;Okulumuzun kýrtasiye mal ihtiyacý Muh";14850,00;642.912,71
16.12.2025;"Gönd: Milli Eðit.OD.HES20251216/154911385 S.GN.EMR Talimat No: 154911385;07-ALANYA;A4 FOTOKOPÝ KAÐIDI ALIMI Muhasebe Bir";14850,00;628.062,71
16.12.2025;"Gönd: Milli Eðit.OD.HES20251216/154911348 S.GN.EMR Talimat No: 154911348;07-ALANYA;kýrtasiye malzemeleri alýmý 2025 2 Mu";14850,00;613.212,71
16.12.2025;"Gönd: Milli Eðit.OD.HES20251216/154911482 S.GN.EMR Talimat No: 154911482;07-ALANYA;Kýrtasiye Malzemesi Alýmý Muhasebe Bi";14955,00;598.362,71
16.12.2025;"Gönd: Milli Eðit.OD.HES20251216/154911318 S.GN.EMR Talimat No: 154911318;07-ALANYA;Kýrtasiye Malzemesi Alýmý Muhasebe Bi";14955,00;583.407,71
16.12.2025;"Gönd: Milli Eðit.OD.HES20251216/154911416 S.GN.EMR Talimat No: 154911416;07-ALANYA;KIRTASÝYE-BASKI MALZEMESÝ ALIMI Muhas";14860,00;568.452,71
16.12.2025;"Gönd: Milli Eðit.OD.HES20251216/154911283 S.GN.EMR Talimat No: 154911283;07-ALANYA;KIRTASÝYE MALZEMESÝ ALIMI Muhasebe Bi";14850,00;553.592,71
15.12.2025;ÖDEME Borçlu Müþ= ALANYA BELEDÝYE BAÞKANLIÐI Alacaklý Müþ= 55976192-5004 ALANYA ÖZKAN KIRTASÝYE MAT.YAYIN.ÝNÞTÝC.SAN.LTD;25571,33;538.742,71
15.12.2025;HÝKMET ÇOBAN Ziraat Mobil Havale;950,00;513.171,38
15.12.2025;Gönd: AKDENÝZ MEÞALE EÐÝTÝM ÝNÞ.TAAH.ÝTH.VE ÝHR.A.Þ. TED ALANYA KOLEJÝ C/H ÖDEMESÝ 0134-DENÝZBANK A.Þ.;1725,00;512.221,38
15.12.2025;Gönd: NOVA ART YAYIN BASIM DAÐITIM ORGANÝZASYON SANAYÝ VE TÝCARET LÝMÝTED ÞÝRKETÝ Alanya ödeme / Yarýsý 0205-Kuveyt Türk;10300,00;510.496,38
12.12.2025;Gönd: GÜR GRUP ÝNÞAAT SANAYÝ VE TÝCA VNO:480525636 ALANYA ÖZKAN KIRTASÝYE MA 0134-DENÝZBANK A.Þ.;9805,75;500.196,38
12.12.2025;"Gönd: Milli Eðit.OD.HES20251212/154649434 S.GN.EMR Talimat No: 154649434;07-ALANYA;Okulumuzun Kýrtasiye Malzemesi Ýhtiya";14850,00;490.390,63
09.12.2025;"Gönd: Milli Eðit.OD.HES20251209/154290807 S.GN.EMR Talimat No: 154290807;07-ALANYA;OKULUN A4 KAÐIDI ALIMI Muhasebe Birim";14850,00;475.540,63
09.12.2025;"Gönd: Milli Eðit.OD.HES20251209/154290802 S.GN.EMR Talimat No: 154290802;07-ALANYA;4734 SAYILI KAMU ÝHALE KANUNUNUN 22/d";14850,00;460.690,63
09.12.2025;"Gönd: Milli Eðit.OD.HES20251209/154290828 S.GN.EMR Talimat No: 154290828;07-ALANYA;KIRTASÝYE MALZEMESÝ ALIMI ARALIK 2025";14937,12;445.840,63
08.12.2025;EFT MESAJ ÜCRETÝ TUTARI;-5,25;430.903,51
08.12.2025;EFT BSMV TUTARI;-0,36;430.908,76
08.12.2025;EFT KOMÝSYON TUTARI;-7,19;430.909,12
08.12.2025;HALK BANKASI//TR210001200914100010262594--ABAKÜS KÝTAP YAYIN EÐÝTÝM LÝMÝTED ÞÝRKETÝ/Ziraat Mobil EFT ALANYA ÖZKAN KIRTAS;-200000,00;430.916,31
08.12.2025;"Gönd: Milli Eðit.OD.HES20251208/154184479 S.GN.EMR Talimat No: 154184479;07-ALANYA;Yeni açýlan okulun Atatürk Büstü Alým";18000,00;630.916,31
05.12.2025;Gönd: ALANYA ÇIPLAKLI ÝLKOKULU OKUL AÝLE BÝRLÝÐÝ GÝDEN FAST - ALANYA ÇIPLAKLI ÝLKOKULU OKUL AÝLE BÝRLÝÐÝ TARAFINDAN ALAN;11276,01;612.916,31
05.12.2025;Gönd: ALANYA ÇIPLAKLI ÝLKOKULU OKUL AÝLE BÝRLÝÐÝ GÝDEN FAST - ALANYA ÇIPLAKLI ÝLKOKULU OKUL AÝLE BÝRLÝÐÝ TARAFINDAN ALAN;10936,01;601.640,3
05.12.2025;REGÝOCOM 30/11/2025 OZE2025000003008 NL FT REGÝOCOM ÝLETÝÞÝM MERKEZÝ ANON REGÝOCOM ÝLETÝÞÝM MERKEZÝ ANONÝM ÞÝRKETÝ Ope;1303,40;590.704,29
05.12.2025;ALANYA ÖZKAN KIRTASÝYE TÝC.LTD.ÞTÝ. OZE2025-2997 NL.FTR.BDL. METAÞ GRUP YAPI ÜRÜNLERÝ METAÞ GRUP YAPI ÜRÜNLERÝ ALÜMÝNYU;3420,00;589.400,89
05.12.2025;Gönd: CLUB PARADÝSO CARI HESAP ÖDEMESI ALANYA ÖZKAN KIRTASÝYE MAT. YAY. ÝNÞ. TÝC 0032-T.EKONOMÝ BANKASI A.S.;27823,81;585.980,89
05.12.2025;Gönd: GÜR GRUP ÝNÞAAT SANAYÝ VE TÝCA VNO:480525636 ALANYA ÖZKAN KIRTASÝYE MA 0134-DENÝZBANK A.Þ.;16146,00;558.157,08
05.12.2025;Gönd: ALANYA ÇIPLAKLI ÝLKOKULU OKUL AÝLE BÝRLÝÐÝ 04/12/2025 tarihli CZA2025000000867 sayýlý fatura 0012-Türkiye Halk Ban;9960,00;542.011,08
05.12.2025;Gönd: ATZ ÖZEL EÐÝTÝM DANIÞMANLIK VE TÝCA ÖZKAN KIRT. 31.10-OZE2851 NL.FT.ÝST. 0062-Türkiye Garanti Bankasý A.Þ. FAST i;775,00;532.051,08
04.12.2025;Gönd: YBO ÖZEL EÐÝTÝM HÝZMETLERÝ SANAYÝ VE TÝCARET LÝMÝTED ÞÝRKETÝ C/H ÖDEME 0015-Türkiye Vakýflar Bankasý T.A.O. FAST i;20000,00;531.276,08
03.12.2025;Gönd: OPAL YAPI-ÝNÞAAT MALZEMELERÝ PAZARL 0062-Türkiye Garanti Bankasý A.Þ. FAST iþlemi;575,00;511.276,08
02.12.2025;Gönd: ALANYA TÝCARET VE SANAYÝ ODASI ALTSO ÖZA2025000000830 NOLU FATURA BEDELÝ KARÞILIÐI 0012-HALK BANKASI;9000,00;510.701,08
01.12.2025;Gönd: CEBECÝ GLOBAL TURÝZM TÝCARET ANONÝM ÞÝRKETÝ C/H ÖDEMESÝ 0015-T.VAKIFLAR BANKASI T.A.O.;283,86;501.701,08
01.12.2025;hesaplar arasý virman 55976192 - 5007 Nolu Hesaptan, Ziraat Mobil Virman;500000,00;501.417,22
01.12.2025;0025212 no lu çek:Þube : 2343, Hesap : 0050040055976192 bedeli:375.000,00TL;-375000,00;1.417,22
01.12.2025;0027440 no lu çek , Hesap: 50040055976192;-100000,00;376.417,22
01.12.2025;0025222 no lu çek , Hesap: 50040055976192;-400000,00;476.417,22
01.12.2025;55976192 - 5007 Nolu Hesaptan, Þube Virman;875000,00;876.417,22
01.12.2025;0027437 no lu çek:Þube : 2343, Hesap : 0050040055976192 bedeli:150.000,00TL;-150000,00;1.417,22
01.12.2025;0027429 no lu çek:Þube : 2343, Hesap : 0050040055976192 bedeli:175.000,00TL;-175000,00;151.417,22
01.12.2025;0025208 no lu çek:Þube : 2343, Hesap : 0050040055976192 bedeli:150.000,00TL;-150000,00;326.417,22
01.12.2025;0027445 no lu çek:Þube : 2343, Hesap : 0050040055976192 bedeli:300.000,00TL;-300000,00;476.417,22
01.12.2025;0027442 no lu çek:Þube : 2343, Hesap : 0050040055976192 bedeli:100.000,00TL;-100000,00;776.417,22
01.12.2025;0027423 no lu çek:Þube : 2343, Hesap : 0050040055976192 bedeli:400.000,00TL;-400000,00;876.417,22
28.11.2025;28/11/2025 TAR OZE2025000002946 NOLU FATURA BEDELÝ DEMÝRTAÞ ANAOKULU-28.11.2025 DEMÝRTAÞ ANAOKULU DEMÝRTAÞ ANAOKULU Op;11740,65;1.276.417,22
28.11.2025;Gönd: BMO DAMLATAÞ ÝNÞAAT ÖZEL EÐÝTÝM HÝZMETLERÝ SANAYÝ VE TÝCARET LÝMÝTED ÞÝRKETÝ C/H ÖDEME 0067-Yapý ve Kredi Bankasý;30000,00;1.264.676,57
28.11.2025;REGÝOCOM 19/11/2025 OZE2025000002915 NL FT REGÝOCOM ÝLETÝÞÝM MERKEZÝ ANON REGÝOCOM ÝLETÝÞÝM MERKEZÝ ANONÝM ÞÝRKETÝ Ope;12439,90;1.234.676,57
28.11.2025;NEZÝHAT ABDULLAH DOÐAN ÝO 28.11.2025 TRH 147449334 SY YAZI ÝLE NEZÝHAT-ABDULLAH DOÐAN ÝLKOKUL AÝLE-28.11.2025 NEZÝHAT AB;10536,00;1.222.236,67
28.11.2025;NEZÝHAT ABDULLAH DOÐAN ÝO 28.11.2025 TRH 147449334 SY YAZI ÝLE NEZÝHAT-ABDULLAH DOÐAN ÝLKOKUL AÝLE-28.11.2025 NEZÝHAT AB;11000,00;1.211.700,67
28.11.2025;Gönd: ALANYA AYTUR TURÝZMVE TÝCARET A. Þ. CARI HESABA MAHSUBEN ÖDEME 0012-HALK BANKASI;11058,30;1.200.700,67
27.11.2025;Gönd: ÖZLER-PET PETROL DÝNLENME KIRTASÝYE MALZEMELERÝ ALIM BEDELÝ 0064-T.ÝÞ BANKASI A.S.;4756,60;1.189.642,37
27.11.2025;Gönd: GENÇ FIRAT TURÝZM TÝCARET VOLEYBOL TOPU-KALEM VB. KIRTASÝYE MALZEMELERÝ BEDELÝ 0064-T.ÝÞ BANKASI A.S.;12008,16;1.184.885,77
27.11.2025;Gönd: EGETUÐ TURÝZM GIDA TÝC LTD.ÞTÝ CH BAKÝYE ÖDEME 0062-Türkiye Garanti Bankasý A.Þ. FAST iþlemi;2000,00;1.172.877,61
26.11.2025;"Talimat No: 153521204;ALANYA MTAL EKÝM 2025 DEVLET KATKISI ÖDEMESÝ (E OKUL) Muhasebe Birimi Vkn: 0480325909: 39707937 -";8694,50;1.170.877,61
25.11.2025;"Talimat No: 153369933;Alanya Denetimli Serbestlik Müdürlüðünde kullanýlmak üzere Kýrtasiye Malzemesi Alýmý. Fatura No:OZ";76599,00;1.162.183,11
24.11.2025;"Gönd: Hazine ve .OD.HES20251124/153228244 S.GN.EMR Talimat No: 153228244;07-ALANYA;KIRTASÝYE ALIMI(öZKAN KIRTASÝYE) Muha";34698,36;1.085.584,11
21.11.2025;Gönd: BERA TURÝZM ÝNÞAAT SEYAHAT TÝCARET ANONÝM ÞÝRKETÝ cari hesap ödemesi 0134-DENÝZBANK A.Þ.;10033,60;1.050.885,75
21.11.2025;Gönd: AZURA PARK SÝTE YÖNETÝMÝ SALÝH ÖMER OZKAN KIRTASÝYE 817 NOLU FT 0062-Türkiye Garanti Bankasý A.Þ. FAST iþlemi;1740,74;1.040.852,15
20.11.2025;14.11.2025 tarih ve OZA2025000000814 Numaralý fatura ile Ýþletme Müdürlüðümüz ve þefliklerde kullan Borçlu Müþ= ALANYA;272765,97;1.039.111,41
19.11.2025;Gönd: ALANYA ÜNÝVERSÝTESÝ KÝRTASÝYE MALZEME GÝDERÝ 0012-HALK BANKASI;58382,40;766.345,44
19.11.2025;Özkan Kýrtasiye NO 10839 05.11.2025 ALMA MATER ÖZEL EÐÝTÝM HÝZMETL ALMA MATER ÖZEL EÐÝTÝM HÝZMETLERÝ TURÝZM ÝNÞAAT TAÞ;343,00;707.963,04
19.11.2025;Özkan Kýrtasiye NO 7896 06.11.2025 ALMA MATER ÖZEL EÐÝTÝM HÝZMETL ALMA MATER ÖZEL EÐÝTÝM HÝZMETLERÝ TURÝZM ÝNÞAAT TAÞIMA;5092,50;707.620,04
19.11.2025;Özkan Kýrtasiye ALMA MATER ÖZEL EÐÝTÝM HÝZMETL ALMA MATER ÖZEL EÐÝTÝM HÝZMETLERÝ TURÝZM ÝNÞAAT TAÞIMACILIK MATBAACILIK V;2175,80;702.527,54
19.11.2025;ÖZKAN KIRTASÝYE cari hesaba mahsuben CÝTY SERENÝTY RESÝDENCE CÝTY SERENÝTY RESÝDENCE TOPLU YAPISI Ýnternet Havale;2020,00;700.351,74
19.11.2025;ÞÜKRÜ MÜLAZIMOÐLU ORTAOKULU-19.11.2025 ÞÜKRÜ MÜLAZIMOÐLU ORTAOKULU ÞÜKRÜ MÜLAZIMOÐLU ORTAOKULU Operasyon Merkezi Hava;12330,00;698.331,74
18.11.2025;ALANYA ÖZKAN KIRTASÝYE C/H ÖD. ARÝA RESORT OTELCÝLÝK TURÝZM S ARÝA RESORT OTELCÝLÝK TURÝZM SANAYÝ VE TÝCARET ANONÝM ÞÝRK;4980,76;686.001,74
14.11.2025;Gönd: YEKTA ROYAL CLUB SÝTESÝ 21.10.2025 TARÝHLÝ 0762 NOLU FATURA - KIRTASÝYE MALZEMELERÝ 0205-Kuveyt Türk Katýlým Banka;585,00;681.020,98
14.11.2025;Gönd: YEKTA BLUE 4 RESIDANCE SÝTE YÖNETÝCÝLÝÐÝ 21.10.2025 TARÝHLÝ 0743 NOLU FATURA - KIRTASÝYE MALZEMELERÝ 0205-Kuveyt T;895,00;680.435,98
14.11.2025;Gönd: YEKTA SUNRISE RESIDENCE SÝTESÝ 21.10.2025 TARÝHLÝ 0763 NOLU FATURA - KIRTASÝYE MALZEMELERÝ 0205-Kuveyt Türk Katýlý;1105,00;679.540,98
14.11.2025;Gönd: YEKTA QUEEN RESÝDENCE SÝTESÝ YÖNETÝCÝLÝÐÝ 21.10.2025 TARÝHLÝ 0761 NOLU FATURA - KIRTASÝYE MALZEMELRÝ 0205-Kuveyt T;465,00;678.435,98
14.11.2025;Gönd: YEKTA BLUE RESIDENCE 21.10.2025 TARÝHLÝ 0744 NOLU FATURA - KIRTASÝYE MALZEMELERÝ 0205-Kuveyt Türk Katýlým Bankasý;1105,00;677.970,98
14.11.2025;Gönd: YEKTA ALARA PARK SÝTE YÖNETÝMÝ 21.10.2025 TARÝHLÝ 0757 NOLU FATURA - KIRTASÝYE MALZEMELERÝ 0205-Kuveyt Türk Katýl;2931,25;676.865,98
14.11.2025;Gönd: YEKTA KINGDOM TRADE CENTER A, B , C , D BLOK YÖNETÝMÝ 21.10.2025 TARÝHLÝ 0760 NOLU FATURA - KIRTASÝYE MALZEMELERÝ;4712,50;673.934,73
14.11.2025;"Gönd: Milli Eðit.OD.HES20251114/152618997 S.GN.EMR Talimat No: 152618997;07-ALANYA;KIRTASÝYE MALZEMESÝ ALIMI Muhasebe Bi";9999,00;669.222,23
13.11.2025;"Gönd: Milli Eðit.OD.HES20251113/152529167 S.GN.EMR Talimat No: 152529167;07-ALANYA;Kýrtasiye malzemesi 2025 Muhasebe Bir";12650,00;659.223,23
07.11.2025;Gönd: KIRBIYIK ÝÇECEK DAÐIPAZ.T HAVALE 0064-T.ÝÞ BANKASI A.S.;12135,13;646.573,23
07.11.2025;OZE2025000002742 NL.FAT.ÝST. KIRTASÝYE MALZEMESÝ ALIM ÖDEMESÝ ÇAÐSES OTOMOTÝV ÇAÐSES OTOMOTÝV TOPTAN GIDA ÜRÜN PAZ PETTU;1396,50;634.438,1
07.11.2025;REGÝOCOM 31/10/2025 OZE2025000002810 NL FT REGÝOCOM ÝLETÝÞÝM MERKEZÝ ANON REGÝOCOM ÝLETÝÞÝM MERKEZÝ ANONÝM ÞÝRKETÝ Ope;6753,02;633.041,6
07.11.2025;REGÝOCOM 31/10/2025 OZE2025000002811 NL FT REGÝOCOM ÝLETÝÞÝM MERKEZÝ ANON REGÝOCOM ÝLETÝÞÝM MERKEZÝ ANONÝM ÞÝRKETÝ Ope;7703,59;626.288,58
07.11.2025;"Gönd: Milli Eðit.OD.HES20251107/152148393 S.GN.EMR Talimat No: 152148393;07-ALANYA;KIRTASÝYE MALZMESÝ ALIMI Muhasebe Bir";10000,00;618.584,99
07.11.2025;"Gönd: Milli Eðit.OD.HES20251107/152148348 S.GN.EMR Talimat No: 152148348;07-ALANYA;OYUNCAK MALZEMESÝ ALIMI Muhasebe Biri";27960,00;608.584,99
07.11.2025;"Gönd: Milli Eðit.OD.HES20251107/152148480 S.GN.EMR Talimat No: 152148480;07-ALANYA;KIRTASÝYE MALZEMESÝ ALIMI Muhasebe Bi";9994,50;580.624,99
04.11.2025;55976192 2343KRTM24000208 6250;-312,50;570.630,49
04.11.2025;55976192 2343KRTM24000208 20251021/20251021 Dönemi 6250 Komisyon Tahsilatý;-6250,00;570.942,99
04.11.2025;2343KRTM24000208 5,59 Komisyon Gecikme faizi BSMV TRY;-5,59;577.192,99
04.11.2025;2343KRTM24000208 2500000 Komisyon Gecikme faizi 111,81;-111,81;577.198,58
04.11.2025;KIRTASÝYE MALZEMESÝ SELCUKLU ÝLKOKULU VE ORTA OKULUAÝLE-04.11.2025 SELÇUKLU ÝLKOKULU VE ORTAOKULU SELCUKLU ÝLKOKULU VE O;54968,01;577.310,39
03.11.2025;Gönd: GÜR GRUP ÝNÞAAT SANAYÝ VE TÝCA VNO:480525636 ALANYA ÖZKAN KIRTASÝYE MA 0134-DENÝZBANK A.Þ.;93637,02;522.342,38
03.11.2025;"Talimat No: 151865963;ALANYA MTAL EYLÜL 2025 DEVLET KATKISI ÖDEMESÝ (E OKUL) Muhasebe Birimi Vkn: 0480325909: 39707937 -";6631,40;428.705,36
03.11.2025;Gönd: OPAL YAPI-ÝNÞAAT MALZEMELERÝ PAZARL 0062-Türkiye Garanti Bankasý A.Þ. FAST iþlemi;1150,00;422.073,96
03.11.2025;"Gönd: Milli Eðit.OD.HES20251103/151850506 S.GN.EMR Talimat No: 151850506;07-ALANYA;OKULUMUZUN KIRTASÝYE MALZEMESÝ ÝHTÝYA";14850,00;420.923,96
03.11.2025;2343KRTM24000208 No' lu mektubun vade uzatým masraf BSMV tahsilatý;-55,00;406.073,96
03.11.2025;2343KRTM24000208 No' lu mektubun vade uzatým masrafý tahsilatý;-1100,00;406.128,96
31.10.2025;Gönd: RÜZGAR GÜLÜ EÐÝTÝM HÝZMETLERÝ LÝMÝTED ÞÝRKETÝ rüzgar gülü kreþ 0015-Türkiye Vakýflar Bankasý T.A.O. FAST iþlemi;20000,00;407.228,96
31.10.2025;REGÝOOCM 18.08.2025 OZE2025000002116 NL FT REGÝOCOM ÝLETÝÞÝM MERKEZÝ ANON REGÝOCOM ÝLETÝÞÝM MERKEZÝ ANONÝM ÞÝRKETÝ Ope;6214,00;387.228,96
31.10.2025;"Gönd: Milli Eðit.OD.HES20251031/151780155 S.GN.EMR Talimat No: 151780155;07-ALANYA;KIRTASÝYE MALZEMESÝ ALIMI Muhasebe Bi";9900,00;381.014,96
31.10.2025;"Gönd: Milli Eðit.OD.HES20251031/151780057 S.GN.EMR Talimat No: 151780057;07-ALANYA;OYUNCAK MALZEMESÝ ALIMI Muhasebe Biri";27600,00;371.114,96
31.10.2025;"Gönd: Milli Eðit.OD.HES20251031/151779990 S.GN.EMR Talimat No: 151779990;07-ALANYA;Rýfat Azakoðlu Turizm MTAL. A4 Fotoko";26630,50;343.514,96
31.10.2025;"Gönd: Milli Eðit.OD.HES20251031/151780140 S.GN.EMR Talimat No: 151780140;07-ALANYA;KIRTASÝYE MALZEMESÝ ALIMI Muhasebe Bi";9900,00;316.884,46
31.10.2025;"Gönd: Milli Eðit.OD.HES20251031/151780213 S.GN.EMR Talimat No: 151780213;07-ALANYA;KIRTASÝYE MALZEMESÝ ALIMI Muhasebe Bi";9900,00;306.984,46
31.10.2025;"Gönd: Milli Eðit.OD.HES20251031/151780646 S.GN.EMR Talimat No: 151780646;07-ALANYA;KIRTASÝYE ALIMI 22/D DOÐRUDAN TEMÝN M";100100,00;297.084,46
31.10.2025;"Gönd: Milli Eðit.OD.HES20251031/151777921 S.GN.EMR Talimat No: 151777921;07-ALANYA;ihtiyaç Geniþ Klasör Alýmý Muhasebe B";2200,00;196.984,46
31.10.2025;0025211 no lu çek:Þube : 2343, Hesap : 0050040055976192 bedeli:375.000,00TL;-375000,00;194.784,46
31.10.2025;0025216 no lu çek:Þube : 2343, Hesap : 0050040055976192 bedeli:300.000,00TL;-300000,00;569.784,46
31.10.2025;0027432 no lu çek:Þube : 2343, Hesap : 0050040055976192 bedeli:60.000,00TL;-60000,00;869.784,46
31.10.2025;0025206 no lu çek:Þube : 2343, Hesap : 0050040055976192 bedeli:150.000,00TL;-150000,00;929.784,46
31.10.2025;0027422 no lu çek , Hesap: 50040055976192;-500000,00;1.079.784,46
31.10.2025;0027439 no lu çek , Hesap: 50040055976192;-100000,00;1.579.784,46
31.10.2025;0025221 no lu çek , Hesap: 50040055976192;-400000,00;1.679.784,46
30.10.2025;Gönd: SEDEF KÝTAP BASIN YAYIN SANAYÝ VE TÝCARET LÝMÝTED ÞÝRKETÝ ALANYA ÖZKAN KIRT CARÝ HESABA MAHSUBEN 0205-Kuveyt Türk;5700,00;2.079.784,46
30.10.2025;Gönd: ALANYA AYTUR TURÝZMVE TÝCARET A. Þ. OZE2025000002633 NOLU FATURAYA ISTINADEN ÖDEME 0012-HALK BANKASI;4615,50;2.074.084,46
30.10.2025;HESAPLAR ARASI VÝRMAN 55976192 - 5007 Nolu Hesaptan, Ziraat Mobil Virman;1500000,00;2.069.468,96
28.10.2025;"Gönd: Milli Eðit.OD.HES20251028/151602875 S.GN.EMR Talimat No: 151602875;07-ALANYA;OKULUMUZA A4 KAÐIDI ALIMI Muhasebe Bi";27720,00;569.468,96
