Tarih;Açýklama;Ýþlem Tutarý;Bakiye
29.09.2025;Ýþyeri no:000000000771359,Tutar : 535 Komisyon : 0,Bloke No : 1610264781, BT: 29/08/2025, ÇT:28/09/2025;535,00;849.579,33
29.09.2025;Ýþyeri no:000000000771359,Tutar : 40 Komisyon : 0,Bloke No : 1610264779, BT: 29/08/2025, ÇT:28/09/2025;40,00;849.044,33
29.09.2025;Ýþyeri no:000000000771359,Tutar : 980 Komisyon : 0,Bloke No : 1610264784, BT: 29/08/2025, ÇT:28/09/2025;980,00;849.004,33
29.09.2025;Ýþyeri no:000000000771359,Tutar : 2288 Komisyon : 0,Bloke No : 1610264783, BT: 29/08/2025, ÇT:28/09/2025;2288,00;848.024,33
29.09.2025;Ýþyeri no:000000000771359,Tutar : 1742,5 Komisyon : 0,Bloke No : 1610264782, BT: 29/08/2025, ÇT:28/09/2025;1742,50;845.736,33
29.09.2025;Ýþyeri no:000000000771359,Tutar : 15211,7 Komisyon : 0,Bloke No : 1610264777, BT: 29/08/2025, ÇT:28/09/2025;15211,70;843.993,83
29.09.2025;Ýþyeri no:000000000771359,Tutar : 4858,1 Komisyon : 0,Bloke No : 1610264776, BT: 29/08/2025, ÇT:28/09/2025;4858,10;828.782,13
29.09.2025;Ýþyeri no:000000000771359,Tutar : 24386,61 Komisyon : 0,Bloke No : 1610264775, BT: 29/08/2025, ÇT:28/09/2025;24386,61;823.924,03
29.09.2025;Ýþyeri no:000000000771359,Tutar : 4360,9 Komisyon : 0,Bloke No : 1610264772, BT: 29/08/2025, ÇT:28/09/2025;4360,90;799.537,42
28.09.2025;Ýþyeri no:000000000771359,Tutar : 3681 Komisyon : 0,Bloke No : 1608155423, BT: 28/08/2025, ÇT:27/09/2025;3681,00;795.176,52
28.09.2025;Ýþyeri no:000000000771359,Tutar : 636,4 Komisyon : 0,Bloke No : 1608155421, BT: 28/08/2025, ÇT:27/09/2025;636,40;791.495,52
28.09.2025;Ýþyeri no:000000000771359,Tutar : 225 Komisyon : 0,Bloke No : 1608155420, BT: 28/08/2025, ÇT:27/09/2025;225,00;790.859,12
28.09.2025;Ýþyeri no:000000000771359,Tutar : 907,36 Komisyon : 0,Bloke No : 1608155416, BT: 28/08/2025, ÇT:27/09/2025;907,36;790.634,12
28.09.2025;Ýþyeri no:000000000771359,Tutar : 5542,42 Komisyon : 0,Bloke No : 1608155415, BT: 28/08/2025, ÇT:27/09/2025;5542,42;789.726,76
28.09.2025;Ýþyeri no:000000000771359,Tutar : 16000 Komisyon : 0,Bloke No : 1608155414, BT: 28/08/2025, ÇT:27/09/2025;16000,00;784.184,34
28.09.2025;Ýþyeri no:000000000771359,Tutar : 4838,52 Komisyon : 0,Bloke No : 1608155419, BT: 28/08/2025, ÇT:27/09/2025;4838,52;768.184,34
28.09.2025;Ýþyeri no:000000000771359,Tutar : 10802,74 Komisyon : 0,Bloke No : 1608155418, BT: 28/08/2025, ÇT:27/09/2025;10802,74;763.345,82
28.09.2025;Ýþyeri no:000000000771359,Tutar : 463,5 Komisyon : 0,Bloke No : 1608155417, BT: 28/08/2025, ÇT:27/09/2025;463,50;752.543,08
28.09.2025;Ýþyeri no:000000000771359,Tutar : 7560,97 Komisyon : 0,Bloke No : 1608155413, BT: 28/08/2025, ÇT:27/09/2025;7560,97;752.079,58
28.09.2025;Ýþyeri no:000000000771359,Tutar : 23223,91 Komisyon : 0,Bloke No : 1608155411, BT: 28/08/2025, ÇT:27/09/2025;23223,91;744.518,61
28.09.2025;Ýþyeri no:000000000771359,Tutar : 4652,7 Komisyon : 0,Bloke No : 1608155410, BT: 28/08/2025, ÇT:27/09/2025;4652,70;721.294,70
28.09.2025;Ýþyeri no:000000000771359,Tutar : 15148,25 Komisyon : 0,Bloke No : 1608155409, BT: 28/08/2025, ÇT:27/09/2025;15148,25;716.642,00
28.09.2025;Ýþyeri no:000000000771359,Tutar : 2320 Komisyon : 0,Bloke No : 1608155408, BT: 28/08/2025, ÇT:27/09/2025;2320,00;701.493,75
28.09.2025;Ýþyeri no:000000000771359,Tutar : 9340,39 Komisyon : 0,Bloke No : 1608155407, BT: 28/08/2025, ÇT:27/09/2025;9340,39;699.173,75
27.09.2025;Ýþyeri no:000000000771359,Tutar : 67,2 Komisyon : 0,Bloke No : 1606069194, BT: 27/08/2025, ÇT:26/09/2025;67,20;689.833,36
27.09.2025;Ýþyeri no:000000000771359,Tutar : 395,84 Komisyon : 0,Bloke No : 1606069185, BT: 27/08/2025, ÇT:26/09/2025;395,84;689.766,16
27.09.2025;Ýþyeri no:000000000771359,Tutar : 390,4 Komisyon : 0,Bloke No : 1606069184, BT: 27/08/2025, ÇT:26/09/2025;390,40;689.370,32
27.09.2025;Ýþyeri no:000000000771359,Tutar : 416 Komisyon : 0,Bloke No : 1606069182, BT: 27/08/2025, ÇT:26/09/2025;416,00;688.979,92
27.09.2025;Ýþyeri no:000000000771359,Tutar : 4010,35 Komisyon : 0,Bloke No : 1606069193, BT: 27/08/2025, ÇT:26/09/2025;4010,35;688.563,92
27.09.2025;Ýþyeri no:000000000771359,Tutar : 5708,94 Komisyon : 0,Bloke No : 1606069191, BT: 27/08/2025, ÇT:26/09/2025;5708,94;684.553,57
27.09.2025;Ýþyeri no:000000000771359,Tutar : 800 Komisyon : 0,Bloke No : 1606069189, BT: 27/08/2025, ÇT:26/09/2025;800,00;678.844,63
27.09.2025;Ýþyeri no:000000000771359,Tutar : 2203 Komisyon : 0,Bloke No : 1606069187, BT: 27/08/2025, ÇT:26/09/2025;2203,00;678.044,63
27.09.2025;Ýþyeri no:000000000771359,Tutar : 2264 Komisyon : 0,Bloke No : 1606069180, BT: 27/08/2025, ÇT:26/09/2025;2264,00;675.841,63
27.09.2025;Ýþyeri no:000000000771359,Tutar : 8518 Komisyon : 0,Bloke No : 1606069179, BT: 27/08/2025, ÇT:26/09/2025;8518,00;673.577,63
27.09.2025;Ýþyeri no:000000000771359,Tutar : 1397 Komisyon : 0,Bloke No : 1606069177, BT: 27/08/2025, ÇT:26/09/2025;1397,00;665.059,63
27.09.2025;Ýþyeri no:000000000771359,Tutar : 8609,41 Komisyon : 0,Bloke No : 1606069175, BT: 27/08/2025, ÇT:26/09/2025;8609,41;663.662,63
27.09.2025;Ýþyeri no:000000000771359,Tutar : 5729,88 Komisyon : 0,Bloke No : 1606069171, BT: 27/08/2025, ÇT:26/09/2025;5729,88;655.053,22
26.09.2025;Ýþyeri no:000000000771359,Tutar : 590,5 Komisyon : 0,Bloke No : 1604069907, BT: 26/08/2025, ÇT:25/09/2025;590,50;649.323,34
26.09.2025;Ýþyeri no:000000000771359,Tutar : 271,6 Komisyon : 0,Bloke No : 1604069906, BT: 26/08/2025, ÇT:25/09/2025;271,60;648.732,84
26.09.2025;Ýþyeri no:000000000771359,Tutar : 71,5 Komisyon : 0,Bloke No : 1604069897, BT: 26/08/2025, ÇT:25/09/2025;71,50;648.461,24
26.09.2025;Ýþyeri no:000000000771359,Tutar : 333,58 Komisyon : 0,Bloke No : 1604069896, BT: 26/08/2025, ÇT:25/09/2025;333,58;648.389,74
26.09.2025;Ýþyeri no:000000000771359,Tutar : 549 Komisyon : 0,Bloke No : 1604069895, BT: 26/08/2025, ÇT:25/09/2025;549,00;648.056,16
26.09.2025;Ýþyeri no:000000000771359,Tutar : 1141 Komisyon : 0,Bloke No : 1604069905, BT: 26/08/2025, ÇT:25/09/2025;1141,00;647.507,16
26.09.2025;Ýþyeri no:000000000771359,Tutar : 1457,58 Komisyon : 0,Bloke No : 1604069904, BT: 26/08/2025, ÇT:25/09/2025;1457,58;646.366,16
26.09.2025;Ýþyeri no:000000000771359,Tutar : 3790,7 Komisyon : 0,Bloke No : 1604069901, BT: 26/08/2025, ÇT:25/09/2025;3790,70;644.908,58
26.09.2025;Ýþyeri no:000000000771359,Tutar : 2674 Komisyon : 0,Bloke No : 1604069899, BT: 26/08/2025, ÇT:25/09/2025;2674,00;641.117,88
26.09.2025;Ýþyeri no:000000000771359,Tutar : 676,8 Komisyon : 0,Bloke No : 1604069893, BT: 26/08/2025, ÇT:25/09/2025;676,80;638.443,88
26.09.2025;Ýþyeri no:000000000771359,Tutar : 9020,5 Komisyon : 0,Bloke No : 1604069891, BT: 26/08/2025, ÇT:25/09/2025;9020,50;637.767,08
26.09.2025;Ýþyeri no:000000000771359,Tutar : 10787,36 Komisyon : 0,Bloke No : 1604069889, BT: 26/08/2025, ÇT:25/09/2025;10787,36;628.746,58
26.09.2025;Ýþyeri no:000000000771359,Tutar : 6000 Komisyon : 0,Bloke No : 1604069887, BT: 26/08/2025, ÇT:25/09/2025;6000,00;617.959,22
26.09.2025;Ýþyeri no:000000000771359,Tutar : 48 Komisyon : 0,Bloke No : 1604069885, BT: 26/08/2025, ÇT:25/09/2025;48,00;611.959,22
26.09.2025;Ýþyeri no:000000000771359,Tutar : 25907,67 Komisyon : 0,Bloke No : 1604069883, BT: 26/08/2025, ÇT:25/09/2025;25907,67;611.911,22
26.09.2025;Ýþyeri no:000000000771359,Tutar : 4598,4 Komisyon : 0,Bloke No : 1604069881, BT: 26/08/2025, ÇT:25/09/2025;4598,40;586.003,55
26.09.2025;Ýþyeri no:000000000771359,Tutar : 2704,2 Komisyon : 0,Bloke No : 1604069879, BT: 26/08/2025, ÇT:25/09/2025;2704,20;581.405,15
25.09.2025;Ýþyeri no:000000000771359,Tutar : 3786,6 Komisyon : 0,Bloke No : 1601874800, BT: 25/08/2025, ÇT:24/09/2025;3786,60;578.700,95
25.09.2025;Ýþyeri no:000000000771359,Tutar : 1130,5 Komisyon : 0,Bloke No : 1601874799, BT: 25/08/2025, ÇT:24/09/2025;1130,50;574.914,35
25.09.2025;Ýþyeri no:000000000771359,Tutar : 663,2 Komisyon : 0,Bloke No : 1601874798, BT: 25/08/2025, ÇT:24/09/2025;663,20;573.783,85
25.09.2025;Ýþyeri no:000000000771359,Tutar : 5051,3 Komisyon : 0,Bloke No : 1601874791, BT: 25/08/2025, ÇT:24/09/2025;5051,30;573.120,65
25.09.2025;Ýþyeri no:000000000771359,Tutar : 206,4 Komisyon : 0,Bloke No : 1601874790, BT: 25/08/2025, ÇT:24/09/2025;206,40;568.069,35
25.09.2025;Ýþyeri no:000000000771359,Tutar : 534,5 Komisyon : 0,Bloke No : 1601874789, BT: 25/08/2025, ÇT:24/09/2025;534,50;567.862,95
25.09.2025;Ýþyeri no:000000000771359,Tutar : 15 Komisyon : 0,Bloke No : 1601874797, BT: 25/08/2025, ÇT:24/09/2025;15,00;567.328,45
25.09.2025;Ýþyeri no:000000000771359,Tutar : 352 Komisyon : 0,Bloke No : 1601874796, BT: 25/08/2025, ÇT:24/09/2025;352,00;567.313,45
25.09.2025;Ýþyeri no:000000000771359,Tutar : 10334,64 Komisyon : 0,Bloke No : 1601874795, BT: 25/08/2025, ÇT:24/09/2025;10334,64;566.961,45
25.09.2025;Ýþyeri no:000000000771359,Tutar : 2124 Komisyon : 0,Bloke No : 1601874794, BT: 25/08/2025, ÇT:24/09/2025;2124,00;556.626,81
25.09.2025;Ýþyeri no:000000000771359,Tutar : 2763 Komisyon : 0,Bloke No : 1601874793, BT: 25/08/2025, ÇT:24/09/2025;2763,00;554.502,81
25.09.2025;Ýþyeri no:000000000771359,Tutar : 6160,27 Komisyon : 0,Bloke No : 1601874792, BT: 25/08/2025, ÇT:24/09/2025;6160,27;551.739,81
25.09.2025;Ýþyeri no:000000000771359,Tutar : 2798 Komisyon : 0,Bloke No : 1601874788, BT: 25/08/2025, ÇT:24/09/2025;2798,00;545.579,54
25.09.2025;Ýþyeri no:000000000771359,Tutar : 8940,2 Komisyon : 0,Bloke No : 1601874787, BT: 25/08/2025, ÇT:24/09/2025;8940,20;542.781,54
25.09.2025;Ýþyeri no:000000000771359,Tutar : 1500 Komisyon : 0,Bloke No : 1601874786, BT: 25/08/2025, ÇT:24/09/2025;1500,00;533.841,34
25.09.2025;Ýþyeri no:000000000771359,Tutar : 68 Komisyon : 0,Bloke No : 1601874785, BT: 25/08/2025, ÇT:24/09/2025;68,00;532.341,34
25.09.2025;Ýþyeri no:000000000771359,Tutar : 5480,25 Komisyon : 0,Bloke No : 1601874784, BT: 25/08/2025, ÇT:24/09/2025;5480,25;532.273,34
25.09.2025;Ýþyeri no:000000000771359,Tutar : 22422 Komisyon : 0,Bloke No : 1601874783, BT: 25/08/2025, ÇT:24/09/2025;22422,00;526.793,09
25.09.2025;Ýþyeri no:000000000771359,Tutar : 3763,67 Komisyon : 0,Bloke No : 1601874782, BT: 25/08/2025, ÇT:24/09/2025;3763,67;504.371,09
24.09.2025;Ýþyeri no:000000000771359,Tutar : 1518,51 Komisyon : 0,Bloke No : 1600079532, BT: 24/08/2025, ÇT:23/09/2025;1518,51;500.607,42
24.09.2025;Ýþyeri no:000000000771359,Tutar : 1945,6 Komisyon : 0,Bloke No : 1600079530, BT: 24/08/2025, ÇT:23/09/2025;1945,60;499.088,91
24.09.2025;Ýþyeri no:000000000771359,Tutar : 230 Komisyon : 0,Bloke No : 1600079525, BT: 24/08/2025, ÇT:23/09/2025;230,00;497.143,31
24.09.2025;Ýþyeri no:000000000771359,Tutar : 1157 Komisyon : 0,Bloke No : 1600079528, BT: 24/08/2025, ÇT:23/09/2025;1157,00;496.913,31
24.09.2025;Ýþyeri no:000000000771359,Tutar : 5166,3 Komisyon : 0,Bloke No : 1600079527, BT: 24/08/2025, ÇT:23/09/2025;5166,30;495.756,31
24.09.2025;Ýþyeri no:000000000771359,Tutar : 1057,5 Komisyon : 0,Bloke No : 1600079526, BT: 24/08/2025, ÇT:23/09/2025;1057,50;490.590,01
24.09.2025;Ýþyeri no:000000000771359,Tutar : 1750,4 Komisyon : 0,Bloke No : 1600079523, BT: 24/08/2025, ÇT:23/09/2025;1750,40;489.532,51
24.09.2025;Ýþyeri no:000000000771359,Tutar : 2882,5 Komisyon : 0,Bloke No : 1600079522, BT: 24/08/2025, ÇT:23/09/2025;2882,50;487.782,11
24.09.2025;Ýþyeri no:000000000771359,Tutar : 4991 Komisyon : 0,Bloke No : 1600079521, BT: 24/08/2025, ÇT:23/09/2025;4991,00;484.899,61
24.09.2025;Ýþyeri no:000000000771359,Tutar : 2512 Komisyon : 0,Bloke No : 1600079519, BT: 24/08/2025, ÇT:23/09/2025;2512,00;479.908,61
23.09.2025;Ýþyeri no:000000000771359,Tutar : 4037,5 Komisyon : 0,Bloke No : 1598095456, BT: 23/08/2025, ÇT:22/09/2025;4037,50;477.396,61
23.09.2025;Ýþyeri no:000000000771359,Tutar : 44 Komisyon : 0,Bloke No : 1598095455, BT: 23/08/2025, ÇT:22/09/2025;44,00;473.359,11
23.09.2025;Ýþyeri no:000000000771359,Tutar : 550 Komisyon : 0,Bloke No : 1598095450, BT: 23/08/2025, ÇT:22/09/2025;550,00;473.315,11
23.09.2025;Ýþyeri no:000000000771359,Tutar : 344 Komisyon : 0,Bloke No : 1598095449, BT: 23/08/2025, ÇT:22/09/2025;344,00;472.765,11
23.09.2025;Ýþyeri no:000000000771359,Tutar : 756,4 Komisyon : 0,Bloke No : 1598095447, BT: 23/08/2025, ÇT:22/09/2025;756,40;472.421,11
23.09.2025;Ýþyeri no:000000000771359,Tutar : 641,4 Komisyon : 0,Bloke No : 1598095454, BT: 23/08/2025, ÇT:22/09/2025;641,40;471.664,71
23.09.2025;Ýþyeri no:000000000771359,Tutar : 1223 Komisyon : 0,Bloke No : 1598095453, BT: 23/08/2025, ÇT:22/09/2025;1223,00;471.023,31
23.09.2025;Ýþyeri no:000000000771359,Tutar : 11036,16 Komisyon : 0,Bloke No : 1598095452, BT: 23/08/2025, ÇT:22/09/2025;11036,16;469.800,31
23.09.2025;Ýþyeri no:000000000771359,Tutar : 1157 Komisyon : 0,Bloke No : 1598095451, BT: 23/08/2025, ÇT:22/09/2025;1157,00;458.764,15
23.09.2025;Ýþyeri no:000000000771359,Tutar : 271,2 Komisyon : 0,Bloke No : 1598095446, BT: 23/08/2025, ÇT:22/09/2025;271,20;457.607,15
23.09.2025;Ýþyeri no:000000000771359,Tutar : 9217,4 Komisyon : 0,Bloke No : 1598095445, BT: 23/08/2025, ÇT:22/09/2025;9217,40;457.335,95
23.09.2025;Ýþyeri no:000000000771359,Tutar : 10522,9 Komisyon : 0,Bloke No : 1598095444, BT: 23/08/2025, ÇT:22/09/2025;10522,90;448.118,55
23.09.2025;Ýþyeri no:000000000771359,Tutar : 880 Komisyon : 0,Bloke No : 1598095443, BT: 23/08/2025, ÇT:22/09/2025;880,00;437.595,65
23.09.2025;Ýþyeri no:000000000771359,Tutar : 2501,25 Komisyon : 0,Bloke No : 1598095442, BT: 23/08/2025, ÇT:22/09/2025;2501,25;436.715,65
22.09.2025;Ýþyeri no:000000000771359,Tutar : 1173,4 Komisyon : 0,Bloke No : 1596089011, BT: 22/08/2025, ÇT:21/09/2025;1173,40;434.214,40
22.09.2025;Ýþyeri no:000000000771359,Tutar : 3527 Komisyon : 0,Bloke No : 1596089009, BT: 22/08/2025, ÇT:21/09/2025;3527,00;433.041,00
22.09.2025;Ýþyeri no:000000000771359,Tutar : 295,2 Komisyon : 0,Bloke No : 1596089000, BT: 22/08/2025, ÇT:21/09/2025;295,20;429.514,00
22.09.2025;Ýþyeri no:000000000771359,Tutar : 838,4 Komisyon : 0,Bloke No : 1596089007, BT: 22/08/2025, ÇT:21/09/2025;838,40;429.218,80
22.09.2025;Ýþyeri no:000000000771359,Tutar : 827,6 Komisyon : 0,Bloke No : 1596089005, BT: 22/08/2025, ÇT:21/09/2025;827,60;428.380,40
22.09.2025;Ýþyeri no:000000000771359,Tutar : 9172,63 Komisyon : 0,Bloke No : 1596089004, BT: 22/08/2025, ÇT:21/09/2025;9172,63;427.552,80
22.09.2025;Ýþyeri no:000000000771359,Tutar : 911,44 Komisyon : 0,Bloke No : 1596089002, BT: 22/08/2025, ÇT:21/09/2025;911,44;418.380,17
22.09.2025;Ýþyeri no:000000000771359,Tutar : 1880 Komisyon : 0,Bloke No : 1596088998, BT: 22/08/2025, ÇT:21/09/2025;1880,00;417.468,73
22.09.2025;Ýþyeri no:000000000771359,Tutar : 4941,6 Komisyon : 0,Bloke No : 1596088996, BT: 22/08/2025, ÇT:21/09/2025;4941,60;415.588,73
22.09.2025;Ýþyeri no:000000000771359,Tutar : 23,5 Komisyon : 0,Bloke No : 1596088994, BT: 22/08/2025, ÇT:21/09/2025;23,50;410.647,13
22.09.2025;Ýþyeri no:000000000771359,Tutar : 11751,25 Komisyon : 0,Bloke No : 1596088992, BT: 22/08/2025, ÇT:21/09/2025;11751,25;410.623,63
22.09.2025;Ýþyeri no:000000000771359,Tutar : 6592,2 Komisyon : 0,Bloke No : 1596088988, BT: 22/08/2025, ÇT:21/09/2025;6592,20;398.872,38
21.09.2025;Ýþyeri no:000000000771359,Tutar : 1486,6 Komisyon : 0,Bloke No : 1593851045, BT: 21/08/2025, ÇT:20/09/2025;1486,60;392.280,18
21.09.2025;Ýþyeri no:000000000771359,Tutar : 866 Komisyon : 0,Bloke No : 1593851044, BT: 21/08/2025, ÇT:20/09/2025;866,00;390.793,58
21.09.2025;Ýþyeri no:000000000771359,Tutar : 1799,1 Komisyon : 0,Bloke No : 1593851039, BT: 21/08/2025, ÇT:20/09/2025;1799,10;389.927,58
21.09.2025;Ýþyeri no:000000000771359,Tutar : 647,4 Komisyon : 0,Bloke No : 1593851038, BT: 21/08/2025, ÇT:20/09/2025;647,40;388.128,48
21.09.2025;Ýþyeri no:000000000771359,Tutar : 1195,28 Komisyon : 0,Bloke No : 1593851043, BT: 21/08/2025, ÇT:20/09/2025;1195,28;387.481,08
21.09.2025;Ýþyeri no:000000000771359,Tutar : 3295 Komisyon : 0,Bloke No : 1593851042, BT: 21/08/2025, ÇT:20/09/2025;3295,00;386.285,80
21.09.2025;Ýþyeri no:000000000771359,Tutar : 380,44 Komisyon : 0,Bloke No : 1593851041, BT: 21/08/2025, ÇT:20/09/2025;380,44;382.990,80
21.09.2025;Ýþyeri no:000000000771359,Tutar : 13389,9 Komisyon : 0,Bloke No : 1593851037, BT: 21/08/2025, ÇT:20/09/2025;13389,90;382.610,36
21.09.2025;Ýþyeri no:000000000771359,Tutar : 60808 Komisyon : 0,Bloke No : 1593851036, BT: 21/08/2025, ÇT:20/09/2025;60808,00;369.220,46
21.09.2025;Ýþyeri no:000000000771359,Tutar : 14589,84 Komisyon : 0,Bloke No : 1593851035, BT: 21/08/2025, ÇT:20/09/2025;14589,84;308.412,46
21.09.2025;Ýþyeri no:000000000771359,Tutar : 6231,43 Komisyon : 0,Bloke No : 1593851034, BT: 21/08/2025, ÇT:20/09/2025;6231,43;293.822,62
21.09.2025;Ýþyeri no:000000000771359,Tutar : 2742,2 Komisyon : 0,Bloke No : 1593851032, BT: 21/08/2025, ÇT:20/09/2025;2742,20;287.591,19
20.09.2025;Ýþyeri no:000000000771359,Tutar : 572,5 Komisyon : 0,Bloke No : 1591751511, BT: 20/08/2025, ÇT:19/09/2025;572,50;284.848,99
20.09.2025;Ýþyeri no:000000000771359,Tutar : 507,9 Komisyon : 0,Bloke No : 1591751508, BT: 20/08/2025, ÇT:19/09/2025;507,90;284.276,49
20.09.2025;Ýþyeri no:000000000771359,Tutar : 1146,3 Komisyon : 0,Bloke No : 1591751507, BT: 20/08/2025, ÇT:19/09/2025;1146,30;283.768,59
20.09.2025;Ýþyeri no:000000000771359,Tutar : 2300 Komisyon : 0,Bloke No : 1591751504, BT: 20/08/2025, ÇT:19/09/2025;2300,00;282.622,29
20.09.2025;Ýþyeri no:000000000771359,Tutar : 232,8 Komisyon : 0,Bloke No : 1591751503, BT: 20/08/2025, ÇT:19/09/2025;232,80;280.322,29
20.09.2025;Ýþyeri no:000000000771359,Tutar : 10099,65 Komisyon : 0,Bloke No : 1591751501, BT: 20/08/2025, ÇT:19/09/2025;10099,65;280.089,49
20.09.2025;Ýþyeri no:000000000771359,Tutar : 772,9 Komisyon : 0,Bloke No : 1591751499, BT: 20/08/2025, ÇT:19/09/2025;772,90;269.989,84
20.09.2025;Ýþyeri no:000000000771359,Tutar : 10469,02 Komisyon : 0,Bloke No : 1591751497, BT: 20/08/2025, ÇT:19/09/2025;10469,02;269.216,94
20.09.2025;Ýþyeri no:000000000771359,Tutar : 40000 Komisyon : 0,Bloke No : 1591751495, BT: 20/08/2025, ÇT:19/09/2025;40000,00;258.747,92
20.09.2025;Ýþyeri no:000000000771359,Tutar : 1728,8 Komisyon : 0,Bloke No : 1591751494, BT: 20/08/2025, ÇT:19/09/2025;1728,80;218.747,92
20.09.2025;Ýþyeri no:000000000771359,Tutar : 15101 Komisyon : 0,Bloke No : 1591751492, BT: 20/08/2025, ÇT:19/09/2025;15101,00;217.019,12
20.09.2025;Ýþyeri no:000000000771359,Tutar : 1597,78 Komisyon : 0,Bloke No : 1591751491, BT: 20/08/2025, ÇT:19/09/2025;1597,78;201.918,12
20.09.2025;Ýþyeri no:000000000771359,Tutar : 3064,38 Komisyon : 0,Bloke No : 1591751489, BT: 20/08/2025, ÇT:19/09/2025;3064,38;200.320,34
