Tarih;Açýklama;Ýþlem Tutarý;Bakiye
16.07.2025;Gönd: ÞEKER PORTAKALI EÐÝTÝM HÝZMETLERÝ TÝCARET LÝMÝTED ÞÝRKETÝ KIRTASÝYE ÖDEMESÝ 0064-Türkiye Ýþ Bankasý A.Þ. FAST iþle;15000,00;171.089,23
11.07.2025;Gönd: BERA TURÝZM ÝNÞAAT SEYAHAT TÝCARET ANONÝM ÞÝRKETÝ cari hesap ödemesi 0134-DENÝZBANK A.Þ.;10734,46;156.089,23
11.07.2025;Gönd: GENÇ FIRAT TURÝZM TÝCARET KIRTASÝYE MALZEMELERÝ ALIM BEDELÝ 0064-T.ÝÞ BANKASI A.S.;17354,48;145.354,77
11.07.2025;Gönd: GÜR GRUP ÝNÞAAT SANAYÝ VE TÝCA VNO:480525636 ALANYA ÖZKAN KIRTASÝYE MA 0134-DENÝZBANK A.Þ.;24233,24;128.000,29
11.07.2025;Gönd: YEKTA BLUE 4 RESIDANCE SÝTE YÖNETÝCÝLÝÐÝ 30.06.2025 TARÝHLÝ 0435 NOLU FATURA - A4 ÇERÇEVE 0205-Kuveyt Türk Katýlým;133,50;103.767,05
11.07.2025;Gönd: 15 TEMMUZ ÞEHÝTLER ANADOLU LÝSES Ý OKUL AÝLE BÝRLÝÐÝ GÝDEN EFT - 15 TEMMUZ ÞEHÝTLER ANADOLU LÝSES Ý OKUL AÝLE BÝRL;36355,00;103.633,55
11.07.2025;virman 55976192 - 5007 Nolu Hesaba, Ziraat Mobil Virman;-150000,00;67.278,55
07.07.2025;Gönd: ALANYA ÇIPLAKLI ÝLKOKULU OKUL AÝLE BÝRLÝÐÝ OZA2025000000292 NOLU FAT KARÞILIÐI 0012-Türkiye Halk Bankasý A.Þ. FAST;17216,01;217.278,55
07.07.2025;Gönd: M.A.SU & SU OTELCÝLÝK TURÝZM ÝNÞAAT VE SEYAHAT LÝMÝTED ÞÝRKETÝ ÖZKAN KIRTASÝYE CHMAHSUBEN ÖDEME 0205-Kuveyt Türk K;3365,00;200.062,54
04.07.2025;KIRTASÝYE GÝDERÝ REGÝOCOM 28/06/2025 OZE2025000001574 NL FT REGÝOCOM ÝLETÝÞÝM MERKEZÝ ANON REGÝOCOM ÝLETÝÞÝM MERKEZÝ ANO;2198,00;196.697,54
04.07.2025;Gönd: HAYAT SAÐLIK HÝZ.YAT.ÝÞL.TUR.TAAH.TÝC.VE SAN.A.Þ. cari ödeme 0111-QNB BANK A.Þ.;3879,40;194.499,54
04.07.2025;Gönd: EGETUÐ TURÝZM GIDA TÝC LTD.ÞTÝ CARÝ HESAP BAKÝYE ÖDEME 0062-Türkiye Garanti Bankasý A.Þ. FAST iþlemi;3500,00;190.620,14
04.07.2025;Gönd: ALANYA ÜNÝVERSÝTESÝ 100 ADET A4 KAGÝT BEDELÝ 0012-HALK BANKASI;10879,00;187.120,14
04.07.2025;KAHRAMANMARAÞ ALANYA ÝLKOKULU KIRTASÝYE MALZEMESÝ BEDELÝ HAMDULLAH EMÝN PAÞA -04.07.2025 HAMDULLAH EMÝN PAÞA VE HAREMÝ H;79005,00;176.241,14
03.07.2025;sami bekar ilkokulu OZA2025000000426 nolu fatura ANTALYA ALANYA ÝLKOKUL SAMÝ BE ANTALYA ALANYA ÝLKOKUL SAMÝ BEKAR Zira;9900,00;97.236,14
03.07.2025;Gönd: CEM GÜRSOY ÝNÞAAT EMLAK GIDA VE TÝCARET LÝMÝTED ÞÝRKETÝ ALANYA ÖZKAN KIRTASÝYE FATURA ÖDEMESÝ 0205-Kuveyt Türk Kat;2158,75;87.336,14
02.07.2025;Gönd: ALANYA AYTUR TURÝZMVE TÝCARET A. Þ. OZE2025000000929 NOLU FATURAYA ISTINADEN ÖDEME 0012-HALK BANKASI;6675,00;85.177,39
02.07.2025;Gönd: OPAL YAPI-ÝNÞAAT MALZEMELERÝ PAZARL 0062-Türkiye Garanti Bankasý A.Þ. FAST iþlemi;3690,01;78.502,39
01.07.2025;OKULUMUZUN KIRTASÝYE GÝDERLERÝ ÝÇÝN KESÝLMÝÞ OLAN FATURA KARGICAK ORTAOKULU OKUL AÝLE BÝRLÝÐ-01.07.2025 KARGICAK ORTAOKU;15326,23;74.812,38
01.07.2025;Gönd: YBO ÖZEL EÐÝTÝM HÝZMETLERÝ SANAYÝ VE TÝCARET LÝMÝTED ÞÝRKETÝ C/H ÖDEME 0015-Türkiye Vakýflar Bankasý T.A.O. FAST i;6986,27;59.486,15
01.07.2025;Gönd: ALANYA AKM EÐÝTÝM ÝNÞAAT EMLAK PAZARLAMA TÝC.ANONÝM ÞÝRKETÝ CARÝ HESABA MAHSUBEN ÖZKAN KIRTASÝYE 0111-QNB Bank A.Þ;943,68;52.499,88
01.07.2025;27.06.2025 TARÝH VEÖOZE2025000001414NO'LU FATURABEDELÝ AVSALLAR AYHAN ÞAHENK ANAOKULU MÜDÜ-01.07.2025 AVSALLAR AYHAN ÞAH;8902,52;51.556,2
01.07.2025;Gönd: ALANYA TÝCARET VE SANAYÝ ODASI ALTSO ÖZA2025000000394 NOLU FATURA BEDELÝ KARÞILIÐI 0012-HALK BANKASI;2500,00;42.653,68
