Tarih;Açýklama;Ýþlem Tutarý;Bakiye
26.08.2025;Ýþyeri no:000000000771359,Tutar : 1550,94 Komisyon : 0,Bloke No : 1540228027, BT: 26/07/2025, ÇT:25/08/2025;1550,94;429.829,12
26.08.2025;Ýþyeri no:000000000771359,Tutar : 99 Komisyon : 0,Bloke No : 1540228026, BT: 26/07/2025, ÇT:25/08/2025;99,00;428.278,18
26.08.2025;Ýþyeri no:000000000771359,Tutar : 1208 Komisyon : 0,Bloke No : 1540228025, BT: 26/07/2025, ÇT:25/08/2025;1208,00;428.179,18
26.08.2025;Ýþyeri no:000000000771359,Tutar : 2600,1 Komisyon : 0,Bloke No : 1540228013, BT: 26/07/2025, ÇT:25/08/2025;2600,10;426.971,18
26.08.2025;Ýþyeri no:000000000771359,Tutar : 209,6 Komisyon : 0,Bloke No : 1540228012, BT: 26/07/2025, ÇT:25/08/2025;209,60;424.371,08
26.08.2025;Ýþyeri no:000000000771359,Tutar : 888,75 Komisyon : 0,Bloke No : 1540228011, BT: 26/07/2025, ÇT:25/08/2025;888,75;424.161,48
26.08.2025;Ýþyeri no:000000000771359,Tutar : 202 Komisyon : 0,Bloke No : 1540228024, BT: 26/07/2025, ÇT:25/08/2025;202,00;423.272,73
26.08.2025;Ýþyeri no:000000000771359,Tutar : 80 Komisyon : 0,Bloke No : 1540228022, BT: 26/07/2025, ÇT:25/08/2025;80,00;423.070,73
26.08.2025;Ýþyeri no:000000000771359,Tutar : 1871 Komisyon : 0,Bloke No : 1540228021, BT: 26/07/2025, ÇT:25/08/2025;1871,00;422.990,73
26.08.2025;Ýþyeri no:000000000771359,Tutar : 947,62 Komisyon : 0,Bloke No : 1540228020, BT: 26/07/2025, ÇT:25/08/2025;947,62;421.119,73
26.08.2025;Ýþyeri no:000000000771359,Tutar : 800 Komisyon : 0,Bloke No : 1540228019, BT: 26/07/2025, ÇT:25/08/2025;800,00;420.172,11
26.08.2025;Ýþyeri no:000000000771359,Tutar : 1588,5 Komisyon : 0,Bloke No : 1540228018, BT: 26/07/2025, ÇT:25/08/2025;1588,50;419.372,11
26.08.2025;Ýþyeri no:000000000771359,Tutar : 1314 Komisyon : 0,Bloke No : 1540228017, BT: 26/07/2025, ÇT:25/08/2025;1314,00;417.783,61
26.08.2025;Ýþyeri no:000000000771359,Tutar : 5376,6 Komisyon : 0,Bloke No : 1540228016, BT: 26/07/2025, ÇT:25/08/2025;5376,60;416.469,61
26.08.2025;Ýþyeri no:000000000771359,Tutar : 468 Komisyon : 0,Bloke No : 1540228015, BT: 26/07/2025, ÇT:25/08/2025;468,00;411.093,01
26.08.2025;Ýþyeri no:000000000771359,Tutar : 414 Komisyon : 0,Bloke No : 1540228010, BT: 26/07/2025, ÇT:25/08/2025;414,00;410.625,01
26.08.2025;Ýþyeri no:000000000771359,Tutar : 13085,4 Komisyon : 0,Bloke No : 1540228009, BT: 26/07/2025, ÇT:25/08/2025;13085,40;410.211,01
26.08.2025;Ýþyeri no:000000000771359,Tutar : 1002,5 Komisyon : 0,Bloke No : 1540228008, BT: 26/07/2025, ÇT:25/08/2025;1002,50;397.125,61
26.08.2025;Ýþyeri no:000000000771359,Tutar : 860,8 Komisyon : 0,Bloke No : 1540228007, BT: 26/07/2025, ÇT:25/08/2025;860,80;396.123,11
26.08.2025;Ýþyeri no:000000000771359,Tutar : 15078,35 Komisyon : 0,Bloke No : 1540228006, BT: 26/07/2025, ÇT:25/08/2025;15078,35;395.262,31
26.08.2025;Ýþyeri no:000000000771359,Tutar : 2895,25 Komisyon : 0,Bloke No : 1540228005, BT: 26/07/2025, ÇT:25/08/2025;2895,25;380.183,96
26.08.2025;Ýþyeri no:000000000771359,Tutar : 6572,49 Komisyon : 0,Bloke No : 1540228003, BT: 26/07/2025, ÇT:25/08/2025;6572,49;377.288,71
26.08.2025;Ýþyeri no:000000000771359,Tutar : 4151,9 Komisyon : 0,Bloke No : 1540228002, BT: 26/07/2025, ÇT:25/08/2025;4151,90;370.716,22
26.08.2025;Ýþyeri no:000000000771359,Tutar : 834,25 Komisyon : 0,Bloke No : 1540228001, BT: 26/07/2025, ÇT:25/08/2025;834,25;366.564,32
25.08.2025;VERGI-4017 KATMA DEÐER VER VD:007201-ÝÇ:0145749-THN:2025082401Mkx0000004-VN:0480525636 ALANYA ÖZKAN KIRTASÝ YE MATBAACIL;-923,70;365.730,07
24.08.2025;Ýþyeri no:000000000771359,Tutar : 174 Komisyon : 0,Bloke No : 1535899916, BT: 24/07/2025, ÇT:23/08/2025;174,00;366.653,77
24.08.2025;Ýþyeri no:000000000771359,Tutar : 115 Komisyon : 0,Bloke No : 1535899915, BT: 24/07/2025, ÇT:23/08/2025;115,00;366.479,77
24.08.2025;Ýþyeri no:000000000771359,Tutar : 108,5 Komisyon : 0,Bloke No : 1535899914, BT: 24/07/2025, ÇT:23/08/2025;108,50;366.364,77
24.08.2025;Ýþyeri no:000000000771359,Tutar : 594 Komisyon : 0,Bloke No : 1535899903, BT: 24/07/2025, ÇT:23/08/2025;594,00;366.256,27
24.08.2025;Ýþyeri no:000000000771359,Tutar : 963,9 Komisyon : 0,Bloke No : 1535899901, BT: 24/07/2025, ÇT:23/08/2025;963,90;365.662,27
24.08.2025;Ýþyeri no:000000000771359,Tutar : 2880 Komisyon : 0,Bloke No : 1535899899, BT: 24/07/2025, ÇT:23/08/2025;2880,00;364.698,37
24.08.2025;Ýþyeri no:000000000771359,Tutar : 307,8 Komisyon : 0,Bloke No : 1535899913, BT: 24/07/2025, ÇT:23/08/2025;307,80;361.818,37
24.08.2025;Ýþyeri no:000000000771359,Tutar : 811,5 Komisyon : 0,Bloke No : 1535899911, BT: 24/07/2025, ÇT:23/08/2025;811,50;361.510,57
24.08.2025;Ýþyeri no:000000000771359,Tutar : 7991,6 Komisyon : 0,Bloke No : 1535899909, BT: 24/07/2025, ÇT:23/08/2025;7991,60;360.699,07
24.08.2025;Ýþyeri no:000000000771359,Tutar : 1540 Komisyon : 0,Bloke No : 1535899907, BT: 24/07/2025, ÇT:23/08/2025;1540,00;352.707,47
24.08.2025;Ýþyeri no:000000000771359,Tutar : 327 Komisyon : 0,Bloke No : 1535899905, BT: 24/07/2025, ÇT:23/08/2025;327,00;351.167,47
24.08.2025;Ýþyeri no:000000000771359,Tutar : 2369,2 Komisyon : 0,Bloke No : 1535899897, BT: 24/07/2025, ÇT:23/08/2025;2369,20;350.840,47
24.08.2025;Ýþyeri no:000000000771359,Tutar : 10731,95 Komisyon : 0,Bloke No : 1535899895, BT: 24/07/2025, ÇT:23/08/2025;10731,95;348.471,27
24.08.2025;Ýþyeri no:000000000771359,Tutar : 2881,6 Komisyon : 0,Bloke No : 1535899893, BT: 24/07/2025, ÇT:23/08/2025;2881,60;337.739,32
24.08.2025;Ýþyeri no:000000000771359,Tutar : 7560,2 Komisyon : 0,Bloke No : 1535899892, BT: 24/07/2025, ÇT:23/08/2025;7560,20;334.857,72
24.08.2025;Ýþyeri no:000000000771359,Tutar : 5100 Komisyon : 0,Bloke No : 1535899890, BT: 24/07/2025, ÇT:23/08/2025;5100,00;327.297,52
24.08.2025;Ýþyeri no:000000000771359,Tutar : 1247 Komisyon : 0,Bloke No : 1535899883, BT: 24/07/2025, ÇT:23/08/2025;1247,00;322.197,52
23.08.2025;Ýþyeri no:000000000771359,Tutar : 1010 Komisyon : 0,Bloke No : 1533707980, BT: 23/07/2025, ÇT:22/08/2025;1010,00;320.950,52
23.08.2025;Ýþyeri no:000000000771359,Tutar : 471 Komisyon : 0,Bloke No : 1533707979, BT: 23/07/2025, ÇT:22/08/2025;471,00;319.940,52
23.08.2025;Ýþyeri no:000000000771359,Tutar : 240 Komisyon : 0,Bloke No : 1533707973, BT: 23/07/2025, ÇT:22/08/2025;240,00;319.469,52
23.08.2025;Ýþyeri no:000000000771359,Tutar : 364,9 Komisyon : 0,Bloke No : 1533707972, BT: 23/07/2025, ÇT:22/08/2025;364,90;319.229,52
23.08.2025;Ýþyeri no:000000000771359,Tutar : 216,9 Komisyon : 0,Bloke No : 1533707978, BT: 23/07/2025, ÇT:22/08/2025;216,90;318.864,62
23.08.2025;Ýþyeri no:000000000771359,Tutar : 6798,14 Komisyon : 0,Bloke No : 1533707977, BT: 23/07/2025, ÇT:22/08/2025;6798,14;318.647,72
23.08.2025;Ýþyeri no:000000000771359,Tutar : 4816,72 Komisyon : 0,Bloke No : 1533707976, BT: 23/07/2025, ÇT:22/08/2025;4816,72;311.849,58
23.08.2025;Ýþyeri no:000000000771359,Tutar : 372 Komisyon : 0,Bloke No : 1533707974, BT: 23/07/2025, ÇT:22/08/2025;372,00;307.032,86
23.08.2025;Ýþyeri no:000000000771359,Tutar : 504 Komisyon : 0,Bloke No : 1533707971, BT: 23/07/2025, ÇT:22/08/2025;504,00;306.660,86
23.08.2025;Ýþyeri no:000000000771359,Tutar : 6481,2 Komisyon : 0,Bloke No : 1533707970, BT: 23/07/2025, ÇT:22/08/2025;6481,20;306.156,86
23.08.2025;Ýþyeri no:000000000771359,Tutar : 20 Komisyon : 0,Bloke No : 1533707969, BT: 23/07/2025, ÇT:22/08/2025;20,00;299.675,66
23.08.2025;Ýþyeri no:000000000771359,Tutar : 5915,85 Komisyon : 0,Bloke No : 1533707968, BT: 23/07/2025, ÇT:22/08/2025;5915,85;299.655,66
23.08.2025;Ýþyeri no:000000000771359,Tutar : 250 Komisyon : 0,Bloke No : 1533707966, BT: 23/07/2025, ÇT:22/08/2025;250,00;293.739,81
22.08.2025;Ýþyeri no:000000000771359,Tutar : 32 Komisyon : 0,Bloke No : 1531555880, BT: 22/07/2025, ÇT:21/08/2025;32,00;293.489,81
22.08.2025;Ýþyeri no:000000000771359,Tutar : 467,98 Komisyon : 0,Bloke No : 1531555878, BT: 22/07/2025, ÇT:21/08/2025;467,98;293.457,81
22.08.2025;Ýþyeri no:000000000771359,Tutar : 295 Komisyon : 0,Bloke No : 1531555876, BT: 22/07/2025, ÇT:21/08/2025;295,00;292.989,83
22.08.2025;Ýþyeri no:000000000771359,Tutar : 1988,5 Komisyon : 0,Bloke No : 1531555868, BT: 22/07/2025, ÇT:21/08/2025;1988,50;292.694,83
22.08.2025;Ýþyeri no:000000000771359,Tutar : 2619,5 Komisyon : 0,Bloke No : 1531555866, BT: 22/07/2025, ÇT:21/08/2025;2619,50;290.706,33
22.08.2025;Ýþyeri no:000000000771359,Tutar : 648 Komisyon : 0,Bloke No : 1531555865, BT: 22/07/2025, ÇT:21/08/2025;648,00;288.086,83
22.08.2025;Ýþyeri no:000000000771359,Tutar : 50 Komisyon : 0,Bloke No : 1531555875, BT: 22/07/2025, ÇT:21/08/2025;50,00;287.438,83
22.08.2025;Ýþyeri no:000000000771359,Tutar : 4354,2 Komisyon : 0,Bloke No : 1531555873, BT: 22/07/2025, ÇT:21/08/2025;4354,20;287.388,83
22.08.2025;Ýþyeri no:000000000771359,Tutar : 7579,2 Komisyon : 0,Bloke No : 1531555872, BT: 22/07/2025, ÇT:21/08/2025;7579,20;283.034,63
22.08.2025;Ýþyeri no:000000000771359,Tutar : 1362 Komisyon : 0,Bloke No : 1531555870, BT: 22/07/2025, ÇT:21/08/2025;1362,00;275.455,43
22.08.2025;Ýþyeri no:000000000771359,Tutar : 708 Komisyon : 0,Bloke No : 1531555863, BT: 22/07/2025, ÇT:21/08/2025;708,00;274.093,43
22.08.2025;Ýþyeri no:000000000771359,Tutar : 7192,9 Komisyon : 0,Bloke No : 1531555862, BT: 22/07/2025, ÇT:21/08/2025;7192,90;273.385,43
22.08.2025;Ýþyeri no:000000000771359,Tutar : 5846,75 Komisyon : 0,Bloke No : 1531555860, BT: 22/07/2025, ÇT:21/08/2025;5846,75;266.192,53
22.08.2025;Ýþyeri no:000000000771359,Tutar : 2369,8 Komisyon : 0,Bloke No : 1531555857, BT: 22/07/2025, ÇT:21/08/2025;2369,80;260.345,78
21.08.2025;Ýþyeri no:000000000771359,Tutar : 169 Komisyon : 0,Bloke No : 1529363472, BT: 21/07/2025, ÇT:20/08/2025;169,00;257.975,98
21.08.2025;Ýþyeri no:000000000771359,Tutar : 300 Komisyon : 0,Bloke No : 1529363470, BT: 21/07/2025, ÇT:20/08/2025;300,00;257.806,98
21.08.2025;Ýþyeri no:000000000771359,Tutar : 205 Komisyon : 0,Bloke No : 1529363469, BT: 21/07/2025, ÇT:20/08/2025;205,00;257.506,98
21.08.2025;Ýþyeri no:000000000771359,Tutar : 364,48 Komisyon : 0,Bloke No : 1529363462, BT: 21/07/2025, ÇT:20/08/2025;364,48;257.301,98
21.08.2025;Ýþyeri no:000000000771359,Tutar : 15,6 Komisyon : 0,Bloke No : 1529363468, BT: 21/07/2025, ÇT:20/08/2025;15,60;256.937,5
21.08.2025;Ýþyeri no:000000000771359,Tutar : 2981,6 Komisyon : 0,Bloke No : 1529363466, BT: 21/07/2025, ÇT:20/08/2025;2981,60;256.921,9
21.08.2025;Ýþyeri no:000000000771359,Tutar : 5556,6 Komisyon : 0,Bloke No : 1529363465, BT: 21/07/2025, ÇT:20/08/2025;5556,60;253.940,3
21.08.2025;Ýþyeri no:000000000771359,Tutar : 1435,6 Komisyon : 0,Bloke No : 1529363464, BT: 21/07/2025, ÇT:20/08/2025;1435,60;248.383,7
21.08.2025;Ýþyeri no:000000000771359,Tutar : 216 Komisyon : 0,Bloke No : 1529363461, BT: 21/07/2025, ÇT:20/08/2025;216,00;246.948,1
21.08.2025;Ýþyeri no:000000000771359,Tutar : 10634,4 Komisyon : 0,Bloke No : 1529363459, BT: 21/07/2025, ÇT:20/08/2025;10634,40;246.732,1
21.08.2025;Ýþyeri no:000000000771359,Tutar : 590,4 Komisyon : 0,Bloke No : 1529363458, BT: 21/07/2025, ÇT:20/08/2025;590,40;236.097,7
21.08.2025;Ýþyeri no:000000000771359,Tutar : 5808,2 Komisyon : 0,Bloke No : 1529363456, BT: 21/07/2025, ÇT:20/08/2025;5808,20;235.507,3
21.08.2025;Ýþyeri no:000000000771359,Tutar : 5574,8 Komisyon : 0,Bloke No : 1529363454, BT: 21/07/2025, ÇT:20/08/2025;5574,80;229.699,1
21.08.2025;Ýþyeri no:000000000771359,Tutar : 13 Komisyon : 0,Bloke No : 1529363450, BT: 21/07/2025, ÇT:20/08/2025;13,00;224.124,3
19.08.2025;Ýþyeri no:000000000771359,Tutar : 680 Komisyon : 0,Bloke No : 1525535535, BT: 19/07/2025, ÇT:18/08/2025;680,00;224.111,3
19.08.2025;Ýþyeri no:000000000771359,Tutar : 2397,5 Komisyon : 0,Bloke No : 1525535534, BT: 19/07/2025, ÇT:18/08/2025;2397,50;223.431,3
19.08.2025;Ýþyeri no:000000000771359,Tutar : 534,8 Komisyon : 0,Bloke No : 1525535533, BT: 19/07/2025, ÇT:18/08/2025;534,80;221.033,8
19.08.2025;Ýþyeri no:000000000771359,Tutar : 398 Komisyon : 0,Bloke No : 1525535532, BT: 19/07/2025, ÇT:18/08/2025;398,00;220.499,
19.08.2025;Ýþyeri no:000000000771359,Tutar : 157,5 Komisyon : 0,Bloke No : 1525535516, BT: 19/07/2025, ÇT:18/08/2025;157,50;220.101,
19.08.2025;Ýþyeri no:000000000771359,Tutar : 612,8 Komisyon : 0,Bloke No : 1525535514, BT: 19/07/2025, ÇT:18/08/2025;612,80;219.943,5
19.08.2025;Ýþyeri no:000000000771359,Tutar : 67,5 Komisyon : 0,Bloke No : 1525535513, BT: 19/07/2025, ÇT:18/08/2025;67,50;219.330,7
