Tarih;Açýklama;Ýþlem Tutarý;Bakiye
21.06.2025;Ýþyeri no:000000000771359,Tutar : 1406,78 Komisyon : 0,Bloke No : 1420354223, BT: 28/05/2025, ÇT:20/06/2025;1406,78;87.409,23
21.06.2025;Ýþyeri no:000000000771359,Tutar : 4635 Komisyon : 0,Bloke No : 1420354219, BT: 28/05/2025, ÇT:20/06/2025;4635,00;86.002,45
21.06.2025;Ýþyeri no:000000000771359,Tutar : 170 Komisyon : 0,Bloke No : 1420354218, BT: 28/05/2025, ÇT:20/06/2025;170,00;81.367,45
21.06.2025;Ýþyeri no:000000000771359,Tutar : 8229,22 Komisyon : 0,Bloke No : 1420354217, BT: 28/05/2025, ÇT:20/06/2025;8229,22;81.197,45
21.06.2025;Ýþyeri no:000000000771359,Tutar : 262,7 Komisyon : 0,Bloke No : 1420354215, BT: 28/05/2025, ÇT:20/06/2025;262,70;72.968,23
20.06.2025;MESAJ ÜCRETÝ TUTARI;-0,39;72.705,53
20.06.2025;BSMV TUTARI;-0,59;72.705,92
20.06.2025;KOMÝSYON TUTARI;-11,81;72.706,51
20.06.2025;QNB Bank A.Þ./TR450011100000000040168465-ÝSLÝM KENDÝRCÝ/ÝSLÝM KENDÝRCÝ Cari hesabýmýza mahsubenFAST iþlemi;-15000,00;72.718,32
20.06.2025;Ýþyeri no:000000000771359,Tutar : 530 Komisyon : 0,Bloke No : 1418236932, BT: 27/05/2025, ÇT:19/06/2025;530,00;87.718,32
20.06.2025;Ýþyeri no:000000000771359,Tutar : 348,5 Komisyon : 0,Bloke No : 1418236931, BT: 27/05/2025, ÇT:19/06/2025;348,50;87.188,32
20.06.2025;Ýþyeri no:000000000771359,Tutar : 479 Komisyon : 0,Bloke No : 1418236930, BT: 27/05/2025, ÇT:19/06/2025;479,00;86.839,82
20.06.2025;Ýþyeri no:000000000771359,Tutar : 290 Komisyon : 0,Bloke No : 1418236921, BT: 27/05/2025, ÇT:19/06/2025;290,00;86.360,82
20.06.2025;Ýþyeri no:000000000771359,Tutar : 511,2 Komisyon : 0,Bloke No : 1418236920, BT: 27/05/2025, ÇT:19/06/2025;511,20;86.070,82
20.06.2025;Ýþyeri no:000000000771359,Tutar : 160 Komisyon : 0,Bloke No : 1418236918, BT: 27/05/2025, ÇT:19/06/2025;160,00;85.559,62
20.06.2025;Ýþyeri no:000000000771359,Tutar : 188 Komisyon : 0,Bloke No : 1418236929, BT: 27/05/2025, ÇT:19/06/2025;188,00;85.399,62
20.06.2025;Ýþyeri no:000000000771359,Tutar : 5010,2 Komisyon : 0,Bloke No : 1418236927, BT: 27/05/2025, ÇT:19/06/2025;5010,20;85.211,62
20.06.2025;Ýþyeri no:000000000771359,Tutar : 4506 Komisyon : 0,Bloke No : 1418236925, BT: 27/05/2025, ÇT:19/06/2025;4506,00;80.201,42
20.06.2025;Ýþyeri no:000000000771359,Tutar : 148,5 Komisyon : 0,Bloke No : 1418236923, BT: 27/05/2025, ÇT:19/06/2025;148,50;75.695,42
20.06.2025;Ýþyeri no:000000000771359,Tutar : 1195,8 Komisyon : 0,Bloke No : 1418236922, BT: 27/05/2025, ÇT:19/06/2025;1195,80;75.546,92
20.06.2025;Ýþyeri no:000000000771359,Tutar : 10191,76 Komisyon : 0,Bloke No : 1418236916, BT: 27/05/2025, ÇT:19/06/2025;10191,76;74.351,12
20.06.2025;Ýþyeri no:000000000771359,Tutar : 140 Komisyon : 0,Bloke No : 1418236914, BT: 27/05/2025, ÇT:19/06/2025;140,00;64.159,36
20.06.2025;Ýþyeri no:000000000771359,Tutar : 6341,19 Komisyon : 0,Bloke No : 1418236912, BT: 27/05/2025, ÇT:19/06/2025;6341,19;64.019,36
20.06.2025;Ýþyeri no:000000000771359,Tutar : 970 Komisyon : 0,Bloke No : 1418236910, BT: 27/05/2025, ÇT:19/06/2025;970,00;57.678,17
20.06.2025;Ýþyeri no:000000000771359,Tutar : 789,5 Komisyon : 0,Bloke No : 1418236905, BT: 27/05/2025, ÇT:19/06/2025;789,50;56.708,17
19.06.2025;Ýþyeri no:000000000771359,Tutar : 88,6 Komisyon : 0,Bloke No : 1416159765, BT: 26/05/2025, ÇT:18/06/2025;88,60;55.918,67
19.06.2025;Ýþyeri no:000000000771359,Tutar : 553,2 Komisyon : 0,Bloke No : 1416159764, BT: 26/05/2025, ÇT:18/06/2025;553,20;55.830,07
19.06.2025;Ýþyeri no:000000000771359,Tutar : 156 Komisyon : 0,Bloke No : 1416159763, BT: 26/05/2025, ÇT:18/06/2025;156,00;55.276,87
19.06.2025;Ýþyeri no:000000000771359,Tutar : 432 Komisyon : 0,Bloke No : 1416159757, BT: 26/05/2025, ÇT:18/06/2025;432,00;55.120,87
19.06.2025;Ýþyeri no:000000000771359,Tutar : 461,6 Komisyon : 0,Bloke No : 1416159756, BT: 26/05/2025, ÇT:18/06/2025;461,60;54.688,87
19.06.2025;Ýþyeri no:000000000771359,Tutar : 390 Komisyon : 0,Bloke No : 1416159755, BT: 26/05/2025, ÇT:18/06/2025;390,00;54.227,27
19.06.2025;Ýþyeri no:000000000771359,Tutar : 2943,4 Komisyon : 0,Bloke No : 1416159761, BT: 26/05/2025, ÇT:18/06/2025;2943,40;53.837,27
19.06.2025;Ýþyeri no:000000000771359,Tutar : 266 Komisyon : 0,Bloke No : 1416159760, BT: 26/05/2025, ÇT:18/06/2025;266,00;50.893,87
19.06.2025;Ýþyeri no:000000000771359,Tutar : 8140,95 Komisyon : 0,Bloke No : 1416159759, BT: 26/05/2025, ÇT:18/06/2025;8140,95;50.627,87
19.06.2025;Ýþyeri no:000000000771359,Tutar : 2480,8 Komisyon : 0,Bloke No : 1416159758, BT: 26/05/2025, ÇT:18/06/2025;2480,80;42.486,92
19.06.2025;Ýþyeri no:000000000771359,Tutar : 2000,8 Komisyon : 0,Bloke No : 1416159754, BT: 26/05/2025, ÇT:18/06/2025;2000,80;40.006,12
19.06.2025;Ýþyeri no:000000000771359,Tutar : 4856,5 Komisyon : 0,Bloke No : 1416159753, BT: 26/05/2025, ÇT:18/06/2025;4856,50;38.005,32
19.06.2025;Ýþyeri no:000000000771359,Tutar : 3780 Komisyon : 0,Bloke No : 1416159752, BT: 26/05/2025, ÇT:18/06/2025;3780,00;33.148,82
19.06.2025;Ýþyeri no:000000000771359,Tutar : 2000 Komisyon : 0,Bloke No : 1416159751, BT: 26/05/2025, ÇT:18/06/2025;2000,00;29.368,82
19.06.2025;Ýþyeri no:000000000771359,Tutar : 612 Komisyon : 0,Bloke No : 1416159749, BT: 26/05/2025, ÇT:18/06/2025;612,00;27.368,82
18.06.2025;MESAJ ÜCRETÝ TUTARI;-1,05;26.756,82
18.06.2025;BSMV TUTARI;-0,56;26.757,87
18.06.2025;KOMÝSYON TUTARI;-11,19;26.758,43
18.06.2025;Türkiye Ýþ Bankasý A.Þ./TR800006400000110004260264-KRM DANIÞMANLIK YAY. MED. ÝÇ VE DIÞ TÝC.LTD.ÞTÝ/CARÝ HESABA ÝSTÝNADEN;-40000,00;26.769,62
18.06.2025;Ýþyeri no:000000000771359,Tutar : 126 Komisyon : 0,Bloke No : 1414315988, BT: 25/05/2025, ÇT:17/06/2025;126,00;66.769,62
18.06.2025;Ýþyeri no:000000000771359,Tutar : 897,2 Komisyon : 0,Bloke No : 1414315987, BT: 25/05/2025, ÇT:17/06/2025;897,20;66.643,62
18.06.2025;Ýþyeri no:000000000771359,Tutar : 63 Komisyon : 0,Bloke No : 1414315986, BT: 25/05/2025, ÇT:17/06/2025;63,00;65.746,42
18.06.2025;Ýþyeri no:000000000771359,Tutar : 216 Komisyon : 0,Bloke No : 1414315980, BT: 25/05/2025, ÇT:17/06/2025;216,00;65.683,42
18.06.2025;Ýþyeri no:000000000771359,Tutar : 516,4 Komisyon : 0,Bloke No : 1414315985, BT: 25/05/2025, ÇT:17/06/2025;516,40;65.467,42
