Tarih;Açýklama;Ýþlem Tutarý;Bakiye
06.06.2025;Ýþyeri no:000000000771359,Tutar : 973,5 Komisyon : 0,Bloke No : 1389912610, BT: 13/05/2025, ÇT:05/06/2025;973,50;332.720,53
06.06.2025;Ýþyeri no:000000000771359,Tutar : 272 Komisyon : 0,Bloke No : 1389912608, BT: 13/05/2025, ÇT:05/06/2025;272,00;331.747,03
06.06.2025;Ýþyeri no:000000000771359,Tutar : 232 Komisyon : 0,Bloke No : 1389912620, BT: 13/05/2025, ÇT:05/06/2025;232,00;331.475,03
06.06.2025;Ýþyeri no:000000000771359,Tutar : 2708,84 Komisyon : 0,Bloke No : 1389912618, BT: 13/05/2025, ÇT:05/06/2025;2708,84;331.243,03
06.06.2025;Ýþyeri no:000000000771359,Tutar : 3665,8 Komisyon : 0,Bloke No : 1389912616, BT: 13/05/2025, ÇT:05/06/2025;3665,80;328.534,19
06.06.2025;Ýþyeri no:000000000771359,Tutar : 1737,2 Komisyon : 0,Bloke No : 1389912614, BT: 13/05/2025, ÇT:05/06/2025;1737,20;324.868,39
06.06.2025;Ýþyeri no:000000000771359,Tutar : 3336 Komisyon : 0,Bloke No : 1389912606, BT: 13/05/2025, ÇT:05/06/2025;3336,00;323.131,19
06.06.2025;Ýþyeri no:000000000771359,Tutar : 3480 Komisyon : 0,Bloke No : 1389912604, BT: 13/05/2025, ÇT:05/06/2025;3480,00;319.795,19
06.06.2025;Ýþyeri no:000000000771359,Tutar : 218 Komisyon : 0,Bloke No : 1389912602, BT: 13/05/2025, ÇT:05/06/2025;218,00;316.315,19
06.06.2025;Ýþyeri no:000000000771359,Tutar : 8725,84 Komisyon : 0,Bloke No : 1389912600, BT: 13/05/2025, ÇT:05/06/2025;8725,84;316.097,19
06.06.2025;Ýþyeri no:000000000771359,Tutar : 2087,6 Komisyon : 0,Bloke No : 1389912596, BT: 13/05/2025, ÇT:05/06/2025;2087,60;307.371,35
05.06.2025;Ýþyeri no:000000000771359,Tutar : 494,2 Komisyon : 0,Bloke No : 1387735444, BT: 12/05/2025, ÇT:04/06/2025;494,20;305.283,75
05.06.2025;Ýþyeri no:000000000771359,Tutar : 385 Komisyon : 0,Bloke No : 1387735442, BT: 12/05/2025, ÇT:04/06/2025;385,00;304.789,55
05.06.2025;Ýþyeri no:000000000771359,Tutar : 15,4 Komisyon : 0,Bloke No : 1387735440, BT: 12/05/2025, ÇT:04/06/2025;15,40;304.404,55
05.06.2025;Ýþyeri no:000000000771359,Tutar : 90 Komisyon : 0,Bloke No : 1387735438, BT: 12/05/2025, ÇT:04/06/2025;90,00;304.389,15
05.06.2025;Ýþyeri no:000000000771359,Tutar : 452 Komisyon : 0,Bloke No : 1387735428, BT: 12/05/2025, ÇT:04/06/2025;452,00;304.299,15
05.06.2025;Ýþyeri no:000000000771359,Tutar : 948,4 Komisyon : 0,Bloke No : 1387735426, BT: 12/05/2025, ÇT:04/06/2025;948,40;303.847,15
05.06.2025;Ýþyeri no:000000000771359,Tutar : 393,4 Komisyon : 0,Bloke No : 1387735424, BT: 12/05/2025, ÇT:04/06/2025;393,40;302.898,75
05.06.2025;Ýþyeri no:000000000771359,Tutar : 415,4 Komisyon : 0,Bloke No : 1387735436, BT: 12/05/2025, ÇT:04/06/2025;415,40;302.505,35
05.06.2025;Ýþyeri no:000000000771359,Tutar : 3483,32 Komisyon : 0,Bloke No : 1387735434, BT: 12/05/2025, ÇT:04/06/2025;3483,32;302.089,95
05.06.2025;Ýþyeri no:000000000771359,Tutar : 709,5 Komisyon : 0,Bloke No : 1387735432, BT: 12/05/2025, ÇT:04/06/2025;709,50;298.606,63
05.06.2025;Ýþyeri no:000000000771359,Tutar : 1818,4 Komisyon : 0,Bloke No : 1387735430, BT: 12/05/2025, ÇT:04/06/2025;1818,40;297.897,13
05.06.2025;Ýþyeri no:000000000771359,Tutar : 436 Komisyon : 0,Bloke No : 1387735422, BT: 12/05/2025, ÇT:04/06/2025;436,00;296.078,73
05.06.2025;Ýþyeri no:000000000771359,Tutar : 5771,95 Komisyon : 0,Bloke No : 1387735420, BT: 12/05/2025, ÇT:04/06/2025;5771,95;295.642,73
05.06.2025;Ýþyeri no:000000000771359,Tutar : 68 Komisyon : 0,Bloke No : 1387735418, BT: 12/05/2025, ÇT:04/06/2025;68,00;289.870,78
05.06.2025;Ýþyeri no:000000000771359,Tutar : 300,91 Komisyon : 0,Bloke No : 1387735416, BT: 12/05/2025, ÇT:04/06/2025;300,91;289.802,78
05.06.2025;Ýþyeri no:000000000771359,Tutar : 7770,5 Komisyon : 0,Bloke No : 1387735414, BT: 12/05/2025, ÇT:04/06/2025;7770,50;289.501,87
05.06.2025;Ýþyeri no:000000000771359,Tutar : 2603,3 Komisyon : 0,Bloke No : 1387735410, BT: 12/05/2025, ÇT:04/06/2025;2603,30;281.731,37
04.06.2025;Ýþyeri no:000000000771359,Tutar : 687,98 Komisyon : 0,Bloke No : 1386096085, BT: 11/05/2025, ÇT:03/06/2025;687,98;279.128,07
04.06.2025;Ýþyeri no:000000000771359,Tutar : 255 Komisyon : 0,Bloke No : 1386096083, BT: 11/05/2025, ÇT:03/06/2025;255,00;278.440,09
04.06.2025;Ýþyeri no:000000000771359,Tutar : 524 Komisyon : 0,Bloke No : 1386096080, BT: 11/05/2025, ÇT:03/06/2025;524,00;278.185,09
04.06.2025;Ýþyeri no:000000000771359,Tutar : 1604 Komisyon : 0,Bloke No : 1386096072, BT: 11/05/2025, ÇT:03/06/2025;1604,00;277.661,09
04.06.2025;Ýþyeri no:000000000771359,Tutar : 2151,9 Komisyon : 0,Bloke No : 1386096071, BT: 11/05/2025, ÇT:03/06/2025;2151,90;276.057,09
04.06.2025;Ýþyeri no:000000000771359,Tutar : 441 Komisyon : 0,Bloke No : 1386096069, BT: 11/05/2025, ÇT:03/06/2025;441,00;273.905,19
04.06.2025;Ýþyeri no:000000000771359,Tutar : 1308,4 Komisyon : 0,Bloke No : 1386096078, BT: 11/05/2025, ÇT:03/06/2025;1308,40;273.464,19
04.06.2025;Ýþyeri no:000000000771359,Tutar : 2075 Komisyon : 0,Bloke No : 1386096076, BT: 11/05/2025, ÇT:03/06/2025;2075,00;272.155,79
04.06.2025;Ýþyeri no:000000000771359,Tutar : 2011,2 Komisyon : 0,Bloke No : 1386096074, BT: 11/05/2025, ÇT:03/06/2025;2011,20;270.080,79
04.06.2025;Ýþyeri no:000000000771359,Tutar : 7600,14 Komisyon : 0,Bloke No : 1386096067, BT: 11/05/2025, ÇT:03/06/2025;7600,14;268.069,59
04.06.2025;Ýþyeri no:000000000771359,Tutar : 155 Komisyon : 0,Bloke No : 1386096064, BT: 11/05/2025, ÇT:03/06/2025;155,00;260.469,45
04.06.2025;Ýþyeri no:000000000771359,Tutar : 646,2 Komisyon : 0,Bloke No : 1386096062, BT: 11/05/2025, ÇT:03/06/2025;646,20;260.314,45
04.06.2025;Ýþyeri no:000000000771359,Tutar : 3090,38 Komisyon : 0,Bloke No : 1386096060, BT: 11/05/2025, ÇT:03/06/2025;3090,38;259.668,25
04.06.2025;Ýþyeri no:000000000771359,Tutar : 2706 Komisyon : 0,Bloke No : 1386096056, BT: 11/05/2025, ÇT:03/06/2025;2706,00;256.577,87
03.06.2025;Ýþyeri no:000000000771359,Tutar : 1384,2 Komisyon : 0,Bloke No : 1383917902, BT: 10/05/2025, ÇT:02/06/2025;1384,20;253.871,87
03.06.2025;Ýþyeri no:000000000771359,Tutar : 55 Komisyon : 0,Bloke No : 1383917901, BT: 10/05/2025, ÇT:02/06/2025;55,00;252.487,67
03.06.2025;Ýþyeri no:000000000771359,Tutar : 230 Komisyon : 0,Bloke No : 1383917898, BT: 10/05/2025, ÇT:02/06/2025;230,00;252.432,67
03.06.2025;Ýþyeri no:000000000771359,Tutar : 340 Komisyon : 0,Bloke No : 1383917884, BT: 10/05/2025, ÇT:02/06/2025;340,00;252.202,67
03.06.2025;Ýþyeri no:000000000771359,Tutar : 900 Komisyon : 0,Bloke No : 1383917881, BT: 10/05/2025, ÇT:02/06/2025;900,00;251.862,67
03.06.2025;Ýþyeri no:000000000771359,Tutar : 901 Komisyon : 0,Bloke No : 1383917879, BT: 10/05/2025, ÇT:02/06/2025;901,00;250.962,67
03.06.2025;Ýþyeri no:000000000771359,Tutar : 281,2 Komisyon : 0,Bloke No : 1383917878, BT: 10/05/2025, ÇT:02/06/2025;281,20;250.061,67
03.06.2025;Ýþyeri no:000000000771359,Tutar : 40 Komisyon : 0,Bloke No : 1383917896, BT: 10/05/2025, ÇT:02/06/2025;40,00;249.780,47
03.06.2025;Ýþyeri no:000000000771359,Tutar : 1090 Komisyon : 0,Bloke No : 1383917894, BT: 10/05/2025, ÇT:02/06/2025;1090,00;249.740,47
03.06.2025;Ýþyeri no:000000000771359,Tutar : 2,2 Komisyon : 0,Bloke No : 1383917892, BT: 10/05/2025, ÇT:02/06/2025;2,20;248.650,47
03.06.2025;Ýþyeri no:000000000771359,Tutar : 4669,5 Komisyon : 0,Bloke No : 1383917890, BT: 10/05/2025, ÇT:02/06/2025;4669,50;248.648,27
03.06.2025;Ýþyeri no:000000000771359,Tutar : 608 Komisyon : 0,Bloke No : 1383917888, BT: 10/05/2025, ÇT:02/06/2025;608,00;243.978,77
03.06.2025;Ýþyeri no:000000000771359,Tutar : 2342,1 Komisyon : 0,Bloke No : 1383917886, BT: 10/05/2025, ÇT:02/06/2025;2342,10;243.370,77
03.06.2025;Ýþyeri no:000000000771359,Tutar : 1080,4 Komisyon : 0,Bloke No : 1383917877, BT: 10/05/2025, ÇT:02/06/2025;1080,40;241.028,67
03.06.2025;Ýþyeri no:000000000771359,Tutar : 4118,95 Komisyon : 0,Bloke No : 1383917874, BT: 10/05/2025, ÇT:02/06/2025;4118,95;239.948,27
03.06.2025;Ýþyeri no:000000000771359,Tutar : 56 Komisyon : 0,Bloke No : 1383917873, BT: 10/05/2025, ÇT:02/06/2025;56,00;235.829,32
03.06.2025;Ýþyeri no:000000000771359,Tutar : 15265,85 Komisyon : 0,Bloke No : 1383917870, BT: 10/05/2025, ÇT:02/06/2025;15265,85;235.773,32
03.06.2025;Ýþyeri no:000000000771359,Tutar : 1836 Komisyon : 0,Bloke No : 1383917869, BT: 10/05/2025, ÇT:02/06/2025;1836,00;220.507,47
03.06.2025;Ýþyeri no:000000000771359,Tutar : 4717,83 Komisyon : 0,Bloke No : 1383917868, BT: 10/05/2025, ÇT:02/06/2025;4717,83;218.671,47
03.06.2025;Ýþyeri no:000000000771359,Tutar : 8252 Komisyon : 0,Bloke No : 1383917866, BT: 10/05/2025, ÇT:02/06/2025;8252,00;213.953,64
02.06.2025;SGK( EMS/BAÐ/SSK)/ 24763010113598210070325000 / ALANYA ÖZKAN KIRTASÝYE MAT.YAYIN.ÝNÞ.TÝC.LTD.ÞTÝ 3476147 /S.Öde Tr: 02.;-24079,53;205.701,64
02.06.2025;SGK( EMS/BAÐ/SSK)/ 24762010110559410070346000 / ALANYA ÖZKAN KIRTASÝYE MATBAACILIK YAY.ÝNÞ.TÝC.LTD.ÞTÝ 3476148 /S.Öde T;-152186,02;229.781,17
02.06.2025;Ýþyeri no:000000000771359,Tutar : 1271 Komisyon : 0,Bloke No : 1381732912, BT: 09/05/2025, ÇT:01/06/2025;1271,00;381.967,19
02.06.2025;Ýþyeri no:000000000771359,Tutar : 327,2 Komisyon : 0,Bloke No : 1381732911, BT: 09/05/2025, ÇT:01/06/2025;327,20;380.696,19
02.06.2025;Ýþyeri no:000000000771359,Tutar : 24 Komisyon : 0,Bloke No : 1381732910, BT: 09/05/2025, ÇT:01/06/2025;24,00;380.368,99
02.06.2025;Ýþyeri no:000000000771359,Tutar : 175 Komisyon : 0,Bloke No : 1381732904, BT: 09/05/2025, ÇT:01/06/2025;175,00;380.344,99
02.06.2025;Ýþyeri no:000000000771359,Tutar : 1062,2 Komisyon : 0,Bloke No : 1381732903, BT: 09/05/2025, ÇT:01/06/2025;1062,20;380.169,99
02.06.2025;Ýþyeri no:000000000771359,Tutar : 29 Komisyon : 0,Bloke No : 1381732901, BT: 09/05/2025, ÇT:01/06/2025;29,00;379.107,79
02.06.2025;Ýþyeri no:000000000771359,Tutar : 4420,8 Komisyon : 0,Bloke No : 1381732908, BT: 09/05/2025, ÇT:01/06/2025;4420,80;379.078,79
02.06.2025;Ýþyeri no:000000000771359,Tutar : 9043,3 Komisyon : 0,Bloke No : 1381732907, BT: 09/05/2025, ÇT:01/06/2025;9043,30;374.657,99
02.06.2025;Ýþyeri no:000000000771359,Tutar : 475 Komisyon : 0,Bloke No : 1381732906, BT: 09/05/2025, ÇT:01/06/2025;475,00;365.614,69
02.06.2025;Ýþyeri no:000000000771359,Tutar : 2634,04 Komisyon : 0,Bloke No : 1381732905, BT: 09/05/2025, ÇT:01/06/2025;2634,04;365.139,69
02.06.2025;Ýþyeri no:000000000771359,Tutar : 1433 Komisyon : 0,Bloke No : 1381732900, BT: 09/05/2025, ÇT:01/06/2025;1433,00;362.505,65
02.06.2025;Ýþyeri no:000000000771359,Tutar : 10555,06 Komisyon : 0,Bloke No : 1381732899, BT: 09/05/2025, ÇT:01/06/2025;10555,06;361.072,65
02.06.2025;Ýþyeri no:000000000771359,Tutar : 358 Komisyon : 0,Bloke No : 1381732898, BT: 09/05/2025, ÇT:01/06/2025;358,00;350.517,59
02.06.2025;Ýþyeri no:000000000771359,Tutar : 9984,5 Komisyon : 0,Bloke No : 1381732897, BT: 09/05/2025, ÇT:01/06/2025;9984,50;350.159,59
02.06.2025;Ýþyeri no:000000000771359,Tutar : 909 Komisyon : 0,Bloke No : 1381732895, BT: 09/05/2025, ÇT:01/06/2025;909,00;340.175,09
02.06.2025;Ýþyeri no:000000000771359,Tutar : 4162,3 Komisyon : 0,Bloke No : 1381732894, BT: 09/05/2025, ÇT:01/06/2025;4162,30;339.266,09
01.06.2025;ÝÞYERÝ NO:000000000771359, DÖNEMÝ:202506 POS YAZILIM/DONANIM/BAKIM ÜCRETÝ - FÝZÝKÝ POS KÝRASI;-1298,00;335.103,79
01.06.2025;Ýþyeri no:000000000771359,Tutar : 386 Komisyon : 0,Bloke No : 1379590177, BT: 08/05/2025, ÇT:31/05/2025;386,00;336.401,79
01.06.2025;Ýþyeri no:000000000771359,Tutar : 2389,5 Komisyon : 0,Bloke No : 1379590176, BT: 08/05/2025, ÇT:31/05/2025;2389,50;336.015,79
01.06.2025;Ýþyeri no:000000000771359,Tutar : 530 Komisyon : 0,Bloke No : 1379590175, BT: 08/05/2025, ÇT:31/05/2025;530,00;333.626,29
01.06.2025;Ýþyeri no:000000000771359,Tutar : 330 Komisyon : 0,Bloke No : 1379590166, BT: 08/05/2025, ÇT:31/05/2025;330,00;333.096,29
01.06.2025;Ýþyeri no:000000000771359,Tutar : 710 Komisyon : 0,Bloke No : 1379590165, BT: 08/05/2025, ÇT:31/05/2025;710,00;332.766,29
01.06.2025;Ýþyeri no:000000000771359,Tutar : 1477,5 Komisyon : 0,Bloke No : 1379590164, BT: 08/05/2025, ÇT:31/05/2025;1477,50;332.056,29
01.06.2025;Ýþyeri no:000000000771359,Tutar : 360 Komisyon : 0,Bloke No : 1379590174, BT: 08/05/2025, ÇT:31/05/2025;360,00;330.578,79
01.06.2025;Ýþyeri no:000000000771359,Tutar : 1116,1 Komisyon : 0,Bloke No : 1379590173, BT: 08/05/2025, ÇT:31/05/2025;1116,10;330.218,79
01.06.2025;Ýþyeri no:000000000771359,Tutar : 200 Komisyon : 0,Bloke No : 1379590172, BT: 08/05/2025, ÇT:31/05/2025;200,00;329.102,69
01.06.2025;Ýþyeri no:000000000771359,Tutar : 2610 Komisyon : 0,Bloke No : 1379590171, BT: 08/05/2025, ÇT:31/05/2025;2610,00;328.902,69
01.06.2025;Ýþyeri no:000000000771359,Tutar : 5322,64 Komisyon : 0,Bloke No : 1379590170, BT: 08/05/2025, ÇT:31/05/2025;5322,64;326.292,69
01.06.2025;Ýþyeri no:000000000771359,Tutar : 383,56 Komisyon : 0,Bloke No : 1379590168, BT: 08/05/2025, ÇT:31/05/2025;383,56;320.970,05
01.06.2025;Ýþyeri no:000000000771359,Tutar : 956,25 Komisyon : 0,Bloke No : 1379590167, BT: 08/05/2025, ÇT:31/05/2025;956,25;320.586,49
01.06.2025;Ýþyeri no:000000000771359,Tutar : 2830 Komisyon : 0,Bloke No : 1379590163, BT: 08/05/2025, ÇT:31/05/2025;2830,00;319.630,24
01.06.2025;Ýþyeri no:000000000771359,Tutar : 5373,6 Komisyon : 0,Bloke No : 1379590162, BT: 08/05/2025, ÇT:31/05/2025;5373,60;316.800,24
01.06.2025;Ýþyeri no:000000000771359,Tutar : 43735 Komisyon : 0,Bloke No : 1379590161, BT: 08/05/2025, ÇT:31/05/2025;43735,00;311.426,64
01.06.2025;Ýþyeri no:000000000771359,Tutar : 915 Komisyon : 0,Bloke No : 1379590160, BT: 08/05/2025, ÇT:31/05/2025;915,00;267.691,64
01.06.2025;Ýþyeri no:000000000771359,Tutar : 17553,46 Komisyon : 0,Bloke No : 1379590159, BT: 08/05/2025, ÇT:31/05/2025;17553,46;266.776,64
01.06.2025;Ýþyeri no:000000000771359,Tutar : 9617,99 Komisyon : 0,Bloke No : 1379590158, BT: 08/05/2025, ÇT:31/05/2025;9617,99;249.223,18
01.06.2025;Ýþyeri no:000000000771359,Tutar : 956,2 Komisyon : 0,Bloke No : 1379590157, BT: 08/05/2025, ÇT:31/05/2025;956,20;239.605,19
01.06.2025;Ýþyeri no:000000000771359,Tutar : 952 Komisyon : 0,Bloke No : 1379590156, BT: 08/05/2025, ÇT:31/05/2025;952,00;238.648,99
31.05.2025;Ýþyeri no:000000000771359,Tutar : 1569,6 Komisyon : 0,Bloke No : 1377521347, BT: 07/05/2025, ÇT:30/05/2025;1569,60;237.696,99
31.05.2025;Ýþyeri no:000000000771359,Tutar : 56 Komisyon : 0,Bloke No : 1377521346, BT: 07/05/2025, ÇT:30/05/2025;56,00;236.127,39
31.05.2025;Ýþyeri no:000000000771359,Tutar : 217 Komisyon : 0,Bloke No : 1377521345, BT: 07/05/2025, ÇT:30/05/2025;217,00;236.071,39
31.05.2025;Ýþyeri no:000000000771359,Tutar : 218 Komisyon : 0,Bloke No : 1377521344, BT: 07/05/2025, ÇT:30/05/2025;218,00;235.854,39
31.05.2025;Ýþyeri no:000000000771359,Tutar : 30 Komisyon : 0,Bloke No : 1377521339, BT: 07/05/2025, ÇT:30/05/2025;30,00;235.636,39
31.05.2025;Ýþyeri no:000000000771359,Tutar : 149 Komisyon : 0,Bloke No : 1377521343, BT: 07/05/2025, ÇT:30/05/2025;149,00;235.606,39
31.05.2025;Ýþyeri no:000000000771359,Tutar : 1669,25 Komisyon : 0,Bloke No : 1377521342, BT: 07/05/2025, ÇT:30/05/2025;1669,25;235.457,39
31.05.2025;Ýþyeri no:000000000771359,Tutar : 5435,8 Komisyon : 0,Bloke No : 1377521341, BT: 07/05/2025, ÇT:30/05/2025;5435,80;233.788,14
31.05.2025;Ýþyeri no:000000000771359,Tutar : 2052 Komisyon : 0,Bloke No : 1377521340, BT: 07/05/2025, ÇT:30/05/2025;2052,00;228.352,34
31.05.2025;Ýþyeri no:000000000771359,Tutar : 1476,4 Komisyon : 0,Bloke No : 1377521338, BT: 07/05/2025, ÇT:30/05/2025;1476,40;226.300,34
31.05.2025;Ýþyeri no:000000000771359,Tutar : 3916,88 Komisyon : 0,Bloke No : 1377521337, BT: 07/05/2025, ÇT:30/05/2025;3916,88;224.823,94
31.05.2025;Ýþyeri no:000000000771359,Tutar : 2200 Komisyon : 0,Bloke No : 1377521336, BT: 07/05/2025, ÇT:30/05/2025;2200,00;220.907,06
31.05.2025;Ýþyeri no:000000000771359,Tutar : 8025,2 Komisyon : 0,Bloke No : 1377521335, BT: 07/05/2025, ÇT:30/05/2025;8025,20;218.707,06
31.05.2025;Ýþyeri no:000000000771359,Tutar : 613,25 Komisyon : 0,Bloke No : 1377521334, BT: 07/05/2025, ÇT:30/05/2025;613,25;210.681,86
31.05.2025;Ýþyeri no:000000000771359,Tutar : 19000 Komisyon : 0,Bloke No : 1377521332, BT: 07/05/2025, ÇT:30/05/2025;19000,00;210.068,61
30.05.2025;2343HOHH25246905 Referanslý Havale - BSMV Tahsilatý;-0,30;191.068,61
30.05.2025;2343HOHH25246905 Referanslý Havale Komisyonu Tahsilatý;-6,09;191.068,91
30.05.2025;GÜRBÜZ YAYINLARI HARÝTA VE DERS ARAÇLARI LÝMÝTED ÞÝRKETÝ CARÝ HESABA ÝSTÝNADEN GÜRBÜZ YAYINLARI HAR DERS ARAÇ GÜRBÜZ YAY;-8925,00;191.075,
30.05.2025;VÝRMAN 55976192 - 5004 Nolu Hesaba, Ziraat Mobil Virman;-261539,71;200.000,
30.05.2025;Ýþyeri no:000000000771359,Tutar : 1412 Komisyon : 0,Bloke No : 1375455801, BT: 06/05/2025, ÇT:29/05/2025;1412,00;461.539,71
30.05.2025;Ýþyeri no:000000000771359,Tutar : 251,6 Komisyon : 0,Bloke No : 1375455800, BT: 06/05/2025, ÇT:29/05/2025;251,60;460.127,71
30.05.2025;Ýþyeri no:000000000771359,Tutar : 257 Komisyon : 0,Bloke No : 1375455799, BT: 06/05/2025, ÇT:29/05/2025;257,00;459.876,11
30.05.2025;Ýþyeri no:000000000771359,Tutar : 176 Komisyon : 0,Bloke No : 1375455793, BT: 06/05/2025, ÇT:29/05/2025;176,00;459.619,11
30.05.2025;Ýþyeri no:000000000771359,Tutar : 1496 Komisyon : 0,Bloke No : 1375455792, BT: 06/05/2025, ÇT:29/05/2025;1496,00;459.443,11
30.05.2025;Ýþyeri no:000000000771359,Tutar : 430 Komisyon : 0,Bloke No : 1375455798, BT: 06/05/2025, ÇT:29/05/2025;430,00;457.947,11
30.05.2025;Ýþyeri no:000000000771359,Tutar : 1913,8 Komisyon : 0,Bloke No : 1375455796, BT: 06/05/2025, ÇT:29/05/2025;1913,80;457.517,11
30.05.2025;Ýþyeri no:000000000771359,Tutar : 7626,9 Komisyon : 0,Bloke No : 1375455795, BT: 06/05/2025, ÇT:29/05/2025;7626,90;455.603,31
30.05.2025;Ýþyeri no:000000000771359,Tutar : 2350,74 Komisyon : 0,Bloke No : 1375455794, BT: 06/05/2025, ÇT:29/05/2025;2350,74;447.976,41
30.05.2025;Ýþyeri no:000000000771359,Tutar : 433,64 Komisyon : 0,Bloke No : 1375455791, BT: 06/05/2025, ÇT:29/05/2025;433,64;445.625,67
30.05.2025;Ýþyeri no:000000000771359,Tutar : 5122,1 Komisyon : 0,Bloke No : 1375455790, BT: 06/05/2025, ÇT:29/05/2025;5122,10;445.192,03
30.05.2025;Ýþyeri no:000000000771359,Tutar : 956,25 Komisyon : 0,Bloke No : 1375455789, BT: 06/05/2025, ÇT:29/05/2025;956,25;440.069,93
30.05.2025;Ýþyeri no:000000000771359,Tutar : 265 Komisyon : 0,Bloke No : 1375455788, BT: 06/05/2025, ÇT:29/05/2025;265,00;439.113,68
30.05.2025;Ýþyeri no:000000000771359,Tutar : 8510,54 Komisyon : 0,Bloke No : 1375455787, BT: 06/05/2025, ÇT:29/05/2025;8510,54;438.848,68
30.05.2025;Ýþyeri no:000000000771359,Tutar : 2232,75 Komisyon : 0,Bloke No : 1375455786, BT: 06/05/2025, ÇT:29/05/2025;2232,75;430.338,14
29.05.2025;Ýþyeri no:000000000771359,Tutar : 236 Komisyon : 0,Bloke No : 1373579050, BT: 05/05/2025, ÇT:28/05/2025;236,00;428.105,39
29.05.2025;Ýþyeri no:000000000771359,Tutar : 68 Komisyon : 0,Bloke No : 1373579048, BT: 05/05/2025, ÇT:28/05/2025;68,00;427.869,39
29.05.2025;Ýþyeri no:000000000771359,Tutar : 541,84 Komisyon : 0,Bloke No : 1373579045, BT: 05/05/2025, ÇT:28/05/2025;541,84;427.801,39
29.05.2025;Ýþyeri no:000000000771359,Tutar : 712 Komisyon : 0,Bloke No : 1373579035, BT: 05/05/2025, ÇT:28/05/2025;712,00;427.259,55
29.05.2025;Ýþyeri no:000000000771359,Tutar : 408 Komisyon : 0,Bloke No : 1373579033, BT: 05/05/2025, ÇT:28/05/2025;408,00;426.547,55
29.05.2025;Ýþyeri no:000000000771359,Tutar : 1087,05 Komisyon : 0,Bloke No : 1373579030, BT: 05/05/2025, ÇT:28/05/2025;1087,05;426.139,55
29.05.2025;Ýþyeri no:000000000771359,Tutar : 849 Komisyon : 0,Bloke No : 1373579028, BT: 05/05/2025, ÇT:28/05/2025;849,00;425.052,5
29.05.2025;Ýþyeri no:000000000771359,Tutar : 790 Komisyon : 0,Bloke No : 1373579044, BT: 05/05/2025, ÇT:28/05/2025;790,00;424.203,5
29.05.2025;Ýþyeri no:000000000771359,Tutar : 2187,35 Komisyon : 0,Bloke No : 1373579043, BT: 05/05/2025, ÇT:28/05/2025;2187,35;423.413,5
29.05.2025;Ýþyeri no:000000000771359,Tutar : 2647,76 Komisyon : 0,Bloke No : 1373579042, BT: 05/05/2025, ÇT:28/05/2025;2647,76;421.226,15
29.05.2025;Ýþyeri no:000000000771359,Tutar : 8507,58 Komisyon : 0,Bloke No : 1373579040, BT: 05/05/2025, ÇT:28/05/2025;8507,58;418.578,39
29.05.2025;Ýþyeri no:000000000771359,Tutar : 582 Komisyon : 0,Bloke No : 1373579038, BT: 05/05/2025, ÇT:28/05/2025;582,00;410.070,81
29.05.2025;Ýþyeri no:000000000771359,Tutar : 3137,8 Komisyon : 0,Bloke No : 1373579036, BT: 05/05/2025, ÇT:28/05/2025;3137,80;409.488,81
29.05.2025;Ýþyeri no:000000000771359,Tutar : 14000 Komisyon : 0,Bloke No : 1373579031, BT: 05/05/2025, ÇT:28/05/2025;14000,00;406.351,01
29.05.2025;Ýþyeri no:000000000771359,Tutar : 4283,92 Komisyon : 0,Bloke No : 1373579027, BT: 05/05/2025, ÇT:28/05/2025;4283,92;392.351,01
29.05.2025;Ýþyeri no:000000000771359,Tutar : 5096,25 Komisyon : 0,Bloke No : 1373579026, BT: 05/05/2025, ÇT:28/05/2025;5096,25;388.067,09
29.05.2025;Ýþyeri no:000000000771359,Tutar : 2928,5 Komisyon : 0,Bloke No : 1373579024, BT: 05/05/2025, ÇT:28/05/2025;2928,50;382.970,84
29.05.2025;Ýþyeri no:000000000771359,Tutar : 1984 Komisyon : 0,Bloke No : 1373579023, BT: 05/05/2025, ÇT:28/05/2025;1984,00;380.042,34
29.05.2025;Ýþyeri no:000000000771359,Tutar : 5640,3 Komisyon : 0,Bloke No : 1373579021, BT: 05/05/2025, ÇT:28/05/2025;5640,30;378.058,34
29.05.2025;Ýþyeri no:000000000771359,Tutar : 1170,6 Komisyon : 0,Bloke No : 1373579017, BT: 05/05/2025, ÇT:28/05/2025;1170,60;372.418,04
28.05.2025;Ýþyeri no:000000000771359,Tutar : 518,3 Komisyon : 0,Bloke No : 1371805292, BT: 04/05/2025, ÇT:27/05/2025;518,30;371.247,44
28.05.2025;Ýþyeri no:000000000771359,Tutar : 672,8 Komisyon : 0,Bloke No : 1371805291, BT: 04/05/2025, ÇT:27/05/2025;672,80;370.729,14
28.05.2025;Ýþyeri no:000000000771359,Tutar : 476,6 Komisyon : 0,Bloke No : 1371805289, BT: 04/05/2025, ÇT:27/05/2025;476,60;370.056,34
28.05.2025;Ýþyeri no:000000000771359,Tutar : 198 Komisyon : 0,Bloke No : 1371805282, BT: 04/05/2025, ÇT:27/05/2025;198,00;369.579,74
28.05.2025;Ýþyeri no:000000000771359,Tutar : 804,4 Komisyon : 0,Bloke No : 1371805287, BT: 04/05/2025, ÇT:27/05/2025;804,40;369.381,74
