Tarih;Açýklama;Ýþlem Tutarý;Bakiye
30.05.2025;Ýþyeri no:000000000771359,Tutar : 2350,74 Komisyon : 0,Bloke No : 1375455794, BT: 06/05/2025, ÇT:29/05/2025;2350,74;447.976,41
30.05.2025;Ýþyeri no:000000000771359,Tutar : 433,64 Komisyon : 0,Bloke No : 1375455791, BT: 06/05/2025, ÇT:29/05/2025;433,64;445.625,67
30.05.2025;Ýþyeri no:000000000771359,Tutar : 5122,1 Komisyon : 0,Bloke No : 1375455790, BT: 06/05/2025, ÇT:29/05/2025;5122,10;445.192,03
30.05.2025;Ýþyeri no:000000000771359,Tutar : 956,25 Komisyon : 0,Bloke No : 1375455789, BT: 06/05/2025, ÇT:29/05/2025;956,25;440.069,93
30.05.2025;Ýþyeri no:000000000771359,Tutar : 265 Komisyon : 0,Bloke No : 1375455788, BT: 06/05/2025, ÇT:29/05/2025;265,00;439.113,68
30.05.2025;Ýþyeri no:000000000771359,Tutar : 8510,54 Komisyon : 0,Bloke No : 1375455787, BT: 06/05/2025, ÇT:29/05/2025;8510,54;438.848,68
30.05.2025;Ýþyeri no:000000000771359,Tutar : 2232,75 Komisyon : 0,Bloke No : 1375455786, BT: 06/05/2025, ÇT:29/05/2025;2232,75;430.338,14
29.05.2025;Ýþyeri no:000000000771359,Tutar : 236 Komisyon : 0,Bloke No : 1373579050, BT: 05/05/2025, ÇT:28/05/2025;236,00;428.105,39
29.05.2025;Ýþyeri no:000000000771359,Tutar : 68 Komisyon : 0,Bloke No : 1373579048, BT: 05/05/2025, ÇT:28/05/2025;68,00;427.869,39
29.05.2025;Ýþyeri no:000000000771359,Tutar : 541,84 Komisyon : 0,Bloke No : 1373579045, BT: 05/05/2025, ÇT:28/05/2025;541,84;427.801,39
29.05.2025;Ýþyeri no:000000000771359,Tutar : 712 Komisyon : 0,Bloke No : 1373579035, BT: 05/05/2025, ÇT:28/05/2025;712,00;427.259,55
29.05.2025;Ýþyeri no:000000000771359,Tutar : 408 Komisyon : 0,Bloke No : 1373579033, BT: 05/05/2025, ÇT:28/05/2025;408,00;426.547,55
29.05.2025;Ýþyeri no:000000000771359,Tutar : 1087,05 Komisyon : 0,Bloke No : 1373579030, BT: 05/05/2025, ÇT:28/05/2025;1087,05;426.139,55
29.05.2025;Ýþyeri no:000000000771359,Tutar : 849 Komisyon : 0,Bloke No : 1373579028, BT: 05/05/2025, ÇT:28/05/2025;849,00;425.052,50
29.05.2025;Ýþyeri no:000000000771359,Tutar : 790 Komisyon : 0,Bloke No : 1373579044, BT: 05/05/2025, ÇT:28/05/2025;790,00;424.203,50
29.05.2025;Ýþyeri no:000000000771359,Tutar : 2187,35 Komisyon : 0,Bloke No : 1373579043, BT: 05/05/2025, ÇT:28/05/2025;2187,35;423.413,50
29.05.2025;Ýþyeri no:000000000771359,Tutar : 2647,76 Komisyon : 0,Bloke No : 1373579042, BT: 05/05/2025, ÇT:28/05/2025;2647,76;421.226,15
29.05.2025;Ýþyeri no:000000000771359,Tutar : 8507,58 Komisyon : 0,Bloke No : 1373579040, BT: 05/05/2025, ÇT:28/05/2025;8507,58;418.578,39
29.05.2025;Ýþyeri no:000000000771359,Tutar : 582 Komisyon : 0,Bloke No : 1373579038, BT: 05/05/2025, ÇT:28/05/2025;582,00;410.070,81
29.05.2025;Ýþyeri no:000000000771359,Tutar : 3137,8 Komisyon : 0,Bloke No : 1373579036, BT: 05/05/2025, ÇT:28/05/2025;3137,80;409.488,81
29.05.2025;Ýþyeri no:000000000771359,Tutar : 14000 Komisyon : 0,Bloke No : 1373579031, BT: 05/05/2025, ÇT:28/05/2025;14000,00;406.351,01
29.05.2025;Ýþyeri no:000000000771359,Tutar : 4283,92 Komisyon : 0,Bloke No : 1373579027, BT: 05/05/2025, ÇT:28/05/2025;4283,92;392.351,01
29.05.2025;Ýþyeri no:000000000771359,Tutar : 5096,25 Komisyon : 0,Bloke No : 1373579026, BT: 05/05/2025, ÇT:28/05/2025;5096,25;388.067,09
29.05.2025;Ýþyeri no:000000000771359,Tutar : 2928,5 Komisyon : 0,Bloke No : 1373579024, BT: 05/05/2025, ÇT:28/05/2025;2928,50;382.970,84
29.05.2025;Ýþyeri no:000000000771359,Tutar : 1984 Komisyon : 0,Bloke No : 1373579023, BT: 05/05/2025, ÇT:28/05/2025;1984,00;380.042,34
29.05.2025;Ýþyeri no:000000000771359,Tutar : 5640,3 Komisyon : 0,Bloke No : 1373579021, BT: 05/05/2025, ÇT:28/05/2025;5640,30;378.058,34
29.05.2025;Ýþyeri no:000000000771359,Tutar : 1170,6 Komisyon : 0,Bloke No : 1373579017, BT: 05/05/2025, ÇT:28/05/2025;1170,60;372.418,04
28.05.2025;Ýþyeri no:000000000771359,Tutar : 518,3 Komisyon : 0,Bloke No : 1371805292, BT: 04/05/2025, ÇT:27/05/2025;518,30;371.247,44
28.05.2025;Ýþyeri no:000000000771359,Tutar : 672,8 Komisyon : 0,Bloke No : 1371805291, BT: 04/05/2025, ÇT:27/05/2025;672,80;370.729,14
28.05.2025;Ýþyeri no:000000000771359,Tutar : 476,6 Komisyon : 0,Bloke No : 1371805289, BT: 04/05/2025, ÇT:27/05/2025;476,60;370.056,34
28.05.2025;Ýþyeri no:000000000771359,Tutar : 198 Komisyon : 0,Bloke No : 1371805282, BT: 04/05/2025, ÇT:27/05/2025;198,00;369.579,74
28.05.2025;Ýþyeri no:000000000771359,Tutar : 804,4 Komisyon : 0,Bloke No : 1371805287, BT: 04/05/2025, ÇT:27/05/2025;804,40;369.381,74
28.05.2025;Ýþyeri no:000000000771359,Tutar : 2824,66 Komisyon : 0,Bloke No : 1371805286, BT: 04/05/2025, ÇT:27/05/2025;2824,66;368.577,34
28.05.2025;Ýþyeri no:000000000771359,Tutar : 4478,8 Komisyon : 0,Bloke No : 1371805285, BT: 04/05/2025, ÇT:27/05/2025;4478,80;365.752,68
28.05.2025;Ýþyeri no:000000000771359,Tutar : 956 Komisyon : 0,Bloke No : 1371805283, BT: 04/05/2025, ÇT:27/05/2025;956,00;361.273,88
28.05.2025;Ýþyeri no:000000000771359,Tutar : 7333,42 Komisyon : 0,Bloke No : 1371805281, BT: 04/05/2025, ÇT:27/05/2025;7333,42;360.317,88
28.05.2025;Ýþyeri no:000000000771359,Tutar : 2276 Komisyon : 0,Bloke No : 1371805279, BT: 04/05/2025, ÇT:27/05/2025;2276,00;352.984,46
28.05.2025;Ýþyeri no:000000000771359,Tutar : 8284,25 Komisyon : 0,Bloke No : 1371805278, BT: 04/05/2025, ÇT:27/05/2025;8284,25;350.708,46
28.05.2025;Ýþyeri no:000000000771359,Tutar : 2535 Komisyon : 0,Bloke No : 1371805276, BT: 04/05/2025, ÇT:27/05/2025;2535,00;342.424,21
27.05.2025;Ýþyeri no:000000000771359,Tutar : 1290,1 Komisyon : 0,Bloke No : 1369973530, BT: 03/05/2025, ÇT:26/05/2025;1290,10;339.889,21
27.05.2025;Ýþyeri no:000000000771359,Tutar : 242,4 Komisyon : 0,Bloke No : 1369973529, BT: 03/05/2025, ÇT:26/05/2025;242,40;338.599,11
27.05.2025;Ýþyeri no:000000000771359,Tutar : 638,4 Komisyon : 0,Bloke No : 1369973527, BT: 03/05/2025, ÇT:26/05/2025;638,40;338.356,71
27.05.2025;Ýþyeri no:000000000771359,Tutar : 140 Komisyon : 0,Bloke No : 1369973519, BT: 03/05/2025, ÇT:26/05/2025;140,00;337.718,31
27.05.2025;Ýþyeri no:000000000771359,Tutar : 1306 Komisyon : 0,Bloke No : 1369973517, BT: 03/05/2025, ÇT:26/05/2025;1306,00;337.578,31
27.05.2025;Ýþyeri no:000000000771359,Tutar : 50000 Komisyon : 0,Bloke No : 1369973515, BT: 03/05/2025, ÇT:26/05/2025;50000,00;336.272,31
27.05.2025;Ýþyeri no:000000000771359,Tutar : 1242,2 Komisyon : 0,Bloke No : 1369973514, BT: 03/05/2025, ÇT:26/05/2025;1242,20;286.272,31
27.05.2025;Ýþyeri no:000000000771359,Tutar : 1244,52 Komisyon : 0,Bloke No : 1369973525, BT: 03/05/2025, ÇT:26/05/2025;1244,52;285.030,11
27.05.2025;Ýþyeri no:000000000771359,Tutar : 368 Komisyon : 0,Bloke No : 1369973524, BT: 03/05/2025, ÇT:26/05/2025;368,00;283.785,59
27.05.2025;Ýþyeri no:000000000771359,Tutar : 6231,56 Komisyon : 0,Bloke No : 1369973523, BT: 03/05/2025, ÇT:26/05/2025;6231,56;283.417,59
27.05.2025;Ýþyeri no:000000000771359,Tutar : 1735 Komisyon : 0,Bloke No : 1369973520, BT: 03/05/2025, ÇT:26/05/2025;1735,00;277.186,03
27.05.2025;Ýþyeri no:000000000771359,Tutar : 3365,56 Komisyon : 0,Bloke No : 1369973513, BT: 03/05/2025, ÇT:26/05/2025;3365,56;275.451,03
27.05.2025;Ýþyeri no:000000000771359,Tutar : 942 Komisyon : 0,Bloke No : 1369973511, BT: 03/05/2025, ÇT:26/05/2025;942,00;272.085,47
27.05.2025;Ýþyeri no:000000000771359,Tutar : 6779,6 Komisyon : 0,Bloke No : 1369973509, BT: 03/05/2025, ÇT:26/05/2025;6779,60;271.143,47
27.05.2025;Ýþyeri no:000000000771359,Tutar : 1506 Komisyon : 0,Bloke No : 1369973507, BT: 03/05/2025, ÇT:26/05/2025;1506,00;264.363,87
26.05.2025;Ýþyeri no:000000000771359,Tutar : 328,51 Komisyon : 0,Bloke No : 1367995235, BT: 02/05/2025, ÇT:25/05/2025;328,51;262.857,87
26.05.2025;Ýþyeri no:000000000771359,Tutar : 240 Komisyon : 0,Bloke No : 1367995233, BT: 02/05/2025, ÇT:25/05/2025;240,00;262.529,36
26.05.2025;Ýþyeri no:000000000771359,Tutar : 196 Komisyon : 0,Bloke No : 1367995226, BT: 02/05/2025, ÇT:25/05/2025;196,00;262.289,36
26.05.2025;Ýþyeri no:000000000771359,Tutar : 10 Komisyon : 0,Bloke No : 1367995225, BT: 02/05/2025, ÇT:25/05/2025;10,00;262.093,36
26.05.2025;Ýþyeri no:000000000771359,Tutar : 479 Komisyon : 0,Bloke No : 1367995224, BT: 02/05/2025, ÇT:25/05/2025;479,00;262.083,36
26.05.2025;Ýþyeri no:000000000771359,Tutar : 387,1 Komisyon : 0,Bloke No : 1367995232, BT: 02/05/2025, ÇT:25/05/2025;387,10;261.604,36
26.05.2025;Ýþyeri no:000000000771359,Tutar : 733,8 Komisyon : 0,Bloke No : 1367995231, BT: 02/05/2025, ÇT:25/05/2025;733,80;261.217,26
26.05.2025;Ýþyeri no:000000000771359,Tutar : 6214,54 Komisyon : 0,Bloke No : 1367995230, BT: 02/05/2025, ÇT:25/05/2025;6214,54;260.483,46
26.05.2025;Ýþyeri no:000000000771359,Tutar : 373,83 Komisyon : 0,Bloke No : 1367995228, BT: 02/05/2025, ÇT:25/05/2025;373,83;254.268,92
26.05.2025;Ýþyeri no:000000000771359,Tutar : 3443,84 Komisyon : 0,Bloke No : 1367995223, BT: 02/05/2025, ÇT:25/05/2025;3443,84;253.895,09
26.05.2025;Ýþyeri no:000000000771359,Tutar : 1050 Komisyon : 0,Bloke No : 1367995222, BT: 02/05/2025, ÇT:25/05/2025;1050,00;250.451,25
26.05.2025;Ýþyeri no:000000000771359,Tutar : 6487,95 Komisyon : 0,Bloke No : 1367995221, BT: 02/05/2025, ÇT:25/05/2025;6487,95;249.401,25
26.05.2025;Ýþyeri no:000000000771359,Tutar : 4988,8 Komisyon : 0,Bloke No : 1367995219, BT: 02/05/2025, ÇT:25/05/2025;4988,80;242.913,30
26.05.2025;Ýþyeri no:000000000771359,Tutar : 1444,6 Komisyon : 0,Bloke No : 1367995218, BT: 02/05/2025, ÇT:25/05/2025;1444,60;237.924,50
26.05.2025;Ýþyeri no:000000000771359,Tutar : 1943,75 Komisyon : 0,Bloke No : 1367995217, BT: 02/05/2025, ÇT:25/05/2025;1943,75;236.479,90
25.05.2025;Ýþyeri no:000000000771359,Tutar : 444 Komisyon : 0,Bloke No : 1366109307, BT: 01/05/2025, ÇT:24/05/2025;444,00;234.536,15
25.05.2025;Ýþyeri no:000000000771359,Tutar : 628 Komisyon : 0,Bloke No : 1366109306, BT: 01/05/2025, ÇT:24/05/2025;628,00;234.092,15
25.05.2025;Ýþyeri no:000000000771359,Tutar : 2242,3 Komisyon : 0,Bloke No : 1366109301, BT: 01/05/2025, ÇT:24/05/2025;2242,30;233.464,15
25.05.2025;Ýþyeri no:000000000771359,Tutar : 1165,5 Komisyon : 0,Bloke No : 1366109300, BT: 01/05/2025, ÇT:24/05/2025;1165,50;231.221,85
25.05.2025;Ýþyeri no:000000000771359,Tutar : 563,2 Komisyon : 0,Bloke No : 1366109299, BT: 01/05/2025, ÇT:24/05/2025;563,20;230.056,35
25.05.2025;Ýþyeri no:000000000771359,Tutar : 1076 Komisyon : 0,Bloke No : 1366109305, BT: 01/05/2025, ÇT:24/05/2025;1076,00;229.493,15
25.05.2025;Ýþyeri no:000000000771359,Tutar : 1937 Komisyon : 0,Bloke No : 1366109304, BT: 01/05/2025, ÇT:24/05/2025;1937,00;228.417,15
25.05.2025;Ýþyeri no:000000000771359,Tutar : 3563,5 Komisyon : 0,Bloke No : 1366109303, BT: 01/05/2025, ÇT:24/05/2025;3563,50;226.480,15
25.05.2025;Ýþyeri no:000000000771359,Tutar : 2911,9 Komisyon : 0,Bloke No : 1366109302, BT: 01/05/2025, ÇT:24/05/2025;2911,90;222.916,65
25.05.2025;Ýþyeri no:000000000771359,Tutar : 4032 Komisyon : 0,Bloke No : 1366109298, BT: 01/05/2025, ÇT:24/05/2025;4032,00;220.004,75
25.05.2025;Ýþyeri no:000000000771359,Tutar : 8613,2 Komisyon : 0,Bloke No : 1366109297, BT: 01/05/2025, ÇT:24/05/2025;8613,20;215.972,75
25.05.2025;Ýþyeri no:000000000771359,Tutar : 470 Komisyon : 0,Bloke No : 1366109296, BT: 01/05/2025, ÇT:24/05/2025;470,00;207.359,55
25.05.2025;Ýþyeri no:000000000771359,Tutar : 7397,4 Komisyon : 0,Bloke No : 1366109295, BT: 01/05/2025, ÇT:24/05/2025;7397,40;206.889,55
25.05.2025;Ýþyeri no:000000000771359,Tutar : 126 Komisyon : 0,Bloke No : 1366109294, BT: 01/05/2025, ÇT:24/05/2025;126,00;199.492,15
24.05.2025;Ýþyeri no:000000000771359,Tutar : 229 Komisyon : 0,Bloke No : 1364199591, BT: 30/04/2025, ÇT:23/05/2025;229,00;199.366,15
24.05.2025;Ýþyeri no:000000000771359,Tutar : 515,2 Komisyon : 0,Bloke No : 1364199589, BT: 30/04/2025, ÇT:23/05/2025;515,20;199.137,15
24.05.2025;Ýþyeri no:000000000771359,Tutar : 1003,12 Komisyon : 0,Bloke No : 1364199577, BT: 30/04/2025, ÇT:23/05/2025;1003,12;198.621,95
24.05.2025;Ýþyeri no:000000000771359,Tutar : 473,6 Komisyon : 0,Bloke No : 1364199575, BT: 30/04/2025, ÇT:23/05/2025;473,60;197.618,83
24.05.2025;Ýþyeri no:000000000771359,Tutar : 30 Komisyon : 0,Bloke No : 1364199574, BT: 30/04/2025, ÇT:23/05/2025;30,00;197.145,23
24.05.2025;Ýþyeri no:000000000771359,Tutar : 4440 Komisyon : 0,Bloke No : 1364199587, BT: 30/04/2025, ÇT:23/05/2025;4440,00;197.115,23
24.05.2025;Ýþyeri no:000000000771359,Tutar : 992,75 Komisyon : 0,Bloke No : 1364199585, BT: 30/04/2025, ÇT:23/05/2025;992,75;192.675,23
24.05.2025;Ýþyeri no:000000000771359,Tutar : 8096,6 Komisyon : 0,Bloke No : 1364199583, BT: 30/04/2025, ÇT:23/05/2025;8096,60;191.682,48
24.05.2025;Ýþyeri no:000000000771359,Tutar : 1738,5 Komisyon : 0,Bloke No : 1364199581, BT: 30/04/2025, ÇT:23/05/2025;1738,50;183.585,88
24.05.2025;Ýþyeri no:000000000771359,Tutar : 360 Komisyon : 0,Bloke No : 1364199579, BT: 30/04/2025, ÇT:23/05/2025;360,00;181.847,38
24.05.2025;Ýþyeri no:000000000771359,Tutar : 571,7 Komisyon : 0,Bloke No : 1364199573, BT: 30/04/2025, ÇT:23/05/2025;571,70;181.487,38
24.05.2025;Ýþyeri no:000000000771359,Tutar : 9067,08 Komisyon : 0,Bloke No : 1364199571, BT: 30/04/2025, ÇT:23/05/2025;9067,08;180.915,68
24.05.2025;Ýþyeri no:000000000771359,Tutar : 4367,3 Komisyon : 0,Bloke No : 1364199570, BT: 30/04/2025, ÇT:23/05/2025;4367,30;171.848,60
24.05.2025;Ýþyeri no:000000000771359,Tutar : 2310,35 Komisyon : 0,Bloke No : 1364199567, BT: 30/04/2025, ÇT:23/05/2025;2310,35;167.481,30
23.05.2025;Ýþyeri no:000000000771359,Tutar : 640 Komisyon : 0,Bloke No : 1362219323, BT: 29/04/2025, ÇT:22/05/2025;640,00;165.170,95
23.05.2025;Ýþyeri no:000000000771359,Tutar : 52 Komisyon : 0,Bloke No : 1362219321, BT: 29/04/2025, ÇT:22/05/2025;52,00;164.530,95
23.05.2025;Ýþyeri no:000000000771359,Tutar : 35 Komisyon : 0,Bloke No : 1362219319, BT: 29/04/2025, ÇT:22/05/2025;35,00;164.478,95
23.05.2025;Ýþyeri no:000000000771359,Tutar : 184 Komisyon : 0,Bloke No : 1362219308, BT: 29/04/2025, ÇT:22/05/2025;184,00;164.443,95
23.05.2025;Ýþyeri no:000000000771359,Tutar : 153,6 Komisyon : 0,Bloke No : 1362219306, BT: 29/04/2025, ÇT:22/05/2025;153,60;164.259,95
23.05.2025;Ýþyeri no:000000000771359,Tutar : 385,2 Komisyon : 0,Bloke No : 1362219304, BT: 29/04/2025, ÇT:22/05/2025;385,20;164.106,35
23.05.2025;Ýþyeri no:000000000771359,Tutar : 1201,6 Komisyon : 0,Bloke No : 1362219302, BT: 29/04/2025, ÇT:22/05/2025;1201,60;163.721,15
23.05.2025;Ýþyeri no:000000000771359,Tutar : 5 Komisyon : 0,Bloke No : 1362219317, BT: 29/04/2025, ÇT:22/05/2025;5,00;162.519,55
23.05.2025;Ýþyeri no:000000000771359,Tutar : 6687 Komisyon : 0,Bloke No : 1362219314, BT: 29/04/2025, ÇT:22/05/2025;6687,00;162.514,55
23.05.2025;Ýþyeri no:000000000771359,Tutar : 1094,5 Komisyon : 0,Bloke No : 1362219312, BT: 29/04/2025, ÇT:22/05/2025;1094,50;155.827,55
23.05.2025;Ýþyeri no:000000000771359,Tutar : 2548,4 Komisyon : 0,Bloke No : 1362219310, BT: 29/04/2025, ÇT:22/05/2025;2548,40;154.733,05
23.05.2025;Ýþyeri no:000000000771359,Tutar : 4767 Komisyon : 0,Bloke No : 1362219300, BT: 29/04/2025, ÇT:22/05/2025;4767,00;152.184,65
23.05.2025;Ýþyeri no:000000000771359,Tutar : 2993,3 Komisyon : 0,Bloke No : 1362219298, BT: 29/04/2025, ÇT:22/05/2025;2993,30;147.417,65
23.05.2025;Ýþyeri no:000000000771359,Tutar : 414,4 Komisyon : 0,Bloke No : 1362219296, BT: 29/04/2025, ÇT:22/05/2025;414,40;144.424,35
23.05.2025;Ýþyeri no:000000000771359,Tutar : 9997,9 Komisyon : 0,Bloke No : 1362219294, BT: 29/04/2025, ÇT:22/05/2025;9997,90;144.009,95
23.05.2025;Ýþyeri no:000000000771359,Tutar : 4581,5 Komisyon : 0,Bloke No : 1362219292, BT: 29/04/2025, ÇT:22/05/2025;4581,50;134.012,05
23.05.2025;Ýþyeri no:000000000771359,Tutar : 2445,5 Komisyon : 0,Bloke No : 1362219290, BT: 29/04/2025, ÇT:22/05/2025;2445,50;129.430,55
23.05.2025;Ýþyeri no:000000000771359,Tutar : 877,5 Komisyon : 0,Bloke No : 1362219285, BT: 29/04/2025, ÇT:22/05/2025;877,50;126.985,05
22.05.2025;Ýþyeri no:000000000771359,Tutar : 41 Komisyon : 0,Bloke No : 1360358334, BT: 28/04/2025, ÇT:21/05/2025;41,00;126.107,55
22.05.2025;Ýþyeri no:000000000771359,Tutar : 737,5 Komisyon : 0,Bloke No : 1360358332, BT: 28/04/2025, ÇT:21/05/2025;737,50;126.066,55
22.05.2025;Ýþyeri no:000000000771359,Tutar : 406,4 Komisyon : 0,Bloke No : 1360358331, BT: 28/04/2025, ÇT:21/05/2025;406,40;125.329,05
22.05.2025;Ýþyeri no:000000000771359,Tutar : 247,75 Komisyon : 0,Bloke No : 1360358326, BT: 28/04/2025, ÇT:21/05/2025;247,75;124.922,65
22.05.2025;Ýþyeri no:000000000771359,Tutar : 352 Komisyon : 0,Bloke No : 1360358325, BT: 28/04/2025, ÇT:21/05/2025;352,00;124.674,90
22.05.2025;Ýþyeri no:000000000771359,Tutar : 18677,39 Komisyon : 0,Bloke No : 1360358324, BT: 28/04/2025, ÇT:21/05/2025;18677,39;124.322,90
22.05.2025;Ýþyeri no:000000000771359,Tutar : 195 Komisyon : 0,Bloke No : 1360358322, BT: 28/04/2025, ÇT:21/05/2025;195,00;105.645,51
22.05.2025;Ýþyeri no:000000000771359,Tutar : 2981,12 Komisyon : 0,Bloke No : 1360358330, BT: 28/04/2025, ÇT:21/05/2025;2981,12;105.450,51
22.05.2025;Ýþyeri no:000000000771359,Tutar : 2900,14 Komisyon : 0,Bloke No : 1360358329, BT: 28/04/2025, ÇT:21/05/2025;2900,14;102.469,39
22.05.2025;Ýþyeri no:000000000771359,Tutar : 745 Komisyon : 0,Bloke No : 1360358328, BT: 28/04/2025, ÇT:21/05/2025;745,00;99.569,25
22.05.2025;Ýþyeri no:000000000771359,Tutar : 1807,5 Komisyon : 0,Bloke No : 1360358327, BT: 28/04/2025, ÇT:21/05/2025;1807,50;98.824,25
22.05.2025;Ýþyeri no:000000000771359,Tutar : 861,28 Komisyon : 0,Bloke No : 1360358321, BT: 28/04/2025, ÇT:21/05/2025;861,28;97.016,75
22.05.2025;Ýþyeri no:000000000771359,Tutar : 7547,4 Komisyon : 0,Bloke No : 1360358320, BT: 28/04/2025, ÇT:21/05/2025;7547,40;96.155,47
22.05.2025;Ýþyeri no:000000000771359,Tutar : 800 Komisyon : 0,Bloke No : 1360358319, BT: 28/04/2025, ÇT:21/05/2025;800,00;88.608,07
22.05.2025;Ýþyeri no:000000000771359,Tutar : 9607,6 Komisyon : 0,Bloke No : 1360358318, BT: 28/04/2025, ÇT:21/05/2025;9607,60;87.808,07
22.05.2025;Ýþyeri no:000000000771359,Tutar : 698 Komisyon : 0,Bloke No : 1360358317, BT: 28/04/2025, ÇT:21/05/2025;698,00;78.200,47
22.05.2025;Ýþyeri no:000000000771359,Tutar : 2265,6 Komisyon : 0,Bloke No : 1360358316, BT: 28/04/2025, ÇT:21/05/2025;2265,60;77.502,47
22.05.2025;Ýþyeri no:000000000771359,Tutar : 930 Komisyon : 0,Bloke No : 1360358314, BT: 28/04/2025, ÇT:21/05/2025;930,00;75.236,87
21.05.2025;MESAJ ÜCRETÝ TUTARI;-0,32;74.306,87
21.05.2025;BSMV TUTARI;-0,59;74.307,19
21.05.2025;KOMÝSYON TUTARI;-11,89;74.307,78
