Tarih;Açýklama;Ýþlem Tutarý;Bakiye
18.04.2025;Ýþyeri no:000000000771359,Tutar : 2614,05 Komisyon : 0,Bloke No : 1297634400, BT: 25/03/2025, ÇT:17/04/2025;2614,05;56.953,86
18.04.2025;Ýþyeri no:000000000771359,Tutar : 6655,65 Komisyon : 0,Bloke No : 1297634399, BT: 25/03/2025, ÇT:17/04/2025;6655,65;54.339,81
18.04.2025;Ýþyeri no:000000000771359,Tutar : 500 Komisyon : 0,Bloke No : 1297634398, BT: 25/03/2025, ÇT:17/04/2025;500,00;47.684,16
18.04.2025;Ýþyeri no:000000000771359,Tutar : 7438,4 Komisyon : 0,Bloke No : 1297634396, BT: 25/03/2025, ÇT:17/04/2025;7438,40;47.184,16
18.04.2025;Ýþyeri no:000000000771359,Tutar : 555,2 Komisyon : 0,Bloke No : 1297634393, BT: 25/03/2025, ÇT:17/04/2025;555,20;39.745,76
18.04.2025;Ýþyeri no:000000000771359,Tutar : 3243,2 Komisyon : 0,Bloke No : 1297634392, BT: 25/03/2025, ÇT:17/04/2025;3243,20;39.190,56
18.04.2025;Ýþyeri no:000000000771359,Tutar : 6033,3 Komisyon : 0,Bloke No : 1297634390, BT: 25/03/2025, ÇT:17/04/2025;6033,30;35.947,36
18.04.2025;Ýþyeri no:000000000771359,Tutar : 1388,5 Komisyon : 0,Bloke No : 1297634387, BT: 25/03/2025, ÇT:17/04/2025;1388,50;29.914,06
17.04.2025;5472 **** **** 3403 KK OTOMATÝK ÖDEME;-846101,52;28.525,56
17.04.2025;Ýþyeri no:000000000771359,Tutar : 538,9 Komisyon : 0,Bloke No : 1295626184, BT: 24/03/2025, ÇT:16/04/2025;538,90;874.627,08
17.04.2025;Ýþyeri no:000000000771359,Tutar : 441 Komisyon : 0,Bloke No : 1295626183, BT: 24/03/2025, ÇT:16/04/2025;441,00;874.088,18
17.04.2025;Ýþyeri no:000000000771359,Tutar : 1557,4 Komisyon : 0,Bloke No : 1295626179, BT: 24/03/2025, ÇT:16/04/2025;1557,40;873.647,18
17.04.2025;Ýþyeri no:000000000771359,Tutar : 402 Komisyon : 0,Bloke No : 1295626178, BT: 24/03/2025, ÇT:16/04/2025;402,00;872.089,78
17.04.2025;Ýþyeri no:000000000771359,Tutar : 2415,1 Komisyon : 0,Bloke No : 1295626182, BT: 24/03/2025, ÇT:16/04/2025;2415,10;871.687,78
17.04.2025;Ýþyeri no:000000000771359,Tutar : 7044,7 Komisyon : 0,Bloke No : 1295626181, BT: 24/03/2025, ÇT:16/04/2025;7044,70;869.272,68
17.04.2025;Ýþyeri no:000000000771359,Tutar : 425,2 Komisyon : 0,Bloke No : 1295626180, BT: 24/03/2025, ÇT:16/04/2025;425,20;862.227,98
17.04.2025;Ýþyeri no:000000000771359,Tutar : 2739,5 Komisyon : 0,Bloke No : 1295626177, BT: 24/03/2025, ÇT:16/04/2025;2739,50;861.802,78
17.04.2025;Ýþyeri no:000000000771359,Tutar : 69 Komisyon : 0,Bloke No : 1295626176, BT: 24/03/2025, ÇT:16/04/2025;69,00;859.063,28
17.04.2025;Ýþyeri no:000000000771359,Tutar : 6076,5 Komisyon : 0,Bloke No : 1295626175, BT: 24/03/2025, ÇT:16/04/2025;6076,50;858.994,28
17.04.2025;Ýþyeri no:000000000771359,Tutar : 5390,9 Komisyon : 0,Bloke No : 1295626174, BT: 24/03/2025, ÇT:16/04/2025;5390,90;852.917,78
16.04.2025;55976192 - 5004 Nolu Hesaptan, Ziraat Mobil Virman;250000,00;847.526,88
16.04.2025;Gönd: ALANYA ÖZKAN KIRTASÝYE MAT.YAYIN.ÝNÞ.TÝC.LTD.ÞTÝ Virman 0067-YAPI VE KREDI BANKASI A.S.;140000,00;597.526,88
16.04.2025;Ýþyeri no:000000000771359,Tutar : 1663,4 Komisyon : 0,Bloke No : 1293925592, BT: 23/03/2025, ÇT:15/04/2025;1663,40;457.526,88
16.04.2025;Ýþyeri no:000000000771359,Tutar : 1433 Komisyon : 0,Bloke No : 1293925590, BT: 23/03/2025, ÇT:15/04/2025;1433,00;455.863,48
16.04.2025;Ýþyeri no:000000000771359,Tutar : 885,5 Komisyon : 0,Bloke No : 1293925582, BT: 23/03/2025, ÇT:15/04/2025;885,50;454.430,48
16.04.2025;Ýþyeri no:000000000771359,Tutar : 540,6 Komisyon : 0,Bloke No : 1293925580, BT: 23/03/2025, ÇT:15/04/2025;540,60;453.544,98
16.04.2025;Ýþyeri no:000000000771359,Tutar : 477,4 Komisyon : 0,Bloke No : 1293925578, BT: 23/03/2025, ÇT:15/04/2025;477,40;453.004,38
16.04.2025;Ýþyeri no:000000000771359,Tutar : 13 Komisyon : 0,Bloke No : 1293925589, BT: 23/03/2025, ÇT:15/04/2025;13,00;452.526,98
16.04.2025;Ýþyeri no:000000000771359,Tutar : 1067,2 Komisyon : 0,Bloke No : 1293925587, BT: 23/03/2025, ÇT:15/04/2025;1067,20;452.513,98
16.04.2025;Ýþyeri no:000000000771359,Tutar : 8276,16 Komisyon : 0,Bloke No : 1293925585, BT: 23/03/2025, ÇT:15/04/2025;8276,16;451.446,78
16.04.2025;Ýþyeri no:000000000771359,Tutar : 1194 Komisyon : 0,Bloke No : 1293925583, BT: 23/03/2025, ÇT:15/04/2025;1194,00;443.170,62
16.04.2025;Ýþyeri no:000000000771359,Tutar : 8592,81 Komisyon : 0,Bloke No : 1293925576, BT: 23/03/2025, ÇT:15/04/2025;8592,81;441.976,62
16.04.2025;Ýþyeri no:000000000771359,Tutar : 250 Komisyon : 0,Bloke No : 1293925575, BT: 23/03/2025, ÇT:15/04/2025;250,00;433.383,81
16.04.2025;Ýþyeri no:000000000771359,Tutar : 1019,4 Komisyon : 0,Bloke No : 1293925573, BT: 23/03/2025, ÇT:15/04/2025;1019,40;433.133,81
16.04.2025;Ýþyeri no:000000000771359,Tutar : 9810,71 Komisyon : 0,Bloke No : 1293925571, BT: 23/03/2025, ÇT:15/04/2025;9810,71;432.114,41
16.04.2025;Ýþyeri no:000000000771359,Tutar : 3285,8 Komisyon : 0,Bloke No : 1293925567, BT: 23/03/2025, ÇT:15/04/2025;3285,80;422.303,70
15.04.2025;Ýþyeri no:000000000771359,Tutar : 939,9 Komisyon : 0,Bloke No : 1292171794, BT: 22/03/2025, ÇT:14/04/2025;939,90;419.017,90
15.04.2025;Ýþyeri no:000000000771359,Tutar : 2139,3 Komisyon : 0,Bloke No : 1292171793, BT: 22/03/2025, ÇT:14/04/2025;2139,30;418.078,00
15.04.2025;Ýþyeri no:000000000771359,Tutar : 768 Komisyon : 0,Bloke No : 1292171787, BT: 22/03/2025, ÇT:14/04/2025;768,00;415.938,70
15.04.2025;Ýþyeri no:000000000771359,Tutar : 679,4 Komisyon : 0,Bloke No : 1292171786, BT: 22/03/2025, ÇT:14/04/2025;679,40;415.170,70
15.04.2025;Ýþyeri no:000000000771359,Tutar : 3520,7 Komisyon : 0,Bloke No : 1292171785, BT: 22/03/2025, ÇT:14/04/2025;3520,70;414.491,30
15.04.2025;Ýþyeri no:000000000771359,Tutar : 1238,32 Komisyon : 0,Bloke No : 1292171784, BT: 22/03/2025, ÇT:14/04/2025;1238,32;410.970,60
15.04.2025;Ýþyeri no:000000000771359,Tutar : 320 Komisyon : 0,Bloke No : 1292171792, BT: 22/03/2025, ÇT:14/04/2025;320,00;409.732,28
15.04.2025;Ýþyeri no:000000000771359,Tutar : 2301,59 Komisyon : 0,Bloke No : 1292171791, BT: 22/03/2025, ÇT:14/04/2025;2301,59;409.412,28
15.04.2025;Ýþyeri no:000000000771359,Tutar : 5931,9 Komisyon : 0,Bloke No : 1292171790, BT: 22/03/2025, ÇT:14/04/2025;5931,90;407.110,69
15.04.2025;Ýþyeri no:000000000771359,Tutar : 903 Komisyon : 0,Bloke No : 1292171789, BT: 22/03/2025, ÇT:14/04/2025;903,00;401.178,79
15.04.2025;Ýþyeri no:000000000771359,Tutar : 1962,2 Komisyon : 0,Bloke No : 1292171788, BT: 22/03/2025, ÇT:14/04/2025;1962,20;400.275,79
15.04.2025;Ýþyeri no:000000000771359,Tutar : 1464 Komisyon : 0,Bloke No : 1292171783, BT: 22/03/2025, ÇT:14/04/2025;1464,00;398.313,59
15.04.2025;Ýþyeri no:000000000771359,Tutar : 7786,1 Komisyon : 0,Bloke No : 1292171782, BT: 22/03/2025, ÇT:14/04/2025;7786,10;396.849,59
15.04.2025;Ýþyeri no:000000000771359,Tutar : 18 Komisyon : 0,Bloke No : 1292171781, BT: 22/03/2025, ÇT:14/04/2025;18,00;389.063,49
15.04.2025;Ýþyeri no:000000000771359,Tutar : 14969,76 Komisyon : 0,Bloke No : 1292171780, BT: 22/03/2025, ÇT:14/04/2025;14969,76;389.045,49
15.04.2025;Ýþyeri no:000000000771359,Tutar : 16157,89 Komisyon : 0,Bloke No : 1292171779, BT: 22/03/2025, ÇT:14/04/2025;16157,89;374.075,73
15.04.2025;Ýþyeri no:000000000771359,Tutar : 1159,4 Komisyon : 0,Bloke No : 1292171778, BT: 22/03/2025, ÇT:14/04/2025;1159,40;357.917,84
15.04.2025;Ýþyeri no:000000000771359,Tutar : 540 Komisyon : 0,Bloke No : 1292171777, BT: 22/03/2025, ÇT:14/04/2025;540,00;356.758,44
14.04.2025;Ýþyeri no:000000000771359,Tutar : 1349 Komisyon : 0,Bloke No : 1290307067, BT: 21/03/2025, ÇT:13/04/2025;1349,00;356.218,44
14.04.2025;Ýþyeri no:000000000771359,Tutar : 192 Komisyon : 0,Bloke No : 1290307066, BT: 21/03/2025, ÇT:13/04/2025;192,00;354.869,44
14.04.2025;Ýþyeri no:000000000771359,Tutar : 670 Komisyon : 0,Bloke No : 1290307065, BT: 21/03/2025, ÇT:13/04/2025;670,00;354.677,44
14.04.2025;Ýþyeri no:000000000771359,Tutar : 3495,3 Komisyon : 0,Bloke No : 1290307060, BT: 21/03/2025, ÇT:13/04/2025;3495,30;354.007,44
14.04.2025;Ýþyeri no:000000000771359,Tutar : 560 Komisyon : 0,Bloke No : 1290307059, BT: 21/03/2025, ÇT:13/04/2025;560,00;350.512,14
14.04.2025;Ýþyeri no:000000000771359,Tutar : 299 Komisyon : 0,Bloke No : 1290307058, BT: 21/03/2025, ÇT:13/04/2025;299,00;349.952,14
14.04.2025;Ýþyeri no:000000000771359,Tutar : 4041 Komisyon : 0,Bloke No : 1290307064, BT: 21/03/2025, ÇT:13/04/2025;4041,00;349.653,14
14.04.2025;Ýþyeri no:000000000771359,Tutar : 5712,18 Komisyon : 0,Bloke No : 1290307063, BT: 21/03/2025, ÇT:13/04/2025;5712,18;345.612,14
14.04.2025;Ýþyeri no:000000000771359,Tutar : 2069,65 Komisyon : 0,Bloke No : 1290307062, BT: 21/03/2025, ÇT:13/04/2025;2069,65;339.899,96
14.04.2025;Ýþyeri no:000000000771359,Tutar : 80 Komisyon : 0,Bloke No : 1290307057, BT: 21/03/2025, ÇT:13/04/2025;80,00;337.830,31
14.04.2025;Ýþyeri no:000000000771359,Tutar : 2384,2 Komisyon : 0,Bloke No : 1290307056, BT: 21/03/2025, ÇT:13/04/2025;2384,20;337.750,31
14.04.2025;Ýþyeri no:000000000771359,Tutar : 13968,73 Komisyon : 0,Bloke No : 1290307055, BT: 21/03/2025, ÇT:13/04/2025;13968,73;335.366,11
14.04.2025;Ýþyeri no:000000000771359,Tutar : 6207,29 Komisyon : 0,Bloke No : 1290307053, BT: 21/03/2025, ÇT:13/04/2025;6207,29;321.397,38
13.04.2025;Ýþyeri no:000000000771359,Tutar : 1194,12 Komisyon : 0,Bloke No : 1288621259, BT: 20/03/2025, ÇT:12/04/2025;1194,12;315.190,09
13.04.2025;Ýþyeri no:000000000771359,Tutar : 50 Komisyon : 0,Bloke No : 1288621258, BT: 20/03/2025, ÇT:12/04/2025;50,00;313.995,97
13.04.2025;Ýþyeri no:000000000771359,Tutar : 267 Komisyon : 0,Bloke No : 1288621257, BT: 20/03/2025, ÇT:12/04/2025;267,00;313.945,97
13.04.2025;Ýþyeri no:000000000771359,Tutar : 371,8 Komisyon : 0,Bloke No : 1288621250, BT: 20/03/2025, ÇT:12/04/2025;371,80;313.678,97
13.04.2025;Ýþyeri no:000000000771359,Tutar : 1057,8 Komisyon : 0,Bloke No : 1288621249, BT: 20/03/2025, ÇT:12/04/2025;1057,80;313.307,17
13.04.2025;Ýþyeri no:000000000771359,Tutar : 868,5 Komisyon : 0,Bloke No : 1288621248, BT: 20/03/2025, ÇT:12/04/2025;868,50;312.249,37
13.04.2025;Ýþyeri no:000000000771359,Tutar : 2479,4 Komisyon : 0,Bloke No : 1288621256, BT: 20/03/2025, ÇT:12/04/2025;2479,40;311.380,87
13.04.2025;Ýþyeri no:000000000771359,Tutar : 105 Komisyon : 0,Bloke No : 1288621255, BT: 20/03/2025, ÇT:12/04/2025;105,00;308.901,47
13.04.2025;Ýþyeri no:000000000771359,Tutar : 2945,4 Komisyon : 0,Bloke No : 1288621254, BT: 20/03/2025, ÇT:12/04/2025;2945,40;308.796,47
13.04.2025;Ýþyeri no:000000000771359,Tutar : 537,8 Komisyon : 0,Bloke No : 1288621253, BT: 20/03/2025, ÇT:12/04/2025;537,80;305.851,07
13.04.2025;Ýþyeri no:000000000771359,Tutar : 40 Komisyon : 0,Bloke No : 1288621251, BT: 20/03/2025, ÇT:12/04/2025;40,00;305.313,27
13.04.2025;Ýþyeri no:000000000771359,Tutar : 3510,8 Komisyon : 0,Bloke No : 1288621247, BT: 20/03/2025, ÇT:12/04/2025;3510,80;305.273,27
13.04.2025;Ýþyeri no:000000000771359,Tutar : 8383,6 Komisyon : 0,Bloke No : 1288621246, BT: 20/03/2025, ÇT:12/04/2025;8383,60;301.762,47
13.04.2025;Ýþyeri no:000000000771359,Tutar : 50000 Komisyon : 0,Bloke No : 1288621245, BT: 20/03/2025, ÇT:12/04/2025;50000,00;293.378,87
13.04.2025;Ýþyeri no:000000000771359,Tutar : 4410,44 Komisyon : 0,Bloke No : 1288621244, BT: 20/03/2025, ÇT:12/04/2025;4410,44;243.378,87
13.04.2025;Ýþyeri no:000000000771359,Tutar : 50000 Komisyon : 0,Bloke No : 1288621242, BT: 20/03/2025, ÇT:12/04/2025;50000,00;238.968,43
12.04.2025;Ýþyeri no:000000000771359,Tutar : 150 Komisyon : 0,Bloke No : 1286847778, BT: 19/03/2025, ÇT:11/04/2025;150,00;188.968,43
12.04.2025;Ýþyeri no:000000000771359,Tutar : 879 Komisyon : 0,Bloke No : 1286847777, BT: 19/03/2025, ÇT:11/04/2025;879,00;188.818,43
12.04.2025;Ýþyeri no:000000000771359,Tutar : 1686,9 Komisyon : 0,Bloke No : 1286847776, BT: 19/03/2025, ÇT:11/04/2025;1686,90;187.939,43
12.04.2025;Ýþyeri no:000000000771359,Tutar : 145,6 Komisyon : 0,Bloke No : 1286847768, BT: 19/03/2025, ÇT:11/04/2025;145,60;186.252,53
12.04.2025;Ýþyeri no:000000000771359,Tutar : 1067,8 Komisyon : 0,Bloke No : 1286847766, BT: 19/03/2025, ÇT:11/04/2025;1067,80;186.106,93
12.04.2025;Ýþyeri no:000000000771359,Tutar : 128 Komisyon : 0,Bloke No : 1286847764, BT: 19/03/2025, ÇT:11/04/2025;128,00;185.039,13
12.04.2025;Ýþyeri no:000000000771359,Tutar : 2031,5 Komisyon : 0,Bloke No : 1286847774, BT: 19/03/2025, ÇT:11/04/2025;2031,50;184.911,13
12.04.2025;Ýþyeri no:000000000771359,Tutar : 5644,84 Komisyon : 0,Bloke No : 1286847772, BT: 19/03/2025, ÇT:11/04/2025;5644,84;182.879,63
12.04.2025;Ýþyeri no:000000000771359,Tutar : 59 Komisyon : 0,Bloke No : 1286847770, BT: 19/03/2025, ÇT:11/04/2025;59,00;177.234,79
12.04.2025;Ýþyeri no:000000000771359,Tutar : 1977,3 Komisyon : 0,Bloke No : 1286847763, BT: 19/03/2025, ÇT:11/04/2025;1977,30;177.175,79
12.04.2025;Ýþyeri no:000000000771359,Tutar : 8533,79 Komisyon : 0,Bloke No : 1286847761, BT: 19/03/2025, ÇT:11/04/2025;8533,79;175.198,49
12.04.2025;Ýþyeri no:000000000771359,Tutar : 5895,3 Komisyon : 0,Bloke No : 1286847759, BT: 19/03/2025, ÇT:11/04/2025;5895,30;166.664,70
12.04.2025;Ýþyeri no:000000000771359,Tutar : 17475 Komisyon : 0,Bloke No : 1286847757, BT: 19/03/2025, ÇT:11/04/2025;17475,00;160.769,40
12.04.2025;Ýþyeri no:000000000771359,Tutar : 1301,72 Komisyon : 0,Bloke No : 1286847756, BT: 19/03/2025, ÇT:11/04/2025;1301,72;143.294,40
11.04.2025;MESAJ ÜCRETÝ TUTARI;-0,39;141.992,68
11.04.2025;BSMV TUTARI;-0,59;141.993,07
11.04.2025;KOMÝSYON TUTARI;-11,81;141.993,66
11.04.2025;QNB Bank A.Þ./TR450011100000000040168465-ÝSLÝM KENDÝRCÝ/CARÝ HESABA MAHSUBENFAST iþlemi;-15000,00;142.005,47
11.04.2025;MESAJ ÜCRETÝ TUTARI;-1,31;157.005,47
11.04.2025;BSMV TUTARI;-0,55;157.006,78
11.04.2025;KOMÝSYON TUTARI;-10,94;157.007,33
11.04.2025;Türkiye Vakýflar Bankasý T.A.O./TR970001500158007303948913-A1 KIRTASÝYE MATB.SAN.TÝC.LTD.ÞTÝ/CARÝ HESABA MAHSUBENFAST iþ;-50000,00;157.018,27
11.04.2025;MESAJ ÜCRETÝ TUTARI;-1,50;207.018,27
11.04.2025;BSMV TUTARI;-0,54;207.019,77
11.04.2025;KOMÝSYON TUTARI;-10,76;207.020,31
11.04.2025;Türkiye Garanti Bankasý A.Þ./TR220006200013500006888881-SERBAY ARDA AYZÝT/M012025000000040 NL FATURAYA ÝSTÝNAEN YAPILAN;-57000,00;207.031,07
11.04.2025;Ýþyeri no:000000000771359,Tutar : 106 Komisyon : 0,Bloke No : 1285020575, BT: 18/03/2025, ÇT:10/04/2025;106,00;264.031,07
11.04.2025;Ýþyeri no:000000000771359,Tutar : 1048,02 Komisyon : 0,Bloke No : 1285020574, BT: 18/03/2025, ÇT:10/04/2025;1048,02;263.925,07
11.04.2025;Ýþyeri no:000000000771359,Tutar : 88 Komisyon : 0,Bloke No : 1285020573, BT: 18/03/2025, ÇT:10/04/2025;88,00;262.877,05
11.04.2025;Ýþyeri no:000000000771359,Tutar : 4365 Komisyon : 0,Bloke No : 1285020572, BT: 18/03/2025, ÇT:10/04/2025;4365,00;262.789,05
11.04.2025;Ýþyeri no:000000000771359,Tutar : 784,48 Komisyon : 0,Bloke No : 1285020567, BT: 18/03/2025, ÇT:10/04/2025;784,48;258.424,05
11.04.2025;Ýþyeri no:000000000771359,Tutar : 1321,25 Komisyon : 0,Bloke No : 1285020566, BT: 18/03/2025, ÇT:10/04/2025;1321,25;257.639,57
11.04.2025;Ýþyeri no:000000000771359,Tutar : 363,8 Komisyon : 0,Bloke No : 1285020565, BT: 18/03/2025, ÇT:10/04/2025;363,80;256.318,32
11.04.2025;Ýþyeri no:000000000771359,Tutar : 42,5 Komisyon : 0,Bloke No : 1285020571, BT: 18/03/2025, ÇT:10/04/2025;42,50;255.954,52
11.04.2025;Ýþyeri no:000000000771359,Tutar : 2008,3 Komisyon : 0,Bloke No : 1285020570, BT: 18/03/2025, ÇT:10/04/2025;2008,30;255.912,02
11.04.2025;Ýþyeri no:000000000771359,Tutar : 5551,5 Komisyon : 0,Bloke No : 1285020569, BT: 18/03/2025, ÇT:10/04/2025;5551,50;253.903,72
11.04.2025;Ýþyeri no:000000000771359,Tutar : 1331 Komisyon : 0,Bloke No : 1285020568, BT: 18/03/2025, ÇT:10/04/2025;1331,00;248.352,22
11.04.2025;Ýþyeri no:000000000771359,Tutar : 68 Komisyon : 0,Bloke No : 1285020564, BT: 18/03/2025, ÇT:10/04/2025;68,00;247.021,22
11.04.2025;Ýþyeri no:000000000771359,Tutar : 7092,32 Komisyon : 0,Bloke No : 1285020563, BT: 18/03/2025, ÇT:10/04/2025;7092,32;246.953,22
11.04.2025;Ýþyeri no:000000000771359,Tutar : 829,55 Komisyon : 0,Bloke No : 1285020562, BT: 18/03/2025, ÇT:10/04/2025;829,55;239.860,90
11.04.2025;Ýþyeri no:000000000771359,Tutar : 15100,92 Komisyon : 0,Bloke No : 1285020561, BT: 18/03/2025, ÇT:10/04/2025;15100,92;239.031,35
11.04.2025;Ýþyeri no:000000000771359,Tutar : 500 Komisyon : 0,Bloke No : 1285020560, BT: 18/03/2025, ÇT:10/04/2025;500,00;223.930,43
11.04.2025;Ýþyeri no:000000000771359,Tutar : 1678,8 Komisyon : 0,Bloke No : 1285020559, BT: 18/03/2025, ÇT:10/04/2025;1678,80;223.430,43
10.04.2025;EFT MESAJ ÜCRETÝ TUTARI;-2,84;221.751,63
10.04.2025;EFT BSMV TUTARI;-0,47;221.754,47
10.04.2025;EFT KOMÝSYON TUTARI;-9,49;221.754,94
10.04.2025;AKBANK T.A.S.//TR900004600388888000068942--FENERBAHÇE SPOR ÜRÜNLERÝ TÝC.AÞ./Ziraat Mobil EFT ALANYA ÖZKAN KIRTASÝYE FENE;-108000,00;221.764,43
10.04.2025;55976192 - 5004 Nolu Hesaptan, Ziraat Mobil Virman;120000,00;329.764,43
10.04.2025;Ýþyeri no:000000000771359,Tutar : 2609,27 Komisyon : 0,Bloke No : 1282915471, BT: 17/03/2025, ÇT:09/04/2025;2609,27;209.764,43
10.04.2025;Ýþyeri no:000000000771359,Tutar : 695,3 Komisyon : 0,Bloke No : 1282915470, BT: 17/03/2025, ÇT:09/04/2025;695,30;207.155,16
10.04.2025;Ýþyeri no:000000000771359,Tutar : 200 Komisyon : 0,Bloke No : 1282915469, BT: 17/03/2025, ÇT:09/04/2025;200,00;206.459,86
10.04.2025;Ýþyeri no:000000000771359,Tutar : 50 Komisyon : 0,Bloke No : 1282915465, BT: 17/03/2025, ÇT:09/04/2025;50,00;206.259,86
10.04.2025;Ýþyeri no:000000000771359,Tutar : 718 Komisyon : 0,Bloke No : 1282915464, BT: 17/03/2025, ÇT:09/04/2025;718,00;206.209,86
10.04.2025;Ýþyeri no:000000000771359,Tutar : 1128 Komisyon : 0,Bloke No : 1282915463, BT: 17/03/2025, ÇT:09/04/2025;1128,00;205.491,86
10.04.2025;Ýþyeri no:000000000771359,Tutar : 4602,3 Komisyon : 0,Bloke No : 1282915468, BT: 17/03/2025, ÇT:09/04/2025;4602,30;204.363,86
10.04.2025;Ýþyeri no:000000000771359,Tutar : 7798,49 Komisyon : 0,Bloke No : 1282915467, BT: 17/03/2025, ÇT:09/04/2025;7798,49;199.761,56
10.04.2025;Ýþyeri no:000000000771359,Tutar : 1818,5 Komisyon : 0,Bloke No : 1282915466, BT: 17/03/2025, ÇT:09/04/2025;1818,50;191.963,07
10.04.2025;Ýþyeri no:000000000771359,Tutar : 4668,72 Komisyon : 0,Bloke No : 1282915462, BT: 17/03/2025, ÇT:09/04/2025;4668,72;190.144,57
10.04.2025;Ýþyeri no:000000000771359,Tutar : 780 Komisyon : 0,Bloke No : 1282915461, BT: 17/03/2025, ÇT:09/04/2025;780,00;185.475,85
10.04.2025;Ýþyeri no:000000000771359,Tutar : 18976,21 Komisyon : 0,Bloke No : 1282915460, BT: 17/03/2025, ÇT:09/04/2025;18976,21;184.695,85
10.04.2025;Ýþyeri no:000000000771359,Tutar : 7700 Komisyon : 0,Bloke No : 1282915459, BT: 17/03/2025, ÇT:09/04/2025;7700,00;165.719,64
10.04.2025;Ýþyeri no:000000000771359,Tutar : 1805,4 Komisyon : 0,Bloke No : 1282915458, BT: 17/03/2025, ÇT:09/04/2025;1805,40;158.019,64
10.04.2025;Ýþyeri no:000000000771359,Tutar : 213,34 Komisyon : 0,Bloke No : 1282915457, BT: 17/03/2025, ÇT:09/04/2025;213,34;156.214,24
09.04.2025;Ýþyeri no:000000000771359,Tutar : 355,4 Komisyon : 0,Bloke No : 1281416327, BT: 16/03/2025, ÇT:08/04/2025;355,40;156.000,90
09.04.2025;Ýþyeri no:000000000771359,Tutar : 675 Komisyon : 0,Bloke No : 1281416326, BT: 16/03/2025, ÇT:08/04/2025;675,00;155.645,50
09.04.2025;Ýþyeri no:000000000771359,Tutar : 403 Komisyon : 0,Bloke No : 1281416325, BT: 16/03/2025, ÇT:08/04/2025;403,00;154.970,50
09.04.2025;Ýþyeri no:000000000771359,Tutar : 13 Komisyon : 0,Bloke No : 1281416321, BT: 16/03/2025, ÇT:08/04/2025;13,00;154.567,50
09.04.2025;Ýþyeri no:000000000771359,Tutar : 208 Komisyon : 0,Bloke No : 1281416319, BT: 16/03/2025, ÇT:08/04/2025;208,00;154.554,50
09.04.2025;Ýþyeri no:000000000771359,Tutar : 116,4 Komisyon : 0,Bloke No : 1281416318, BT: 16/03/2025, ÇT:08/04/2025;116,40;154.346,50
09.04.2025;Ýþyeri no:000000000771359,Tutar : 476,8 Komisyon : 0,Bloke No : 1281416324, BT: 16/03/2025, ÇT:08/04/2025;476,80;154.230,10
09.04.2025;Ýþyeri no:000000000771359,Tutar : 5348,42 Komisyon : 0,Bloke No : 1281416323, BT: 16/03/2025, ÇT:08/04/2025;5348,42;153.753,30
09.04.2025;Ýþyeri no:000000000771359,Tutar : 375,88 Komisyon : 0,Bloke No : 1281416322, BT: 16/03/2025, ÇT:08/04/2025;375,88;148.404,88
09.04.2025;Ýþyeri no:000000000771359,Tutar : 3144,6 Komisyon : 0,Bloke No : 1281416317, BT: 16/03/2025, ÇT:08/04/2025;3144,60;148.029,00
09.04.2025;Ýþyeri no:000000000771359,Tutar : 116 Komisyon : 0,Bloke No : 1281416316, BT: 16/03/2025, ÇT:08/04/2025;116,00;144.884,40
09.04.2025;Ýþyeri no:000000000771359,Tutar : 8486 Komisyon : 0,Bloke No : 1281416315, BT: 16/03/2025, ÇT:08/04/2025;8486,00;144.768,40
09.04.2025;Ýþyeri no:000000000771359,Tutar : 2589,9 Komisyon : 0,Bloke No : 1281416314, BT: 16/03/2025, ÇT:08/04/2025;2589,90;136.282,40
08.04.2025;Ýþyeri no:000000000771359,Tutar : 90,2 Komisyon : 0,Bloke No : 1279479025, BT: 15/03/2025, ÇT:07/04/2025;90,20;133.692,50
08.04.2025;Ýþyeri no:000000000771359,Tutar : 40 Komisyon : 0,Bloke No : 1279479022, BT: 15/03/2025, ÇT:07/04/2025;40,00;133.602,30
08.04.2025;Ýþyeri no:000000000771359,Tutar : 478,5 Komisyon : 0,Bloke No : 1279479015, BT: 15/03/2025, ÇT:07/04/2025;478,50;133.562,30
08.04.2025;Ýþyeri no:000000000771359,Tutar : 1697 Komisyon : 0,Bloke No : 1279479013, BT: 15/03/2025, ÇT:07/04/2025;1697,00;133.083,80
08.04.2025;Ýþyeri no:000000000771359,Tutar : 895,6 Komisyon : 0,Bloke No : 1279479011, BT: 15/03/2025, ÇT:07/04/2025;895,60;131.386,80
08.04.2025;Ýþyeri no:000000000771359,Tutar : 2000,62 Komisyon : 0,Bloke No : 1279479021, BT: 15/03/2025, ÇT:07/04/2025;2000,62;130.491,20
08.04.2025;Ýþyeri no:000000000771359,Tutar : 5594,1 Komisyon : 0,Bloke No : 1279479018, BT: 15/03/2025, ÇT:07/04/2025;5594,10;128.490,58
08.04.2025;Ýþyeri no:000000000771359,Tutar : 650,4 Komisyon : 0,Bloke No : 1279479016, BT: 15/03/2025, ÇT:07/04/2025;650,40;122.896,48
08.04.2025;Ýþyeri no:000000000771359,Tutar : 286,8 Komisyon : 0,Bloke No : 1279479010, BT: 15/03/2025, ÇT:07/04/2025;286,80;122.246,08
08.04.2025;Ýþyeri no:000000000771359,Tutar : 5239,2 Komisyon : 0,Bloke No : 1279479007, BT: 15/03/2025, ÇT:07/04/2025;5239,20;121.959,28
